x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,1.4922586921649e-10,8.2266256870365e-07,4.7846328535042e-15,4.5783333523428e-15,1.0,0.000181,3.20630255238311e-05,3.074730803064021e-05,1.5278874536821944e+19,1.5278874536821944e+19,489886944249535.0,469784261745169.56
