time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3459949099292e-13,8.7079545286465e-09,1.2140611725368e-19,-1.3089615308655e-17,1.3718276349074e-19,2.002812254631e-18,1.1729974549646e-11,4.3539772643232e-07
186.68799962237,1.6863778281659e-12,8.7093731072823e-09,-1.3906896096469e-20,-5.3236110914084e-17,1.1974673877224e-20,-1.5940580013181e-17,8.4318891408295e-11,4.3546865536411e-07
1181.8815689988,1.0650798753558e-11,8.7181547820883e-09,-1.178408286109e-20,5.0334379459116e-15,-1.709339332155e-20,4.2152008441012e-15,5.325399376779e-10,4.3590773910441e-07
7343.8578398454,6.522341777609e-11,8.7724604361719e-09,-6.7606479590331e-20,2.0021971899273e-15,-5.6379596575849e-20,1.9569898112438e-15,3.2611708888045e-09,4.3862302180859e-07
45497.190750011,3.6977324691026e-10,9.1061922539022e-09,-1.1388829468783e-20,6.2458344004417e-17,-1.1387588697864e-20,6.1646853117189e-17,1.8488662345513e-08,4.5530961269511e-07
281732.57176583,1.3984316548647e-09,1.1095770064699e-08,-1.3218346188597e-21,3.4262525068084e-22,-6.5992469269481e-21,-9.1251221514291e-21,6.9921582743236e-08,5.5478850323494e-07
1744439.784661,1.7430786179714e-09,2.2137728318345e-08,-3.9530961473909e-21,5.8395480528742e-21,-3.190435622617e-21,-4.5043886528421e-21,8.7153930898568e-08,1.1068864159173e-06
10801137.310052,1.2925340885446e-09,7.0211921638198e-08,8.2718061255303e-25,-5.7937053592194e-25,0,0,6.462670442723e-08,3.5105960819099e-06
66877821.244672,9.0384631394325e-10,1.5120461447091e-07,4.1359030627651e-25,1.7381116077658e-24,8.2718061255303e-25,5.7937053592194e-25,4.5192315697162e-08,7.5602307235455e-06
414089867.61007,8.7543952945957e-10,1.5996920295054e-07,4.1359030627651e-25,0,4.1359030627651e-25,0,4.3771976472978e-08,7.998460147527e-06
