time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3430858704501e-13,3.7243779061517e-11,-4.7741965160697e-14,9.075770166482e-17,4.7726109426001e-14,1.0412930758981e-16,1.4058515222701e-09,2.234626743691e-07
186.68799962237,1.6813461754241e-12,3.876880481949e-11,-1.3729927197164e-13,-3.5006905582827e-16,1.3840847512731e-13,1.0072251639738e-15,1.0088077052544e-08,2.3261282891694e-07
1181.8815689988,1.0588708490559e-11,4.8211006412916e-11,-3.4991871240524e-13,-3.7639785119753e-15,3.4991900476588e-13,3.924179953342e-15,6.3532250943352e-08,2.892660384775e-07
7343.8578398454,6.4941251887505e-11,1.0666148492202e-10,-8.7391183837098e-13,-1.1202520319531e-14,8.7391188707636e-13,1.1214041036707e-14,3.8964751132503e-07,6.399689095321e-07
45497.190750011,3.8908424011797e-10,4.6829544345067e-10,-2.1764547777836e-12,-2.9600442328592e-14,2.1764548642585e-12,2.9600213422217e-14,2.3345054407078e-06,2.809772660704e-06
281732.57176583,2.1871386351286e-09,2.6842429837566e-09,-5.3829493102022e-12,-7.5376385737512e-14,5.3829494675433e-12,7.5376997730433e-14,1.3122831810771e-05,1.610545790254e-05
1744439.784661,8.06869286636e-09,1.3565654949776e-08,-1.0955532681321e-11,-1.8867057992412e-13,1.0955531445194e-11,1.8866981459416e-13,4.841215719816e-05,8.1393929698656e-05
10801137.310052,5.2718748438935e-09,4.122111119897e-08,-7.1225807427907e-12,-4.5097131999849e-13,7.1225807106114e-12,4.50971052719e-13,3.1631249063361e-05,0.00024732666719382
66877821.244672,1.898941044542e-09,1.3362514547817e-07,-3.3582028574498e-12,-9.0987250144549e-13,3.3582028704751e-12,9.0987248640885e-13,1.1393646267252e-05,0.00080175087286901
414089867.61007,5.9116462709725e-10,4.167917072597e-07,-1.9236246285369e-12,-1.3870981002007e-12,1.92362462858e-12,1.3870981001734e-12,3.5469877625835e-06,0.0025007502435582
2563935341.3868,1.662292961731e-10,1.3741513277287e-06,-1.4946029709143e-12,-1.7616679783351e-12,1.4946029709146e-12,1.7616679783347e-12,9.9737577703863e-07,0.0082449079663721
15875211863.902,5.8588765482972e-11,4.545145680269e-06,-1.2885767771095e-12,-2.1627620224619e-12,1.2885767771095e-12,2.1627620224618e-12,3.5153259289783e-07,0.027270874081614
98295127536.995,3.8471955172977e-11,7.6686287834474e-06,-1.1793292941199e-12,-2.5298765260766e-12,1.1793292941199e-12,2.5298765260766e-12,2.3083173103786e-07,0.046011772700684
608617521341.22,3.8387330062503e-11,7.6894318821216e-06,-1.1787122264974e-12,-2.5324083294334e-12,1.1787122264974e-12,2.5324083294335e-12,2.3032398037502e-07,0.04613659129273
3768399274225.2,3.8387343378693e-11,7.6894286000659e-06,-1.1787123236928e-12,-2.5324079301809e-12,1.1787123236929e-12,2.5324079301807e-12,2.3032406027216e-07,0.046136571600395
23332935040392,3.8387343378436e-11,7.6894286001273e-06,-1.1787123236904e-12,-2.5324079301908e-12,1.1787123236905e-12,2.5324079301906e-12,2.3032406027061e-07,0.046136571600764
1.4447138373111e+14,3.8387343378217e-11,7.6894286001846e-06,-1.1787123236889e-12,-2.5324079301971e-12,1.1787123236889e-12,2.5324079301969e-12,2.303240602693e-07,0.046136571601108
8.1766708833477e+14,3.8387343378006e-11,7.6894286002408e-06,-1.1787123236875e-12,-2.5324079302027e-12,1.1787123236876e-12,2.5324079302026e-12,2.3032406026804e-07,0.046136571601445
1.8176670883348e+15,3.8387343377799e-11,7.6894286002963e-06,-1.1787123236862e-12,-2.5324079302082e-12,1.1787123236862e-12,2.5324079302081e-12,2.3032406026679e-07,0.046136571601778
2.8176670883348e+15,3.8387343377594e-11,7.6894286003513e-06,-1.1787123236848e-12,-2.5324079302137e-12,1.1787123236849e-12,2.5324079302135e-12,2.3032406026556e-07,0.046136571602108
3.8176670883348e+15,3.838734337739e-11,7.6894286004057e-06,-1.1787123236835e-12,-2.5324079302191e-12,1.1787123236836e-12,2.5324079302189e-12,2.3032406026434e-07,0.046136571602434
4.8176670883348e+15,3.8387343377189e-11,7.6894286004596e-06,-1.1787123236822e-12,-2.5324079302244e-12,1.1787123236823e-12,2.5324079302242e-12,2.3032406026313e-07,0.046136571602758
5.8176670883348e+15,3.838734337699e-11,7.689428600513e-06,-1.1787123236809e-12,-2.5324079302297e-12,1.178712323681e-12,2.5324079302295e-12,2.3032406026194e-07,0.046136571603078
6.8176670883348e+15,3.8387343376792e-11,7.6894286005658e-06,-1.1787123236797e-12,-2.5324079302349e-12,1.1787123236797e-12,2.5324079302347e-12,2.3032406026075e-07,0.046136571603395
7.8176670883348e+15,3.8387343376597e-11,7.6894286006181e-06,-1.1787123236784e-12,-2.5324079302401e-12,1.1787123236784e-12,2.5324079302399e-12,2.3032406025958e-07,0.046136571603709
8.8176670883348e+15,3.8387343376403e-11,7.6894286006698e-06,-1.1787123236771e-12,-2.5324079302452e-12,1.1787123236772e-12,2.532407930245e-12,2.3032406025842e-07,0.046136571604019
9.8176670883348e+15,3.8387343376212e-11,7.6894286007211e-06,-1.1787123236759e-12,-2.5324079302503e-12,1.1787123236759e-12,2.5324079302501e-12,2.3032406025727e-07,0.046136571604327
1.0817667088335e+16,3.8387343376022e-11,7.6894286007718e-06,-1.1787123236747e-12,-2.5324079302553e-12,1.1787123236747e-12,2.5324079302551e-12,2.3032406025613e-07,0.046136571604631
1.1817667088335e+16,3.8387343375835e-11,7.6894286008221e-06,-1.1787123236735e-12,-2.5324079302603e-12,1.1787123236735e-12,2.5324079302601e-12,2.3032406025501e-07,0.046136571604932
1.2817667088335e+16,3.8387343375649e-11,7.6894286008718e-06,-1.1787123236723e-12,-2.5324079302652e-12,1.1787123236723e-12,2.532407930265e-12,2.3032406025389e-07,0.046136571605231
1.3817667088335e+16,3.8387343375465e-11,7.6894286009211e-06,-1.1787123236711e-12,-2.5324079302701e-12,1.1787123236711e-12,2.5324079302699e-12,2.3032406025279e-07,0.046136571605527
1.4817667088335e+16,3.8387343375283e-11,7.6894286009698e-06,-1.1787123236699e-12,-2.5324079302749e-12,1.1787123236699e-12,2.5324079302747e-12,2.303240602517e-07,0.046136571605819
