time,average_xi,average_xv,left_xi,left_xs,left_xv
1546620.5420811,6.1562915963656e-06,0.0016182020144592,6.1660874011085e-06,1,0.0016207767475338
1643989.0468833,5.9967049120934e-06,0.0016612925511807,6.0062468274953e-06,1,0.0016639358510995
1760831.2526461,5.8241619224579e-06,0.0017105382574347,5.8334292665309e-06,1,0.0017132599183539
1877673.4584088,5.6691801060741e-06,0.0017573273258492,5.6782008332242e-06,1,0.0017601234386247
1994515.6641715,5.5291177756502e-06,0.0018018686144589,5.5379156713806e-06,1,0.00180473560275
2134726.3110868,5.3777248972664e-06,0.0018526224166111,5.3862818804239e-06,1,0.001855570165888
2274936.9580021,5.2418076073523e-06,0.00190068562264,5.2501483086641e-06,1,0.0019037098514559
2415147.6049173,5.1190566869298e-06,0.0019462863251439,5.1272020594756e-06,1,0.0019493831149979
2555358.2518326,5.0076042178208e-06,0.0019896262004672,5.0155722733576e-06,1,0.0019927919542088
2723611.0281309,4.8866187442182e-06,0.0020389109663717,4.8943942751445e-06,1,0.0020421551436464
2891863.8044293,4.7775803432363e-06,0.0020854675419435,4.7851823660816e-06,1,0.0020887858015061
3060116.5807276,4.6787972012534e-06,0.002129518840873,4.6862420609589e-06,1,0.002132907196577
3262019.9122856,4.571829580195e-06,0.0021793666642616,4.5791042232115e-06,1,0.0021828343397255
3463923.2438436,4.4756917607609e-06,0.0022262007717593,4.4828134226414e-06,1,0.0022297429713762
3665826.5754016,4.3888428554094e-06,0.002270273748667,4.3958263183285e-06,1,0.0022738860787498
3867729.9069596,4.3100202216631e-06,0.0023118112051155,4.3168782767657e-06,1,0.0023154896313444
4110013.9048291,4.2245485005518e-06,0.0023586042327902,4.2312705453574e-06,1,0.0023623571180179
4352297.9026987,4.1476628208297e-06,0.0024023443624705,4.1542625210002e-06,1,0.002406166848757
4594581.9005683,4.0781864354847e-06,0.0024432878751289,4.0846755960394e-06,1,0.0024471755126616
4885322.6980118,4.0032083100782e-06,0.002489068078931,4.0095781592409e-06,1,0.0024930285640684
