time,average_xi,average_xv,left_jix,left_jvx,left_xi,left_xs,left_xv,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.5561850485944e-07,1.0251856549455e-06,-1.6148817995015e-07,-1.8067683080903e-10,-1.1216203332428e-22,1,-1.1216203332428e-22,1.6310817858671e-07,1.8278337030823e-10,0.0606599162996,0.065075839055348
2.2,2.0980017599234e-06,2.2553789116063e-06,-3.4862367000543e-07,-3.9747592871924e-10,1.7427410526744e-34,1,1.742765552682e-34,3.5189972379623e-07,4.0210994162313e-10,0.13317512219177,0.14316497148833
3.64,3.4615029507866e-06,3.731598854102e-06,-5.6208092257882e-07,-6.5761833397992e-10,2.994736140215e-38,1,3.4751006722264e-38,5.6689084467904e-07,6.6528453811814e-10,0.2197262591691,0.23687117087253
5.368,5.0874925476011e-06,5.5030444153001e-06,-8.034879950309e-07,-9.6976385803266e-10,4.2807365862891e-38,1,5.1246294942128e-38,8.0959458851656e-07,9.8106749848018e-10,0.32293940578067,0.34931744407166
7.4416,7.0251725272714e-06,7.6287521718503e-06,-1.0750373904169e-06,-1.3443013012103e-09,5.7166909171107e-38,1,7.1039015108914e-38,1.0821284920631e-06,1.3599681159122e-09,0.44593776211692,0.48425126330397
9.92992,9.3327382085389e-06,1.0179562554209e-05,-1.3793432372844e-06,-1.7936924167504e-09,7.3032669815697e-38,1,9.478792734986e-38,1.3870786860381e-06,1.814592509054e-09,0.59241539976177,0.64616937550373
12.915904,1.2078809833123e-05,1.3240478944518e-05,-1.719393493451e-06,-2.332884167446e-09,9.0380285925943e-38,1,1.2328323047226e-37,1.7274551977628e-06,2.3600605434363e-09,0.76672813444924,0.84046755107488
16.4990848,1.5344096773368e-05,1.6913497960469e-05,-2.0985241129144e-06,-2.9798025393482e-09,1.0915647400253e-37,1,1.5747270904582e-37,2.1066550348474e-06,3.0145052009559e-09,0.9739991651819,1.0736202421765
20.79890176,1.9223284888951e-05,2.1321004835906e-05,-2.5203855255948e-06,-3.7559437587307e-09,1.2928668389543e-37,1,1.9849304932329e-37,2.5283988974778e-06,3.799670399956e-09,1.2202388782107,1.3533961117252
25.958682112,2.3827145966025e-05,2.6609846482852e-05,-2.9888985476017e-06,-4.6870817678669e-09,1.5068600011048e-37,1,2.4770733101895e-37,2.9966429162404e-06,4.7416263016345e-09,1.5124787481695,1.6891165796673
32.1504185344,2.92848645468e-05,3.2956217165679e-05,-3.5082112017902e-06,-5.8041143326961e-09,1.7327000943477e-37,1,3.0674989125762e-37,3.5154900707003e-06,5.8716246802886e-09,1.8589190385292,2.0919659515338
39.58050224128,3.5746563505181e-05,4.0571518456e-05,-4.0826691365599e-06,-7.1440742570081e-09,1.9696227531207e-37,1,3.7757997960242e-37,4.0891316462213e-06,7.2271210592303e-09,2.2690891178813,2.5753633915352
48.496602689536,4.3385985050402e-05,4.9709387111607e-05,-4.7168031810829e-06,-8.7513369338635e-09,2.2169638231804e-37,1,4.6254588283525e-37,4.7218367619397e-06,8.8529950926317e-09,2.7540176423438,3.15540903212
59.195923227443,5.2403247671318e-05,6.0674122771182e-05,-5.4153267135244e-06,-1.0679060944862e-08,2.4741283214718e-37,1,5.6446149907309e-37,5.4179865926916e-06,1.0803006164178e-08,3.3264075584607,3.8514189398131
72.035107872932,6.3027549807896e-05,7.3830793008017e-05,-6.1831319887477e-06,-1.2990904659112e-08,2.7405320401727e-37,1,6.8669768719053e-37,6.1821326311286e-06,1.3141527418922e-08,4.000807724499,4.6865665549854
87.442129447518,7.5519623403659e-05,8.9617347807582e-05,-7.0252799568128e-06,-1.5763068810982e-08,3.0155475074069e-37,1,8.3329111230861e-37,7.0190532513539e-06,1.5945608473652e-08,4.7937686549059,5.6886516840731
105.93055533702,9.0173647566404e-05,0.00010855914072737,-7.9469852937128e-06,-1.908672285765e-08,3.2984769168582e-37,1,1.0090737469407e-36,7.9337885189693e-06,1.93074247258e-08,5.7239639939918,6.8910222610722
128.11666640443,0.00010731820660218,0.00013128633130779,-8.953599841915e-06,-2.3070881288091e-08,3.5885569748625e-37,1,1.2198266805275e-36,8.9316433366293e-06,2.3337179619503e-08,6.8122513291733,8.3336790025678
154.73999968531,0.00012731570507517,0.00015855473583815,-1.0050593118993e-05,-2.7845804957023e-08,3.884986343106e-37,1,1.4724624082915e-36,1.0018158235801e-05,2.8166534811765e-08,8.0816350606566,10.064598954436
186.68799962237,0.00015055942263665,0.00019127080335122,-1.1243523548932e-05,-3.356701138759e-08,4.1869619278863e-37,1,1.7752403067042e-36,1.1199052771564e-05,3.3952651722801e-08,9.5570794504429,12.141320896197
225.02559954685,0.00017746708597356,0.00023052152407655,-1.2537990982346e-05,-4.0419986181183e-08,4.4937135452654e-37,1,2.1380205386975e-36,1.2480145942998e-05,4.0882935861027e-08,11.265100588099,14.632843843681
271.03071945622,0.00020846943589981,0.00027761023188513,-1.3939554470869e-05,-4.8625694212483e-08,4.8045314087996e-37,1,2.5725620691292e-36,1.3867247492072e-05,4.9180581046151e-08,13.233040662568,17.621899685316
326.23686334746,0.00024399177960843,0.0003340994458531,-1.5453578216272e-05,-5.8446993045791e-08,5.118783581746e-37,1,3.0928707938824e-36,1.5365987007321e-05,5.9111013405853e-08,15.487896952158,21.207672641472
392.48423601695,0.00028442600628326,0.00040186210997314,-1.7084923321074e-05,-7.0196049201485e-08,5.4359211066021e-37,1,3.7156037939487e-36,1.6981497255056e-05,7.0989331771812e-08,18.054545455992,25.509051814078
471.98108322034,0.00033009022078246,0.00048314284641162,-1.8837338489246e-05,-8.424284909625e-08,5.7554680657437e-37,1,4.4605353197575e-36,1.8717800103678e-05,8.518883055772e-08,20.953178556254,30.668519367349
567.37729986441,0.00038117342489876,0.00058063113103146,-2.0712353565622e-05,-1.0102487572371e-07,6.0769892008839e-37,1,5.3510889380358e-36,2.0576693771899e-05,1.0215066758093e-07,24.195793543567,36.856795499676
681.8527598373,0.00043766415608973,0.0006975486521781,-2.2707506534219e-05,-1.2105798791774e-07,6.4000121447135e-37,1,6.414938112666e-36,2.2555970778943e-05,1.2239470169607e-07,27.781662808678,44.278383728292
819.22331180476,0.00049926528055882,0.00083775351019712,-2.4813882951233e-05,-1.449484829844e-07,6.7238561251589e-37,1,7.6846736552953e-36,2.4646949349044e-05,1.4653146530342e-07,31.691925152128,53.17818517519
984.06797416571,0.00056530259211197,0.0010058643935274,-2.7013203076481e-05,-1.734062477905e-07,7.047310419775e-37,1,9.1985306536993e-36,2.6831557535556e-05,1.7527515615978e-07,35.883783902346,63.849380908642
1181.8815689988,0.00063464229194233,0.0012074083995423,-2.9274981400622e-05,-2.0725879886299e-07,7.3681568031075e-37,1,1.1001158581447e-35,2.9079493921237e-05,2.0945742386317e-07,40.28526876954,76.642815185378
1419.2578827986,0.00070564080933302,0.0014489967958517,-3.1554527395082e-05,-2.4746588541823e-07,7.6826500423343e-37,1,1.3144405649374e-35,3.1346228455884e-05,2.5004159710899e-07,44.792050608123,91.978152272892
1704.1094593583,0.00077615761607491,0.0017385337377309,-3.3792721441584e-05,-2.9513418811888e-07,7.9851909622431e-37,1,1.5688071298091e-35,3.3572774729433e-05,2.9813685698208e-07,49.268254839128,110.357125232
2045.93135123,0.00084366381426694,0.0020854637670332,-3.5918562100224e-05,-3.5153150474735e-07,8.268444880706e-37,1,1.8700557968791e-35,3.5688235223175e-05,3.5501172806884e-07,53.553354291691,132.37924643652
