x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7E-11,-1.694482683072E-11,-1.4491350935E-18,0,3.7E-11,1,0.000181,7.317322616528E-20,1,4.3037883693406E-07
10,0,0,1,1.4491350935E-18,9.3654827794032E-08,-1.694482683072E-11,-1.4491350935E-18,0,3.7E-11,1,0.000181,7.5600759239399E-20,2531.2113456152,1160042241220.5
20,0,0,2,2.8232308745391E-18,1.8727265929542E-07,-1.6944827501751E-11,-1.3740957810391E-18,0,3.7E-11,1,0.000181,7.810627564736E-20,5061.4228026339,49457042075621
30,0,0,3,4.1212144290743E-18,2.8089049863872E-07,-1.6944828921138E-11,-1.2979835545352E-18,0,3.7E-11,1,0.000181,8.0692193533236E-20,7591.6344829616,444314267696120
40,0,0,4,5.34279779127E-18,3.7450834996282E-07,-1.6944831089662E-11,-1.2215833621957E-18,0,3.7E-11,1,0.000181,8.3361003134727E-20,10121.846498503,2109671852535500
50,0,0,5,6.4883967978441E-18,4.6812621741046E-07,-1.6944834008023E-11,-1.1455990065742E-18,0,3.7E-11,1,0.000181,8.6115268839381E-20,12652.058961161,7062880528592500
60,0,0,6,7.5590506583988E-18,5.617441051278E-07,-1.694483767684E-11,-1.0706538605547E-18,0,3.7E-11,1,0.000181,8.8957631296557E-20,15182.27198284,1.8956350534882E+016
70,0,0,7,8.5563432830434E-18,6.5536201726401E-07,-1.6944842096654E-11,-9.9729262464458E-19,0,3.7E-11,1,0.000181,9.1890809586543E-20,17712.485675443,4.3679851839437E+016
80,0,0,8,9.4823272474025E-18,7.489799579708E-07,-1.6944847267928E-11,-9.2598396435912E-19,0,3.7E-11,1,0.000181,9.4917603448295E-20,20242.700150872,9.00157423905E+016
90,0,0,9,1.0339451120454E-17,8.4259793140204E-07,-1.6944853191055E-11,-8.5712387305167E-19,0,3.7E-11,1,0.000181,9.8040895567272E-20,22772.915521027,1.7034163179936E+017
100,0,0,10,1.1130490734513E-17,9.3621594171341E-07,-1.6944859866358E-11,-7.9103961405885E-19,0,3.7E-11,1,0.000181,1.0126365392492E-19,25303.131897811,3.0137631763708E+017
110,0,0,11,1.1858484840554E-17,1.029833993062E-06,-1.6944867294093E-11,-7.2799410604138E-19,0,3.7E-11,1,0.000181,1.0458893421133E-19,27833.349393122,5.0496570141734E+017
120,0,0,12,1.2526675467051E-17,1.123452089606E-06,-1.6944875474461E-11,-6.6819062649645E-19,0,3.7E-11,1,0.000181,1.0801988230271E-19,30363.56811886,8.089059974171E+017
130,0,0,13,1.3138453187272E-17,1.2170702355043E-06,-1.6944884407604E-11,-6.1177772022068E-19,0,3.7E-11,1,0.000181,1.115597368053E-19,32893.788186924,1.2478019896759E+018
140,0,0,14,1.3697307398953E-17,1.3106884349166E-06,-1.6944894093616E-11,-5.5885421168138E-19,0,3.7E-11,1,0.000181,1.1521183166732E-19,35424.009709212,1.8639584267341E+018
150,0,0,15,1.4206781631468E-17,1.4043066920025E-06,-1.6944904532547E-11,-5.0947423251542E-19,0,3.7E-11,1,0.000181,1.1897959886084E-19,37954.232797621,2.7083029034666E+018
160,0,0,16,1.467043381894E-17,1.4979250109218E-06,-1.6944915724405E-11,-4.6365218747138E-19,0,3.7E-11,1,0.000181,1.2286657113517E-19,40484.457564047,3.841338785979E+018
170,0,0,17,1.5091801412772E-17,1.5915433958344E-06,-1.6944927669164E-11,-4.2136759383253E-19,0,3.7E-11,1,0.000181,1.268763848436E-19,43014.684120385,5.3341269029897E+018
180,0,0,18,1.547437115331E-17,1.6851618508994E-06,-1.6944940366769E-11,-3.8256974053779E-19,0,3.7E-11,1,0.000181,1.3101278284538E-19,45544.91257853,7.2692948650433E+018
190,0,0,19,1.5821553277031E-17,1.7787803802758E-06,-1.6944953817136E-11,-3.4718212372121E-19,0,3.7E-11,1,0.000181,1.3527961748478E-19,48075.143050376,9.7420729880633E+018
200,0,0,20,1.6136659902153E-17,1.872398988122E-06,-1.6944968020162E-11,-3.1510662512196E-19,0,3.7E-11,1,0.000181,1.3968085364914E-19,50605.375647816,1.286135589506E+019
210,0,0,21,1.642288731086E-17,1.9660176785956E-06,-1.6944982975724E-11,-2.8622740870645E-19,0,3.7E-11,1,0.000181,1.4422057190789E-19,53135.610482742,1.67507889529E+019
