x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,-2.488938552871e-20,2.3871527749485e-21,-2.8077313020251e-09,-3.2455591731749e-10
128,1,0,1,1.0869163990313e-05,2.4789889878929e-11,-1.8731930340622e-19,2.6920512256182e-21,-1.805173005825e-09,2.5929866001088e-11
128,2,0,2,1.7833227416906e-05,1.5146562964268e-11,-3.9549408263314e-19,1.829949697166e-21,-1.1698856277286e-09,5.3969440380933e-12
128,3,0,3,2.2203507613567e-05,1.2159906681824e-11,-5.2375181150638e-19,1.5665395240948e-21,-7.6607724755162e-10,2.2973721653193e-12
128,4,0,4,2.4779420401715e-05,1.0904355986159e-11,-6.6514600495201e-19,1.5070584525863e-21,-4.4299220021264e-10,1.0172143148227e-12
128,5,0,5,2.6223863261967e-05,1.0304690177315e-11,-7.2162777123752e-19,4.9285404029116e-22,-1.536600358089e-10,2.929925535147e-13
128,6,0,6,2.6992163441153e-05,1.0011697623772e-11,-7.2162777123752e-19,4.9285404029116e-22,-1.536600358089e-10,2.929925535147e-13
128,7,0,7,2.7363997961136e-05,9.8764550201307e-12,-7.6364416295971e-19,4.6394149294302e-22,-7.4366903982966e-11,1.3524260369859e-13
128,8,0,8,2.7531820773987e-05,9.8162118322005e-12,-7.7549305274897e-19,1.5105622571829e-21,-3.356456257207e-11,6.0243186826438e-14
128,9,0,9,2.7602052376134e-05,9.7912653291708e-12,-7.5766656674765e-19,1.7417604500818e-21,-1.4046320445215e-11,2.4946503902257e-14
128,10,0,10,2.7629185392161e-05,9.781637723358e-12,-7.0244408434481e-19,3.1038104658268e-21,-5.4266032448412e-12,9.6276035781932e-15
128,11,0,11,2.7638788203174e-05,9.7782383633846e-12,-5.9691809397374e-19,4.913379127402e-21,-1.9205622686989e-12,3.3993603983899e-15
128,12,0,12,2.7641837865103e-05,9.7771578324984e-12,-4.1930731280236e-19,1.0815527873005e-21,-6.0993249723493e-13,1.080534293115e-15
128,13,0,13,2.7642654535742e-05,9.7768686825168e-12,-1.0782712477888e-19,-3.2576977656592e-21,-1.6333432792046e-13,2.8915091394037e-16
128,14,0,14,2.7642799061221e-05,9.7768174344159e-12,4.4469382196781e-19,-2.7053002720013e-20,-2.8905448297831e-14,5.1270963863798e-17
128,15,0,15,2.7642787626885e-05,9.7768213466084e-12,1.545676733578e-18,-7.8939794657916e-21,2.2861186618112e-15,-3.9542144566031e-18
128,16,0,16,2.7642773310637e-05,9.7768264501035e-12,3.8216571427623e-18,2.7265510993153e-20,2.8617221771801e-15,-5.0966327089979e-18
128,17,0,17,2.7642787917774e-05,9.77682129216e-12,8.7740266136273e-18,1.6827995976304e-22,-2.9248522343414e-15,5.1781782994921e-18
128,18,0,18,2.7642799779744e-05,9.7768171288392e-12,1.9847122992252e-17,-3.368238256844e-20,-2.3800421113378e-15,4.1769367317135e-18
128,19,0,19,2.7642656020738e-05,9.7768681546966e-12,4.4023668293035e-17,-7.928414635224e-20,2.8735272626605e-14,-5.0993871544612e-17
128,20,0,20,2.7641840784425e-05,9.7771567981028e-12,9.4497764461691e-17,-1.7108597228365e-19,1.6301331707712e-13,-2.885835902977e-16
128,21,0,21,2.7638793739881e-05,9.7782364076659e-12,1.9403887947366e-16,-3.4704221599295e-19,6.093433132232e-13,-1.0794934227082e-15
128,22,0,22,2.7629195445882e-05,9.7816341676536e-12,3.7868645859804e-16,-6.7398245130809e-19,1.919539747801e-12,-3.3975491878288e-15
128,23,0,23,2.7602069674786e-05,9.7912591937307e-12,6.9960329304904e-16,-1.2437030681137e-18,5.4249523543483e-12,-9.6246671563695e-15
128,24,0,24,2.753184868094e-05,9.8162018887963e-12,1.2138559368473e-15,-2.162100380924e-18,1.4043886381407e-11,-2.4942135589011e-14
128,25,0,25,2.736403968112e-05,9.8764399753884e-12,1.947662931745e-15,-3.4955666461422e-18,3.3561378544966e-11,-6.0237312602406e-14
128,26,0,26,2.6992220489668e-05,1.0011676509043e-11,2.8334626621924e-15,-5.1856224160952e-18,7.4363373909566e-11,-1.3523561758838e-13
128,27,0,27,2.6223933603055e-05,1.030466258552e-11,3.6718728888367e-15,-7.0179480356861e-18,1.5365700329312e-10,-2.9298516021753e-13
128,28,0,28,2.4779497703123e-05,1.0904321996234e-11,4.3177989946281e-15,-9.9439384734709e-18,4.429923310655e-10,-1.0172076580907e-12
128,29,0,29,2.2203581386177e-05,1.2159866287844e-11,3.8363432507235e-15,-1.1491286341471e-17,7.6608002086402e-10,-2.2973641473275e-12
128,30,0,30,1.7833285357658e-05,1.5146513719401e-11,2.931360641961e-15,-1.3556506158964e-17,1.1698903638632e-09,-5.3969298978495e-12
128,31,0,31,1.0869195677842e-05,2.4789817108172e-11,1.4534928974485e-15,-2.0886053725935e-17,1.8051794138057e-09,-2.5929806625586e-11
128,32,0,32,3.7e-11,0,1.9557778295063e-16,-1.874533054557e-17,2.8077375165666e-09,3.2455532142596e-10
