x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,0,-1.2210755371656e-09,-6.5277098492948e-10,7.3569553433162e-18,-3.6673137372798e-18
1,16,0,1,2.2022500255987e-06,1.2310277693531e-10,-2.1883679331546e-12,1.0629074979671e-12,4.8920628069217e-16,-1.3654174090659e-16
2,16,0,2,2.2131912317957e-06,1.2203990286559e-10,-2.1883679331546e-12,1.0629074979671e-12,4.8920628069217e-16,-1.3654174090659e-16
3,16,0,3,2.1339710526671e-06,1.2651012788268e-10,1.5843931662973e-11,-4.4701877014647e-12,7.2006278075514e-16,-2.0728561189452e-16
4,16,0,4,2.1061834012234e-06,1.2824557011107e-10,5.5574197621619e-12,-1.7354048995191e-12,9.347521043025e-16,-2.8193010279034e-16
5,16,0,5,2.0953821838534e-06,1.2890573963954e-10,2.1601339914382e-12,-6.6013408967305e-13,1.1547612428126e-15,-3.546977706105e-16
6,16,0,6,2.0899909672708e-06,1.2924174740961e-10,1.0781421744352e-12,-3.3597538385582e-13,1.365385898453e-15,-4.2252278161464e-16
7,16,0,7,2.0870680495524e-06,1.2942319763231e-10,5.8449433220491e-13,-1.814218498237e-13,1.5557394491936e-15,-4.8328187392126e-16
8,16,0,8,2.0853945567784e-06,1.29527511333e-10,3.3462322086716e-13,-1.042898335525e-13,1.7202848530856e-15,-5.3552188561143e-16
9,16,0,9,2.0844025475589e-06,1.295893178818e-10,1.9834079340607e-13,-6.1787256581329e-14,1.8566692757075e-15,-5.7868123974045e-16
10,16,0,10,2.0838054650668e-06,1.2962655566216e-10,1.1936893255261e-13,-3.7222776269967e-14,1.9652856294066e-15,-6.1297755756413e-16
11,16,0,11,2.0834445320114e-06,1.2964906916022e-10,7.2150932230402e-14,-2.2502258380266e-14,2.0485303472538e-15,-6.3922132800778e-16
12,16,0,12,2.0832273249078e-06,1.2966262278061e-10,4.3415624470618e-14,-1.3545501944243e-14,2.1100054489831e-15,-6.5857944411478e-16
