x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,5.5497598704102e-22,-2.1206196719475e-23,-4.8248981059352e-09,-2.0519559551807e-10
128,1,0,1,2.144085055708e-05,1.2493698320158e-11,4.2524442083955e-21,-1.6046819207389e-23,-3.9279793766521e-09,1.546948434283e-11
128,2,0,2,3.8721607649342e-05,6.9692429894185e-12,9.0788379418505e-21,-9.1155465062057e-24,-3.1890776262611e-09,3.1886911319642e-12
128,3,0,3,5.271953929425e-05,5.1146093252892e-12,1.1909283238395e-20,-6.971056534355e-24,-2.651672357354e-09,1.4694558872151e-12
128,4,0,4,6.4042917168353e-05,4.2153436821875e-12,1.3400061225563e-20,-5.1597814088696e-24,-2.1444356733674e-09,7.7066685856629e-13
128,5,0,5,7.3192087378751e-05,3.6906680575063e-12,1.1815093174661e-20,-3.4990588094238e-24,-1.7320773032753e-09,4.6288084839389e-13
128,6,0,6,8.0573189946552e-05,3.3533904714081e-12,6.7450927655754e-21,-1.8134965577945e-24,-1.3966841673801e-09,3.0315044733422e-13
128,7,0,7,8.6514519719392e-05,3.1234749176907e-12,-1.933945625171e-21,-3.5340968553901e-27,-1.1234282207677e-09,2.0927808538783e-13
128,8,0,8,9.1280556234638e-05,2.9605808799417e-12,-1.4182719668826e-20,1.961827651525e-24,-9.0019136034678e-10,1.4950660824798e-13
128,9,0,9,9.5083603492635e-05,2.8422627232929e-12,-2.9837243786801e-20,4.0129164921976e-24,-7.1706052590431e-10,1.0916471054779e-13
128,10,0,10,9.8093181617684e-05,2.7549934767386e-12,-6.1875417983748e-20,5.0903616492101e-24,-4.6989989310086e-10,6.4446527710519e-14
128,11,0,11,0.00010044268108324,2.6905469490267e-12,-6.1875417983748e-20,5.0903616492101e-24,-4.6989989310086e-10,6.4446527710519e-14
128,12,0,12,0.00010223623520421,2.6434671744521e-12,-8.3237250100322e-20,7.5710956933023e-24,-3.5871082418255e-10,4.7079774573548e-14
128,13,0,13,0.00010355415385571,2.6098634740019e-12,-1.0548473986655e-19,9.9086988147511e-24,-2.6358373028976e-10,3.3603700448933e-14
128,14,0,14,0.00010445547974274,2.5873748327895e-12,-1.2759399385578e-19,1.2288913046856e-23,-1.802651773938e-10,2.2488641211221e-14
128,15,0,15,0.00010498060573362,2.5744466108029e-12,-1.4850723732349e-19,1.4591124712653e-23,-1.0502519816759e-10,1.2928221985536e-14
128,16,0,16,0.00010515307054867,2.5702290357267e-12,-1.6723242528185e-19,1.6659833550505e-23,-3.4492963000904e-11,4.2175750751927e-15
128,17,0,17,0.00010498060572657,2.5744466109765e-12,-1.8292489647586e-19,1.8134561681161e-23,3.4492964428256e-11,-4.2175752502662e-15
128,18,0,18,0.00010445547972892,2.5873748331346e-12,-1.9493412960203e-19,1.7828458406387e-23,1.0502519953364e-10,-1.2928222157254e-14
128,19,0,19,0.00010355415383573,2.6098634744971e-12,-2.0283322005495e-19,2.4549452344674e-23,1.8026517864063e-10,-2.2488641370062e-14
128,20,0,20,0.00010223623517891,2.6434671750561e-12,-2.0639651825746e-19,5.9304568614147e-23,2.635837313659e-10,-3.3603700586191e-14
128,21,0,21,0.00010044268105367,2.6905469498249e-12,-2.053648321277e-19,3.6685238023496e-23,3.5871082504579e-10,-4.7079774719068e-14
128,22,0,22,9.8093181585053e-05,2.754993477624e-12,-1.9954198883509e-19,4.8012725264392e-23,4.6989989371931e-10,-6.4446527860148e-14
128,23,0,23,9.508360345827e-05,2.8422627243204e-12,-1.9316281430273e-19,9.9010247758651e-24,7.1706052605128e-10,-1.0916471065104e-13
128,24,0,24,9.1280556199882e-05,2.9605808810707e-12,-1.7765194697261e-19,9.0418353432219e-24,9.0019136022211e-10,-1.4950660834302e-13
128,25,0,25,8.6514519685584e-05,3.1234749189131e-12,-1.5915749078908e-19,1.0231008447963e-23,1.1234282203829e-09,-2.0927808548135e-13
128,26,0,26,8.0573189914961e-05,3.3533904727248e-12,-1.3869317478342e-19,1.1739764882627e-23,1.3966841667564e-09,-3.0315044743761e-13
128,27,0,27,7.3192087350533e-05,3.6906680589313e-12,-1.169498390274e-19,1.4114980892036e-23,1.7320773024409e-09,-4.6288084852806e-13
128,28,0,28,6.4042917144514e-05,4.2153436837572e-12,-9.3996601409525e-20,3.3330774262555e-23,2.144435672356e-09,-7.7066685877163e-13
128,29,0,29,5.2719539275623e-05,5.1146093270984e-12,-6.9677607867497e-20,3.7165572273241e-23,2.6516723562035e-09,-1.4694558876065e-12
128,30,0,30,3.8721607636569e-05,6.9692429917195e-12,-4.9033043250657e-20,4.9140909954829e-23,3.1890776250256e-09,-3.188691132819e-12
128,31,0,31,2.1440850550598e-05,1.2493698323971e-11,-2.2699635953468e-20,8.5576842688726e-23,3.9279793753538e-09,-1.5469484346552e-11
128,32,0,32,3.7e-11,0,-3.1012417297822e-21,1.1500718571328e-22,4.8248981046709e-09,2.0519559556464e-10
