x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,1.7412117483528e-20,-7.8982823801743e-22,-4.2968985843067e-09,-2.2674806934072e-10
128,1,0,1,1.8707343291515e-05,1.4337838652537e-11,1.2611100857172e-19,-6.2256488645839e-22,-3.3791472191546e-09,1.7210474424251e-11
128,2,0,2,3.3275845308359e-05,8.1117776203585e-12,2.6076044806495e-19,-3.5292500939885e-22,-2.6509983934191e-09,3.5731985726246e-12
128,3,0,3,4.4631830279395e-05,6.0526318483628e-12,3.7250340615899e-19,-2.6800490288005e-22,-2.0596742359566e-09,1.4800174100369e-12
128,4,0,4,5.3413271014252e-05,5.0551631475208e-12,4.6679138690237e-19,-2.3857314621675e-22,-1.6417712407494e-09,8.4277944327366e-13
128,5,0,5,6.0148970355194e-05,4.4915428674139e-12,6.581493434011e-19,-2.5852766680424e-22,-1.2564848801392e-09,4.9370712973873e-13
128,6,0,6,6.5270801821811e-05,4.1399278523978e-12,9.7933813836271e-19,-3.2249471891261e-22,-9.531262593348e-10,3.1307355017805e-13
128,7,0,7,6.9129449773822e-05,3.909190935314e-12,1.48869564137e-18,-4.3918595226458e-22,-7.1624077255318e-10,2.07646423707e-13
128,8,0,8,7.200595804709e-05,3.7529401373783e-12,2.9791615815998e-18,-9.9929632958161e-22,-4.2381761572771e-10,1.0727195448302e-13
128,9,0,9,7.4125046122767e-05,3.645668182958e-12,2.9791615815998e-18,-9.9929632958161e-22,-4.2381761572771e-10,1.0727195448302e-13
128,10,0,10,7.5665966965711e-05,3.5716830271073e-12,4.4144253682175e-18,-1.0970294052238e-21,-3.0818416943164e-10,7.3985155885673e-14
128,11,0,11,7.6768626468737e-05,3.5204447852359e-12,6.4199605240246e-18,-1.1603396706752e-21,-2.2053190176793e-10,5.1238241899727e-14
128,12,0,12,7.7541315454544e-05,3.4854131783353e-12,9.1249226328183e-18,-2.6158567537482e-21,-1.5453779870378e-10,3.5031608327863e-14
128,13,0,13,7.8065661060755e-05,3.4620221401076e-12,1.2629832821394e-17,-2.9043526531184e-21,-1.0486912320485e-10,2.3391037088948e-14
128,14,0,14,7.8400784597191e-05,3.4472342913595e-12,1.6986278784372e-17,-6.8663287237295e-21,-6.7024709680967e-11,1.4787853848764e-14
128,15,0,15,7.8586566563679e-05,3.4390891878983e-12,2.2240132776857e-17,-2.0492699924824e-21,-3.7156396157649e-11,8.1450935435407e-15
128,16,0,16,7.8645992741081e-05,3.4364918566686e-12,2.8292693437636e-17,-1.8765429928181e-20,-1.1885238672923e-11,2.5973578635038e-15
128,17,0,17,7.8586567630101e-05,3.4390891483086e-12,3.4801548714223e-17,-2.6859531212993e-20,1.188501887971e-11,-2.5973101797115e-15
128,18,0,18,7.8400786694558e-05,3.4472341938381e-12,4.1559075923464e-17,-8.6233351666712e-21,3.7156183667446e-11,-8.1450452259651e-15
128,19,0,19,7.8065664116359e-05,3.462022004568e-12,4.81454289549e-17,-7.7261856967816e-21,6.7024512494634e-11,-1.4787811930641e-14
128,20,0,20,7.7541319358305e-05,3.4854130009662e-12,5.3889569334178e-17,-7.7734992262267e-21,1.048689490118e-10,-2.3390995150086e-14
128,21,0,21,7.6768631074953e-05,3.5204445737501e-12,5.8292620405166e-17,-9.492665134883e-21,1.5453765486634e-10,-3.5031572312838e-14
128,22,0,22,7.5665972097153e-05,3.5716827843739e-12,6.0923580972303e-17,-1.0485366385349e-20,2.2053179473299e-10,-5.1238210102224e-14
128,23,0,23,7.4125051577927e-05,3.6456679139511e-12,6.1537097778021e-17,-1.1341569152739e-20,3.081841040587e-10,-7.3985129242578e-14
128,24,0,24,7.2005963610183e-05,3.7529398466188e-12,6.0112622988866e-17,-1.1928872688797e-20,4.2381759475984e-10,-1.0727193241501e-13
128,25,0,25,6.912945521925e-05,3.9091906273508e-12,5.6546260729373e-17,-1.644037057865e-20,7.1624082924741e-10,-2.0764640696921e-13
128,26,0,26,6.5270806938424e-05,4.1399275278382e-12,5.0184263008742e-17,-1.651547599333e-20,9.5312635686428e-10,-3.1307353273261e-13
128,27,0,27,6.0148974945698e-05,4.4915425245245e-12,4.2676535658777e-17,-1.6800436079284e-20,1.2564850140252e-09,-4.9370710681534e-13
128,28,0,28,5.3413274905087e-05,5.0551627790109e-12,3.434786363752e-17,-1.7594257240903e-20,1.6417714052128e-09,-8.4277940534125e-13
128,29,0,29,4.4631833326017e-05,6.0526314350354e-12,2.7420368086577e-17,-1.9727479300288e-20,2.0596744207719e-09,-1.4800173414559e-12
128,30,0,30,3.3275847400461e-05,8.1117771098722e-12,1.7999835020925e-17,-2.4354490559498e-20,2.6509985960629e-09,-3.5731983987474e-12
128,31,0,31,1.8707344353372e-05,1.4337837831228e-11,8.3973706284444e-18,-4.1430263479972e-20,3.3791474326921e-09,-1.7210473655331e-11
128,32,0,32,3.7e-11,0,1.1542642486078e-18,-5.222186369973e-20,4.2968987904911e-09,2.267480600137e-10
