x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,5.9212998935662e-300,-4.0128999494517e-10,-1.8844525461568e-09,9.4503011871552e-18,-6.635057558314e-17
1,16,0,1,2.2402574417404e-07,1.1206570055395e-09,1.0820846878916e-11,-4.2116325820878e-10,2.3715356285416e-16,-9.2835312249163e-15
2,16,0,2,1.6992128427686e-07,1.5418245177765e-09,1.0820846878916e-11,-4.2116325820878e-10,2.3715356285416e-16,-9.2835312249163e-15
3,16,0,3,1.5177549560124e-07,1.7533038619559e-09,3.6291029739476e-12,-2.1147397876663e-10,3.3701525858971e-16,-1.8902972231105e-14
4,16,0,4,1.4272286277274e-07,1.8710037767624e-09,1.8104656997272e-12,-1.1769403128116e-10,4.52642409194e-16,-3.0151910314011e-14
5,16,0,5,1.3792947589468e-07,1.9402771555279e-09,9.5861623717076e-13,-6.9267482756866e-11,5.7464682489307e-16,-4.193144430266e-14
6,16,0,6,1.3512656213398e-07,1.9823294913474e-09,5.6052512174317e-13,-4.2046829903492e-11,6.9341566184087e-16,-5.3333368975797e-14
7,16,0,7,1.3345446004266e-07,2.0082744571319e-09,3.3436921202034e-13,-2.594012440691e-11,8.0225230197033e-16,-6.3680662572991e-14
8,16,0,8,1.3243540364994e-07,2.0243517416888e-09,2.0376816009312e-13,-1.6073251360201e-11,8.96576996569e-16,-7.2555236818954e-14
9,16,0,9,1.3181524793464e-07,2.0342695708402e-09,1.2399662868076e-13,-9.9146328879725e-12,9.742098257091e-16,-7.9784696983308e-14
10,16,0,10,1.3144046017415e-07,2.0403183922682e-09,7.4931223594247e-14,-6.0464045427778e-12,1.0350527094211e-15,-8.539784565623e-14
11,16,0,11,1.3121736194113e-07,2.0439476913101e-09,4.460046390992e-14,-3.6275508939943e-12,1.0805639073832e-15,-8.9562878749264e-14
12,16,0,12,1.3108700946733e-07,2.0460827381041e-09,2.6057116042005e-14,-2.1338344959439e-12,1.1131253200182e-15,-9.2523324644181e-14
13,16,0,13,1.3101246260409e-07,2.0473117056437e-09,1.4900420252814e-14,-1.2281596995244e-12,1.1354564334725e-15,-9.4543462752069e-14
14,16,0,14,1.3097078006966e-07,2.0480031927662e-09,8.3307456422738e-15,-6.909686835858e-13,1.1501700720427e-15,-9.586974175836e-14
15,16,0,15,1.309480018705e-07,2.0483834109581e-09,4.5520655336168e-15,-3.7989705552883e-13,1.159505613338e-15,-9.6709317113425e-14
16,16,0,16,1.3093583289153e-07,2.0485877782938e-09,2.4316529581233e-15,-2.0417491961389e-13,1.1652227460711e-15,-9.7222869614891e-14
17,16,0,17,1.3092947324136e-07,2.0486952257448e-09,1.2706858535821e-15,-1.0733570195537e-13,1.1686097639097e-15,-9.7527034686713e-14
18,16,0,18,1.3092621907928e-07,2.0487505296929e-09,6.5013139452191e-16,-5.5240927530044e-14,1.1705549670322e-15,-9.7701804282382e-14
19,16,0,19,1.3092458712942e-07,2.0487784241175e-09,3.2600619666212e-16,-2.785987396283e-14,1.171639763013e-15,-9.7799375469411e-14
20,16,0,20,1.309237841167e-07,2.0487922265265e-09,1.6039866487707e-16,-1.3784015900759e-14,1.1722274169631e-15,-9.7852319223493e-14
21,16,0,21,1.3092339589241e-07,2.0487989354939e-09,7.7540878083224e-17,-6.6995568725894e-15,1.1725352758619e-15,-9.7880122924076e-14
22,16,0,22,1.3092321102747e-07,2.0488021463011e-09,3.6924905122657e-17,-3.2064053037685e-15,1.1726873387862e-15,-9.789393529994e-14
23,16,0,23,1.309231238321e-07,2.0488036680712e-09,1.7424275344797e-17,-1.5203598830703e-15,1.172750221401e-15,-9.7899747359351e-14
24,16,0,24,1.3092308209012e-07,2.0488043951506e-09,8.3603891934592e-18,-7.2783910296021e-16,1.1727530261286e-15,-9.7900397922867e-14
25,16,0,25,1.3092306128708e-07,2.0488047646449e-09,4.1862205375126e-18,-3.7183921444994e-16,1.172715419484e-15,-9.7897293276705e-14
26,16,0,26,1.3092304609163e-07,2.0488049848876e-09,3.1021790481698e-18,-2.2372566128476e-16,1.1726267196812e-15,-9.7891465388171e-14
27,16,0,27,1.3092304195261e-07,2.0488050564762e-09,8.0060155412061e-19,-7.0249138607878e-17,1.1725908336281e-15,-9.7889321920078e-14
28,16,0,28,1.3092304688273e-07,2.048805017754e-09,-1.0228594267216e-18,4.1274513060823e-17,1.172654869838e-15,-9.7893213704124e-14
29,16,0,29,1.3092304820701e-07,2.048804989215e-09,-3.012358638482e-19,3.1578637471462e-17,1.1727280854155e-15,-9.7898805670446e-14
30,16,0,30,1.3092304947511e-07,2.0488049711261e-09,-2.7857401681383e-19,2.0091276109267e-17,1.1727894190348e-15,-9.7903847676613e-14
31,16,0,31,1.3092305017795e-07,2.0488049590088e-09,-1.5332859617399e-19,1.3181046753621e-17,1.172827133666e-15,-9.7906913800108e-14
32,16,0,32,1.309230507716e-07,2.0488049495691e-09,-1.2525240766904e-19,9.9774151962401e-18,1.1728464185834e-15,-9.7908515224217e-14
