time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.3588349794876e-13,3.7269902026522e-11,1.2091853032073e-13,5.197060658646e-14,-1.2091845476263e-13,-5.1957013296264e-14,1.1794174897438e-09,1.8634951013261e-07,1,0.00018099999999999
186.68799962237,1.6962762696901e-12,3.881093906827e-11,1.219662320274e-13,1.5226718005129e-13,-1.2196625929524e-13,-1.5226049955501e-13,8.4813813484505e-09,1.9405469534135e-07,1,0.00018099999999999
1181.8815689988,1.0738629950543e-11,4.8347930445086e-11,1.2234422613025e-13,2.0053211499913e-13,-1.2234422809697e-13,-2.0053519727314e-13,5.3693149752716e-08,2.4173965222543e-07,1,0.00018099999999999
7343.8578398454,6.672572129265e-11,1.0739777614665e-10,1.2249314342465e-13,2.2126936429442e-13,-1.2249314351972e-13,-2.2126877528322e-13,3.3362860646325e-07,5.3698888073324e-07,1,0.00018099999999999
45497.190750011,4.1327022766748e-10,4.7290944634747e-10,1.2254542016542e-13,2.2978254322117e-13,-1.2254541985585e-13,-2.2978249052538e-13,2.0663511383374e-06,2.3645472317374e-06,1,0.00018099999999999
281732.57176583,2.5352499439748e-09,2.7124582706498e-09,1.2245669339678e-13,2.3316908762042e-13,-1.2245669167294e-13,-2.3316909968817e-13,1.2676249719874e-05,1.3562291353249e-05,1,0.00018099999999999
1744439.784661,1.1843440449347e-08,1.2752712405171e-08,1.2142580969839e-13,2.3403192648364e-13,-1.2142580779919e-13,-2.3403192682433e-13,5.9217202246735e-05,6.3763562025855e-05,1,0.00018099999999999
10801137.310052,1.3416534430841e-08,1.8883503026041e-08,1.2109392282702e-13,2.3399791062443e-13,-1.2109392284687e-13,-2.3399791061526e-13,6.7082672154206e-05,9.4417515130204e-05,1,0.00018099999999999
66877821.244672,6.2634542028722e-09,3.9830094342901e-08,1.2157879894637e-13,2.3448227373468e-13,-1.2157879894968e-13,-2.3448227373468e-13,3.1317271014361e-05,0.00019915047171451,1,0.00018099999999999
414089867.61007,1.1937237751954e-09,2.0771766723235e-07,1.2216424372513e-13,2.3507658074059e-13,-1.2216424372595e-13,-2.3507658074059e-13,5.968618875977e-06,0.0010385883361617,1,0.00018099999999999
2563935341.3868,1.9474348819694e-10,1.2755269284467e-06,1.2239807077765e-13,2.3531837710234e-13,-1.2239807077765e-13,-2.3531837710234e-13,9.7371744098472e-07,0.0063776346422335,1,0.00018099999999999
15875211863.902,3.141867679832e-11,7.8869098808382e-06,1.2231707098803e-13,2.3524569411548e-13,-1.2231707098805e-13,-2.3524569411548e-13,1.570933839916e-07,0.039434549404191,1,0.00018099999999999
98295127536.995,5.0893096139943e-12,4.8665034255807e-05,1.2194449581015e-13,2.348733237791e-13,-1.2194449581015e-13,-2.34873323784e-13,2.5446548069972e-08,0.24332517127904,1,0.00018099999999999
608617521341.22,8.3889579469291e-13,0.00029524242151839,1.2101127273146e-13,2.3394009256682e-13,-1.2101127273146e-13,-2.3394009256682e-13,4.1944789734645e-09,1.4762121075919,1,0.00018099999999999
3768399274225.2,1.5317586591531e-13,0.0016169609586243,1.1893507151301e-13,2.3186389063942e-13,-1.1893507151301e-13,-2.3186389079641e-13,7.6587932957657e-10,8.0848047931214,1,0.00018099999999999
23332935040392,4.7030149197585e-14,0.0052664023566147,1.1609494384865e-13,2.2902376301676e-13,-1.1609494384865e-13,-2.2902376301676e-13,2.3515074598793e-10,26.332011783073,1,0.00018099999999999
30202065357467,4.307948830663e-14,0.0057493649376294,1.1581417784538e-13,2.2874299704725e-13,-1.1581417784538e-13,-2.2874299704725e-13,2.1539744153315e-10,28.746824688147,1,0.00018099999999999
30202193980563,4.3079399124123e-14,0.0057493768399084,1.1581417108478e-13,2.2874299076756e-13,-1.1581417108478e-13,-2.2874299076756e-13,2.1539699562062e-10,28.746884199542,1,0.00018099999999999
