x,Ci_Center,Cv_center,Ji,Jv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,4.6778659804152e-14,0.0052661424611806,-2.9023735962162503e-08,-5.725594075419e-08,1.0,0.000181,-620448.2147132057,-0.06006885812900563,1.909859317102744e-09,1.909859317102744e-09,-0.0011849688036497798,-1.1472306836540431e-10
