Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.845691146725e-11,1.0512517368763e-18,0,-9.3440404840205e-13,-9.2812283857949e-13,1,-nan,0,0,0,2.4033246774688e-22,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0565206298748e-18,1,-3.2428011053229e-13,-3.1799892094131e-13,-1.4160260517903e+18,-nan,1,6.0334514688603e-13,0,0.032349071324957,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0618148688464e-18,2,-2.5707578795407e-14,-1.9426539080559e-14,-2.8320399410655e+18,-nan,2,7.3498032926461e-13,0,0.039140783749752,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.067134570185e-18,3,-2.5707578795407e-14,-1.9426539080559e-14,-4.2480295442138e+18,-nan,3,7.6068790806002e-13,0,0.040193318412175,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0724798507912e-18,4,-6.0876053312048e-15,1.9327326422257e-16,-5.6639828248048e+18,-nan,4,7.6677551339123e-13,0,0.040182846819213,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0778508280744e-18,5,-3.5684386161185e-15,2.712225918376e-15,-7.0798878477714e+18,-nan,5,7.7034395200734e-13,0,0.040035897752291,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0832476199546e-18,6,-3.2589876435157e-15,3.0214103557192e-15,-8.4957327833681e+18,-nan,6,7.7360293965086e-13,0,0.039872196996556,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0886703448647e-18,7,-3.2309092800768e-15,3.0491701721759e-15,-9.9115059061383e+18,-nan,7,7.7683384893094e-13,0,0.039706992207142,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0941191217526e-18,8,-3.2385634706542e-15,3.0411458836023e-15,-1.1327195594487e+19,-nan,8,7.8007241240159e-13,0,0.039542222175656,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.0995940700832e-18,9,-3.2507277979714e-15,3.0285603678567e-15,-1.2742790330652e+19,-nan,9,7.8332314019956e-13,0,0.039378134030506,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.1050953098405e-18,10,-3.26343459784e-15,3.0153817500911e-15,-1.4158278700791e+19,-nan,10,7.865865747974e-13,0,0.039214759906106,2.4033246774688e-22,0,0
1,1.845691146725e-11,1.1106229615298e-18,11,-3.2761791186216e-15,3.0021152433544e-15,-1.557364939508e+19,-nan,11,7.8986275391602e-13,0,0.039052104564302,2.4033246774688e-22,0,0
