5.0,5.8983346633408e-11,3.422454870656e-07,2.8177554198228e-12,2.9590384240143e-12,1.0,0.000181,0.047772050598207855,0.04776769659078311,1.527887453682195e+25,1.527887453682195e+25,7.299031674567278e+23,7.298366431235528e+23
50.0,2.7818588213073e-10,1.7008783439695e-06,1.1400600930722e-12,1.2812628703451e-12,1.0,0.000181,0.004098195366134515,0.004161849913455008,1.5278874536821947e+22,1.5278874536821947e+22,6.2615812826554335e+19,6.358838266876235e+19
250.0,1.3627146819948e-10,1.5722506850016e-06,3.0581295606334e-14,1.7173744732444e-13,1.0,0.000181,0.00022441451618887518,0.0006034824375507712,1.2223099629457555e+20,1.2223099629457555e+20,2.743040989673137e+16,7.376425958810974e+16
500.0,6.0167401281213e-11,1.9666991699213e-06,8.0150259677042e-16,1.4145179503417e-13,1.0,0.000181,1.3321210152060955e-05,0.0003973671428631921,1.5278874536821944e+19,1.5278874536821944e+19,203533098591978.1,6071322720862114.0
1000.0,1.8138823933867e-11,3.3648770015452e-06,1.9965344601073e-17,1.4047613898907e-13,1.0,0.000181,1.1006967526596752e-06,0.00023065070871136802,1.909859317102743e+18,1.909859317102743e+18,2102175948371.814,440510405028757.0
2000.0,4.7390282575945e-12,6.4750398065953e-06,2.9221261592549e-18,1.382449254795e-13,1.0,0.000181,6.16608722383553e-07,0.00011795821207049582,2.3873241463784288e+17,2.3873241463784288e+17,147204489181.38092,28160448793952.21
3000.0,2.2621053268952e-12,9.0485570133898e-06,1.4927675156016e-18,1.2628441103464e-13,1.0,0.000181,6.599018612676463e-07,7.71066510754957e-05,7.073553026306459e+16,7.073553026306459e+16,46678508078.35025,5454179850634.288
4000.0,1.3475199129294e-12,1.1394180536399e-05,1.0039136744659e-18,1.1705078002715e-13,1.0,0.000181,7.450084149654399e-07,5.675611250403903e-05,2.984155182973036e+16,2.984155182973036e+16,22232207228.77644,1693690472943.288
5000.0,7.0967703696567e-12,1.7204480348596e-05,2.3796663187923e-54,1.1905976795665e-13,1.0,0.000181,3.353167983237725e-43,3.823357404077829e-05,1.5278874536821948e+16,1.5278874536821948e+16,5.123263291677748e-27,584165980863.344
