5.8990208183395e-11,3.2594974853831e-07,2.8181309069964e-12,2.8181308630763e-12,0.04777285915376153,0.04776743606560028
2.8794294887132e-10,1.590883019015e-06,1.1917053354516e-12,1.1917064795852e-12,0.0041386855976951395,0.0041385907201663755
1.9427146166929e-10,1.0733597334064e-06,7.7816437415937e-14,7.7816383825193e-14,0.0004005551651657648,0.00040054117844580867
1.4444320790282e-10,7.9810308865389e-07,1.8921793011514e-14,1.8926071417073e-14,0.0001309981499735481,0.00013101556925111974
1.0422344369984e-10,5.7586712892715e-07,4.4914384432855e-15,4.492023098589e-15,4.309432008618608e-05,4.309641222405044e-05
7.4251680356615e-11,4.1020790757926e-07,1.0878283185823e-15,1.0861560834663e-15,1.4650554887885264e-05,1.4628831450386745e-05
6.0737850804533e-11,3.3556996220385e-07,4.8525129022973e-16,4.8460180258857e-16,7.989273308194082e-06,7.978538984144207e-06
5.2642855815374e-11,2.90833690462e-07,2.7788102971484e-16,2.7722170168538e-16,5.278608567312693e-06,5.266279876614072e-06
1.4445285465355e-10,7.9805100094859e-07,1.0836726442539e-17,1.0073185469941e-17,7.501912280327983e-08,6.973609246942003e-08
