x,y,z,id,xi,xv,jvx,jix
0,0,0,0,3.9107799236852e-13,6.2989578463169e-07,1.5331296345303e-25,5.6303211616158e-25
1,0,0,1,3.9107799236797e-13,6.2989578463169e-07,2.2996944517954e-25,5.2769114760768e-25
2,0,0,2,3.9107799236745e-13,6.2989578463169e-07,2.2996944517954e-25,4.9881252758935e-25
3,0,0,3,3.9107799236696e-13,6.2989578463168e-07,3.0662592690606e-25,4.8285860464216e-25
4,0,0,4,3.9107799236649e-13,6.2989578463168e-07,3.8328240863257e-25,4.6246181707677e-25
5,0,0,5,3.9107799236604e-13,6.2989578463168e-07,4.5993889035909e-25,4.3156371314107e-25
6,0,0,6,3.9107799236562e-13,6.2989578463168e-07,3.8328240863257e-25,9.4309898940982e-26
7,0,0,7,3.9107799236564e-13,6.2989578463168e-07,5.365953720856e-25,-5.6949446469715e-26
8,0,0,8,3.9107799236571e-13,6.2989578463167e-07,5.365953720856e-25,-8.0779356694632e-26
9,0,0,9,3.910779923658e-13,6.2989578463167e-07,6.1325185381211e-25,-1.0905213153775e-25
10,0,0,10,3.9107799236592e-13,6.2989578463167e-07,6.8990833553863e-25,-1.3308399015441e-25
11,0,0,11,3.9107799236607e-13,6.2989578463166e-07,6.8990833553863e-25,-1.5287493254459e-25
12,0,0,12,3.9107799236623e-13,6.2989578463166e-07,7.6656481726514e-25,-1.7407951367693e-25
13,0,0,13,3.9107799236621e-13,6.2989578463165e-07,3.0662592690606e-25,3.5038045966296e-25
14,0,0,14,3.9107799236587e-13,6.2989578463165e-07,3.8328240863257e-25,3.2978172370583e-25
15,0,0,15,3.9107799236555e-13,6.2989578463165e-07,4.5993889035909e-25,2.9666218746103e-25
16,0,0,16,3.9107799236526e-13,6.2989578463165e-07,4.5993889035909e-25,2.8010241933864e-25
17,0,0,17,3.9107799236499e-13,6.2989578463165e-07,5.365953720856e-25,2.5001210896988e-25
18,0,0,18,3.9107799236475e-13,6.2989578463164e-07,5.365953720856e-25,2.3224065049707e-25
19,0,0,19,3.9107799236454e-13,6.2989578463164e-07,-5.365953720856e-25,1.8821590109849e-25
20,0,0,20,3.9107799236437e-13,6.2989578463164e-07,-5.365953720856e-25,1.5974117786363e-25
21,0,0,21,3.9107799236422e-13,6.2989578463165e-07,-4.5993889035909e-25,1.3146840302051e-25
22,0,0,22,3.9107799236411e-13,6.2989578463165e-07,-3.8328240863257e-25,1.0703264762039e-25
23,0,0,23,3.9107799236401e-13,6.2989578463165e-07,-3.8328240863257e-25,8.4616376137627e-26
24,0,0,24,3.9107799236395e-13,6.2989578463165e-07,-3.0662592690606e-25,5.2304633459774e-26
25,0,0,25,3.910779923639e-13,6.2989578463166e-07,-3.8328240863257e-25,4.3418904223364e-26
26,0,0,26,3.9107799236419e-13,6.2989578463166e-07,-6.1325185381211e-25,-2.9363296158499e-25
27,0,0,27,3.910779923645e-13,6.2989578463166e-07,-6.1325185381211e-25,-3.2089599446942e-25
28,0,0,28,3.9107799236483e-13,6.2989578463167e-07,-5.365953720856e-25,-3.4694733700344e-25
29,0,0,29,3.9107799236519e-13,6.2989578463167e-07,-5.365953720856e-25,-3.6673827939363e-25
30,0,0,30,3.9107799236558e-13,6.2989578463167e-07,-3.8328240863257e-25,-3.9884807367974e-25
31,0,0,31,3.91077992366e-13,6.2989578463167e-07,-3.8328240863257e-25,-4.3237150670802e-25
32,0,0,32,3.9107799236636e-13,6.2989578463167e-07,-2.2996944517954e-25,-3.0231674242966e-25
33,0,0,33,3.9107799236668e-13,6.2989578463168e-07,-1.5331296345303e-25,-3.3240705279841e-25
34,0,0,34,3.9107799236702e-13,6.2989578463168e-07,-7.6656481726514e-26,-3.5926618889937e-25
35,0,0,35,3.910779923674e-13,6.2989578463168e-07,-7.6656481726514e-26,-3.9016429283507e-25
36,0,0,36,3.9107799236781e-13,6.2989578463168e-07,0,-4.1924486124514e-25
37,0,0,37,3.9107799236825e-13,6.2989578463168e-07,7.6656481726514e-26,-4.4670984252131e-25
38,0,0,38,3.9107799236854e-13,6.2989578463168e-07,-4.5993889035909e-25,2.6859136100965e-26
39,0,0,39,3.9107799236852e-13,6.2989578463168e-07,-4.5993889035909e-25,4.4428646182047e-27
40,0,0,40,3.9107799236853e-13,6.2989578463168e-07,-3.8328240863257e-25,-2.0396787565394e-26
41,0,0,41,3.9107799236857e-13,6.2989578463168e-07,-3.8328240863257e-25,-4.5842284924203e-26
42,0,0,42,3.9107799236863e-13,6.2989578463169e-07,-3.0662592690606e-25,-7.0681937107803e-26
43,0,0,43,3.9107799236872e-13,6.2989578463169e-07,-2.2996944517954e-25,-9.2896260198826e-26
44,0,0,44,3.9107799236877e-13,6.2989578463169e-07,7.6656481726514e-26,1.4499894526686e-25
45,0,0,45,3.9107799236864e-13,6.2989578463169e-07,-7.6656481726514e-26,1.1369694454769e-25
46,0,0,46,3.9107799236855e-13,6.2989578463169e-07,0,7.8759872777266e-26
47,0,0,47,3.9107799236848e-13,6.2989578463169e-07,0,4.7659820449833e-26
48,0,0,48,3.9107799236844e-13,6.2989578463169e-07,7.6656481726514e-26,1.3934439029824e-26
49,0,0,49,3.9107799236844e-13,6.2989578463169e-07,7.6656481726514e-26,-1.3530542246351e-26
50,0,0,50,3.9107799236846e-13,6.2989578463169e-07,7.6656481726514e-26,-3.0494207152223e-26
