time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.0517612419586e-08,9.9559417720579e-08,3.6543766348137e-08,1,4.0194123555032e-08,-1.1503105358405e-22,-1.2652150671497e-22,1.150309330399e-22,1.2652137420766e-22,0.00593216224753,0.0065247259997359
2.2,1.912871152924e-07,2.1899426870686e-07,7.7228717021148e-08,1,8.8414825450802e-08,-2.4309010918137e-22,-2.7830072994148e-22,2.4309000537684e-22,2.7830060105709e-22,0.012536192387802,0.014352008393973
3.64,2.9886527026091e-07,3.6229120163255e-07,1.206621060825e-07,1,1.4626906713769e-07,-3.798009221091e-22,-4.6040334220172e-22,3.7980083364436e-22,4.6040321487119e-22,0.019586434351819,0.023743116190191
5.368,4.0988157179902e-07,5.3420530761578e-07,1.654825538482e-07,1,2.1567595139791e-07,-5.2087936421967e-22,-6.7887108152081e-22,5.208792905045e-22,6.7887095487368e-22,0.026861998689421,0.035009679039908
7.4416,5.205706981981e-07,7.4043421231058e-07,2.1016897701043e-07,1,2.9893458130929e-07,-6.6153912012642e-22,-9.4094265853176e-22,6.6153906065244e-22,9.4094253220648e-22,0.034116121277111,0.048525096537986
9.92992,6.2672561317505e-07,9.8780241576118e-07,2.5302160862085e-07,1,3.9879820817593e-07,-7.9643201943954e-22,-1.2552875986598e-21,7.9643197342487e-22,1.2552874725117e-21,0.04107308978504,0.064736619119325
12.915904,7.2396668098631e-07,1.2844814194952e-06,2.9227066469411e-07,1,5.1856273396095e-07,-9.1999005105152e-22,-1.6322854213159e-21,9.1999001728528e-22,1.6322852952934e-21,0.047445880405119,0.084179774308039
16.4990848,8.0825412731149e-07,1.6402524436609e-06,3.2628335414091e-07,1,6.621723001987e-07,-1.0270767661772e-21,-2.0843587788696e-21,1.0270767430014e-21,2.084358652962e-21,0.052969742487486,0.10749558414776
20.79890176,8.7654093349185e-07,2.0668197350618e-06,3.5382769588573e-07,1,8.3434517068898e-07,-1.1138173088165e-21,-2.6263706880491e-21,1.1138172942217e-21,2.6263705622645e-21,0.057444986617322,0.13545109815701
