time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,1.9864511043423e-13,3.7790672463335e-11,-5.0946660661496e-14,-2.7487403763003e-16,5.0968960320295e-14,2.7487474116121e-16,9.9322555217114e-12,1.8895336231668e-09
186.68799962237,9.9581718863813e-13,3.9377410453587e-11,-1.3731588637218e-13,-1.3007713114531e-15,1.3732122584642e-13,1.3007720112257e-15,4.9790859431906e-11,1.9688705226793e-09
1181.8815689988,1.8727128063373e-12,4.9109201694785e-11,-2.2386998469362e-13,-4.2265998229474e-15,2.2387001255234e-13,4.2265999189031e-15,9.3635640316863e-11,2.4554600847392e-09
7343.8578398454,1.8820334773898e-12,1.0797370443715e-10,-2.2479529720762e-13,-1.182818874961e-14,2.2479529604876e-13,1.1828303870615e-14,9.4101673869489e-11,5.3986852218577e-09
45497.190750011,1.8821324815866e-12,4.5070835536813e-10,-2.2479446896834e-13,-3.1032231052857e-14,2.2479438461211e-13,3.1038404287292e-14,9.4106624079332e-11,2.2535417768407e-08
281732.57176583,1.8823633070768e-12,2.2368561669892e-09,-2.2479090883277e-13,-7.8982063492394e-14,2.2479090244218e-13,7.8984387204648e-14,9.4118165353841e-11,1.1184280834946e-07
1744439.784661,1.882448401757e-12,8.2557188888003e-09,-2.2477834869801e-13,-1.8970936855569e-13,2.2477835227778e-13,1.897093853181e-13,9.4122420087852e-11,4.1278594444001e-07
10801137.310052,1.8824062711855e-12,1.1486943277684e-08,-2.247715695793e-13,-2.4742553254156e-13,2.2477156957946e-13,2.4742553253909e-13,9.4120313559276e-11,5.743471638842e-07
66877821.244672,1.8824064923631e-12,1.1477179952134e-08,-2.2477159007318e-13,-2.4725112283616e-13,2.2477159007319e-13,2.4725112283617e-13,9.4120324618156e-11,5.7385899760672e-07
