time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,1.0453036689152e-16,3.7634728179813e-11,-1.5631333120029e-17,-3.5326521659735e-17,2.8777772924746e-18,3.5274888887064e-17,5.2265183445758e-12,1.8817364089907e-06,1,0.00018099999999999
186.68799962237,5.8859664153474e-16,3.7635212110309e-11,-3.5731115916409e-17,-5.969657768119e-17,1.078824185753e-18,5.9424501661145e-17,2.9429832076737e-11,1.8817606055154e-06,1,0.00018099999999999
1181.8815689988,3.5850574682968e-15,3.7638205906118e-11,-8.8029500277993e-17,-1.1237100728421e-16,4.2906609435227e-19,1.1143493741642e-16,1.7925287341484e-10,1.8819102953059e-06,1,0.00018099999999999
7343.8578398454,2.2126324463036e-14,3.7656748113489e-11,-2.1895873596664e-16,-5.8008165263642e-17,1.7215608361402e-19,5.5340387841339e-17,1.1063162231518e-09,1.8828374056744e-06,1,0.00018099999999999
45497.190750011,1.3673991299475e-13,3.7771618295216e-11,-5.450750096715e-16,-2.9438207764033e-17,6.9198646451251e-20,2.2395196149288e-17,6.8369956497373e-09,1.8885809147608e-06,1,0.00018099999999999
281732.57176583,8.4337221940342e-13,3.8482868746754e-11,-1.3564184413647e-15,-2.6977672876002e-17,2.7942379747162e-20,9.0061820964501e-18,4.2168610970171e-08,1.9241434373377e-06,1,0.00018100000000004
1744439.784661,5.1669793713837e-12,4.2880296377494e-11,-3.3703048660808e-15,-4.8758380251884e-17,1.3164842557182e-20,3.6197198914312e-18,2.5834896856918e-07,2.1440148188747e-06,1,0.00018100000000004
10801137.310052,3.0741351105986e-11,6.9642580557377e-11,-8.4988630576635e-15,-1.1417931984259e-16,1.3926694191329e-18,1.4545873524112e-18,1.5370675552993e-06,3.4821290278688e-06,1,0.00018100000000004
66877821.244672,1.3247129367329e-10,1.9419095133124e-10,-2.5439044376151e-14,-2.8082587306705e-16,1.7146824666286e-15,5.7680317497577e-19,6.6235646836643e-06,9.7095475665619e-06,1,0.00018100000000004
241701809.27434,1.4784919999978e-10,3.3762220174912e-10,-2.4883096555213e-14,-5.2446664164788e-16,8.7723487773536e-15,2.4522489493307e-20,7.392459999989e-06,1.6881110087456e-05,1,0.00018100000000004
426783130.93705,1.221889426018e-10,4.3483733404418e-10,-2.0289585942977e-14,-6.8419622415134e-16,7.9526152043035e-15,-4.3375351164554e-19,6.10944713009e-06,2.1741866702209e-05,1,0.00018100000000004
621674614.68466,1.0408578830118e-10,5.2547102498461e-10,-1.7528363051183e-14,-8.1060914875218e-16,6.810533934802e-15,-8.1110090216359e-19,5.2042894150592e-06,2.6273551249231e-05,1,0.00018100000000004
829761187.62285,9.1074391766266e-11,6.1292729108522e-10,-1.5604489550844e-14,-9.1882367859164e-16,5.939805808847e-15,-1.1347744047752e-18,4.5537195883133e-06,3.0646364554261e-05,1,0.00018100000000004
1019560747.0756,8.2489671132679e-11,6.8609047871963e-10,-1.4342934478667e-14,-1.0015678155433e-15,5.3603540713546e-15,-1.380687210086e-18,4.1244835566339e-06,3.4304523935981e-05,1,0.00018100000000004
1239650426.5582,7.4938563593756e-11,7.6459507331396e-10,-1.3232316679296e-14,-1.0838998215779e-15,4.8510895890871e-15,-1.6227325436943e-18,3.7469281796878e-06,3.8229753665698e-05,1,0.00018100000000004
1447479110.0783,6.9372129354769e-11,8.3359141476169e-10,-1.2410993192619e-14,-1.1514751851703e-15,4.477013040299e-15,-1.8184884291888e-18,3.4686064677385e-06,4.1679570738085e-05,1,0.00018100000000004
1686455205.1692,6.4245376219477e-11,9.0782882054357e-10,-1.1651718392707e-14,-1.2197422902069e-15,4.1339180129552e-15,-2.0126000980211e-18,3.2122688109738e-06,4.5391441027178e-05,1,0.00018100000000004
1912473485.3263,6.0288319140229e-11,9.7381339409192e-10,-1.1063571037138e-14,-1.2769099493359e-15,3.8702259452159e-15,-2.1715005984987e-18,3.0144159570114e-06,4.8690669704596e-05,1,0.00018100000000004
