x,y,z,id,xi,xv
0,128,0,0,0,0
1,128,0,1,8.7472828195595e-05,0.0016831382068188
2,128,0,2,6.7777022917348e-05,0.0013041510709194
3,128,0,3,7.3228424000534e-05,0.0014090469296239
4,128,0,4,7.1781249683371e-05,0.0013812003918329
5,128,0,5,7.2169967784744e-05,0.0013886801073449
6,128,0,6,7.2065879624083e-05,0.001386677242443
7,128,0,7,7.2093774875825e-05,0.0013872140030069
8,128,0,8,7.2086300718498e-05,0.0013870701852383
9,128,0,9,7.2088303438302e-05,0.0013871087215797
10,128,0,10,7.208776681293e-05,0.0013870983958338
11,128,0,11,7.2087910601422e-05,0.0013871011626111
12,128,0,12,7.208787207343e-05,0.0013871004212554
13,128,0,13,7.2087882397011e-05,0.0013871006199004
14,128,0,14,7.2087879630769e-05,0.0013871005666745
15,128,0,15,7.2087880371989e-05,0.0013871005809362
16,128,0,16,7.2087880173361e-05,0.0013871005771152
17,128,0,17,7.2087880226595e-05,0.0013871005781388
18,128,0,18,7.2087880212304e-05,0.001387100577865
19,128,0,19,7.2087880216179e-05,0.0013871005779375
20,128,0,20,7.2087880215126e-05,0.0013871005779183
21,128,0,21,7.2087880215433e-05,0.001387100577923
22,128,0,22,7.2087880215341e-05,0.0013871005779219
23,128,0,23,7.208788021537e-05,0.0013871005779221
24,128,0,24,7.2087880215315e-05,0.001387100577923
25,128,0,25,7.2087880215377e-05,0.0013871005779219
26,128,0,26,7.2087880215371e-05,0.001387100577922
27,128,0,27,7.2087880215397e-05,0.0013871005779215
28,128,0,28,7.208788021536e-05,0.0013871005779222
29,128,0,29,7.2087880215391e-05,0.0013871005779216
30,128,0,30,7.2087880215361e-05,0.0013871005779222
31,128,0,31,7.2087880215379e-05,0.0013871005779218
32,128,0,32,7.2087880215378e-05,0.0013871005779218
33,128,0,33,7.2087880215371e-05,0.001387100577922
34,128,0,34,7.2087880215303e-05,0.0013871005779233
35,128,0,35,7.208788021534e-05,0.0013871005779226
36,128,0,36,7.2087880215342e-05,0.0013871005779225
37,128,0,37,7.2087880215333e-05,0.0013871005779227
38,128,0,38,7.2087880215366e-05,0.0013871005779221
39,128,0,39,7.2087880215377e-05,0.0013871005779218
40,128,0,40,7.2087880215319e-05,0.001387100577923
41,128,0,41,7.2087880215373e-05,0.0013871005779219
42,128,0,42,7.2087880215362e-05,0.0013871005779221
43,128,0,43,7.2087880215339e-05,0.0013871005779226
44,128,0,44,7.2087880215314e-05,0.0013871005779231
45,128,0,45,7.2087880215361e-05,0.0013871005779222
46,128,0,46,7.2087880215334e-05,0.0013871005779227
47,128,0,47,7.2087880215325e-05,0.0013871005779229
48,128,0,48,7.2087880215328e-05,0.0013871005779228
49,128,0,49,7.2087880215372e-05,0.0013871005779219
50,128,0,50,7.2087880215352e-05,0.0013871005779223
51,128,0,51,7.2087880215332e-05,0.0013871005779227
52,128,0,52,7.2087880215376e-05,0.0013871005779219
53,128,0,53,7.2087880215332e-05,0.0013871005779227
54,128,0,54,7.208788021539e-05,0.0013871005779216
55,128,0,55,7.2087880215284e-05,0.0013871005779237
56,128,0,56,7.2087880214921e-05,0.0013871005779311
57,128,0,57,7.2087880216442e-05,0.0013871005779
58,128,0,58,7.2087880213015e-05,0.0013871005779703
59,128,0,59,7.2087880217544e-05,0.0013871005778775
60,128,0,60,7.2087880218636e-05,0.0013871005778551
61,128,0,61,7.2087880216214e-05,0.0013871005779043
62,128,0,62,7.2087880229318e-05,0.0013871005776376
63,128,0,63,7.2087880189137e-05,0.0013871005784531
64,128,0,64,7.2087880337355e-05,0.0013871005754457
65,128,0,65,7.208788011576e-05,0.0013871005798678
66,128,0,66,7.2087877835827e-05,0.0013871006266539
67,128,0,67,7.2087880853852e-05,0.0013871005648434
68,128,0,68,7.2087880043327e-05,0.001387100581446
69,128,0,69,7.2087880260468e-05,0.0013871005769981
70,128,0,70,7.2087880202363e-05,0.0013871005781884
71,128,0,71,7.2087880219332e-05,0.0013871005778408
72,128,0,72,7.2087880214186e-05,0.0013871005779462
73,128,0,73,7.2087880215497e-05,0.0013871005779194
74,128,0,74,7.2087880215302e-05,0.0013871005779233
75,128,0,75,7.2087880215324e-05,0.0013871005779229
76,128,0,76,7.2087880215311e-05,0.0013871005779231
77,128,0,77,7.2087880215355e-05,0.0013871005779223
78,128,0,78,7.2087880215365e-05,0.0013871005779221
79,128,0,79,7.2087880215338e-05,0.0013871005779226
80,128,0,80,7.2087880215329e-05,0.0013871005779228
81,128,0,81,7.2087880215339e-05,0.0013871005779226
82,128,0,82,7.2087880215387e-05,0.0013871005779217
83,128,0,83,7.2087880215365e-05,0.0013871005779221
84,128,0,84,7.208788021536e-05,0.0013871005779222
85,128,0,85,7.2087880215342e-05,0.0013871005779225
86,128,0,86,7.2087880215353e-05,0.0013871005779223
87,128,0,87,7.2087880215342e-05,0.0013871005779225
88,128,0,88,7.2087880215361e-05,0.0013871005779222
89,128,0,89,7.2087880215395e-05,0.0013871005779215
90,128,0,90,7.2087880215372e-05,0.0013871005779219
91,128,0,91,7.2087880215322e-05,0.0013871005779229
92,128,0,92,7.2087880215381e-05,0.0013871005779218
93,128,0,93,7.2087880215329e-05,0.0013871005779228
94,128,0,94,7.2087880215373e-05,0.0013871005779219
95,128,0,95,7.2087880215339e-05,0.0013871005779226
96,128,0,96,7.208788021537e-05,0.001387100577922
97,128,0,97,7.208788021534e-05,0.0013871005779226
98,128,0,98,7.2087880215371e-05,0.001387100577922
99,128,0,99,7.2087880215319e-05,0.001387100577923
