time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.0111796897505e-14,3.7132029098712e-11,-1.19366473208e-14,1.3359327769875e-16,2.3258183780503e-18,-1.022960920283e-16,1.0055898448753e-10,1.8566014549356e-07,1,0.00018099999999999
186.68799962237,1.4396597185822e-13,3.7256695655149e-11,-3.4319603407475e-14,8.4095280569136e-18,8.9688964957237e-19,-9.9267205991004e-17,7.1982985929108e-10,1.8628347827574e-07,1,0.00018099999999999
1181.8815689988,9.0299334120793e-13,3.802855221844e-11,-8.7457596653021e-14,-8.0814470948996e-16,3.4581089024352e-19,-9.0762695492373e-17,4.5149667060397e-09,1.901427610922e-07,1,0.00018099999999999
7343.8578398454,5.4830340814316e-12,4.2805551848422e-11,-2.1813680953888e-13,-2.6424162180476e-15,1.3588652769101e-19,-1.9169916877123e-17,2.7415170407158e-08,2.1402775924211e-07,1,0.00018099999999999
45497.190750011,3.2013346631739e-11,7.235657698845e-11,-5.3891338835688e-13,-7.0447368688373e-15,5.5489423954895e-20,6.6060747914453e-18,1.600667331587e-07,3.6178288494225e-07,1,0.00018099999999999
281732.57176583,1.6932035466242e-10,2.5465228833931e-10,-1.2716570158442e-12,-1.794721271411e-14,1.8421105152822e-16,1.9677930155847e-18,8.4660177331211e-07,1.2732614416966e-06,1,0.00018099999999999
1744439.784661,6.7794987060982e-10,1.3441560053313e-09,-2.3288920434322e-12,-4.5041905021434e-14,1.5436022905838e-13,1.0865267339852e-18,3.3897493530491e-06,6.7207800266567e-06,1,0.00018099999999999
10801137.310052,9.0232051687918e-10,6.6501776775404e-09,-2.2159602260683e-12,-1.110454689216e-13,5.196384435616e-13,-8.6695081854625e-19,4.5116025843959e-06,3.3250888387702e-05,1,0.00018099999999999
66877821.244672,4.2807730754889e-10,2.5650653721016e-08,-1.2869950830784e-12,-2.4997534867008e-13,2.3543603454734e-13,-5.1909888809937e-18,2.1403865377445e-06,0.00012825326860508,1,0.00018099999999999
414089867.61007,1.7800934716871e-10,7.3461875899517e-08,-7.6356434394758e-13,-4.2200819694932e-13,9.3506407643915e-14,-1.1251741990132e-17,8.9004673584355e-07,0.00036730937949758,1,0.00018099999999999
2563935341.3868,7.4214846000012e-11,1.5668930336255e-07,-5.9555679520305e-13,-5.2672297782189e-13,2.9335892001782e-14,8.9419315489924e-18,3.7107423000006e-07,0.00078344651681274,1,0.00018099999999999
15875211863.902,4.4949711235055e-11,2.3154228001475e-07,-5.6143871322567e-13,-5.5839130478723e-13,5.8379427141571e-15,2.8741404829215e-15,2.2474855617527e-07,0.0011577114000737,1,0.00018099999999999
98295127536.995,4.343089979188e-11,2.3998456860969e-07,-5.5993027161517e-13,-5.5992986437816e-13,4.4332249766425e-15,4.4328396827104e-15,2.171544989594e-07,0.0011999228430484,1,0.00018099999999999
