time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.6093400904937e-16,8.7123732635047e-09,-1.6843916017675e-23,1.8340698527779e-22,8.0288862705288e-25,-3.8202244712353e-23,1.3046700452468e-11,0.00043561866317523
186.68799962237,1.7133937945197e-15,8.7123748578244e-09,5.4364120513644e-24,3.5124338740268e-24,5.7379438771933e-24,-8.3284514538779e-25,8.5669689725983e-11,0.00043561874289122
1181.8815689988,1.0704969847176e-14,8.7123847277753e-09,-1.7980159513904e-24,1.8105329247561e-25,-1.837029856319e-24,1.0863197548536e-25,5.3524849235882e-10,0.00043561923638877
7343.8578398454,6.6314383542651e-14,8.7124457759004e-09,1.7099980070295e-25,3.2589592645609e-25,-1.4525138075653e-25,3.9831724344633e-25,3.3157191771326e-09,0.00043562228879502
45497.190750011,4.0818950269027e-13,8.7128213295394e-09,8.0779356694632e-28,0,6.0584517520974e-28,0,2.0409475134513e-08,0.00043564106647697
281732.57176583,2.4340901578836e-12,8.7150558828759e-09,0,0,0,0,1.2170450789418e-07,0.0004357527941438
1744439.784661,1.2068938076229e-11,8.7259866227145e-09,-6.4623485355705e-27,0,0,0,6.0344690381145e-07,0.00043629933113572
10801137.310052,2.7268988909073e-11,8.7492709031179e-09,3.6189151799195e-25,3.6210658495121e-26,-5.1698788284564e-25,3.6210658495121e-26,1.3634494454537e-06,0.00043746354515589
66877821.244672,2.781691371324e-11,8.7999951971618e-09,-1.2278462217584e-24,-3.6210658495121e-26,1.1244486451893e-24,-7.2421316990243e-26,1.390845685662e-06,0.00043999975985809
414089867.61007,2.6872566823465e-11,9.109498939504e-09,3.8774091213423e-26,-2.5347460946585e-25,2.5849394142282e-26,-2.1726395097073e-25,1.3436283411733e-06,0.0004554749469752
2563935341.3868,2.2219781831409e-11,1.1018490911394e-08,6.4623485355705e-26,-3.2589592645609e-25,1.2924697071141e-25,-2.1726395097073e-25,1.1109890915705e-06,0.00055092454556969
15434233756.432,1.1029135113427e-11,2.2207154767299e-08,5.9453606527249e-25,-6.9524464310633e-24,5.9453606527249e-25,-6.9524464310633e-24,5.5145675567135e-07,0.0011103577383649
50896634811.671,4.7858237831052e-12,5.1191034669757e-08,-2.5849394142282e-26,2.1726395097073e-24,-4.2005265481208e-26,2.1726395097073e-24,2.3929118915526e-07,0.0025595517334879
126697748845.34,2.3269681241823e-12,1.0529547151048e-07,-1.1309109937248e-26,3.1865379475707e-24,-1.4540284205034e-26,3.1865379475707e-24,1.1634840620911e-07,0.005264773575524
151216682847.48,1.9938110161467e-12,1.2289182984232e-07,3.2311742677853e-27,-1.1587410718439e-24,1.6155871338926e-27,-5.7937053592194e-25,9.9690550807336e-08,0.006144591492116
151218166948.66,1.9937826773773e-12,1.2289357675827e-07,3.2311742677853e-27,-5.7937053592194e-25,3.2311742677853e-27,-1.1587410718439e-24,9.9689133868866e-08,0.0061446788379135
