x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,1.2030622620199e-14,0.00022552087868841,8.5856429817251e-29,7.9143069832074e-16,1.0,0.000181,7.136490980367137e-15,1.9388649600957935e-08,1.5278874536821944e+19,1.5278874536821944e+19,109037.55032219092,296236744691.43915
