x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,5.0878513356988e-12,8.0511111172706e-07,1.0361968293964e-17,2.8174648145154e-14,1.0,0.000181,2.0366098791565453e-06,0.0001933410646166308,1.5278874536821944e+19,1.5278874536821944e+19,31117106824084.957,2954033869093086.5
500.0,3.939169210198e-13,7.5871767158043e-06,5.8928731165213e-23,5.4917019692977e-13,1.0,0.000181,1.4959685157127583e-10,0.0003998970367303745,1.5278874536821944e+19,1.5278874536821944e+19,2285671526.261098,6109976651850269.0
