x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
250.0,6.4870222437129e-12,4.3343507374251e-11,3.2102754624542e-19,5.8077344098015e-17,1.0,0.000181,4.9487659234798195e-08,0.00740293815261339,1.2223099629457555e+20,1.2223099629457555e+20,6048925892555.836,9.048685059010593e+17
