x,y,z,id,xi,xv
0,128,0,0,0,0
1,128,0,1,0.00017159504360718,0.00085708954346019
2,128,0,2,0.00013295670773226,0.00066406422520798
3,128,0,3,0.00014365098960037,0.00071748839539939
4,128,0,4,0.00014081199406176,0.00070330586202163
5,128,0,5,0.00014157456197938,0.00070711535234628
6,128,0,6,0.00014137036696885,0.00070609527366555
7,128,0,7,0.00014142509049252,0.00070636865104269
8,128,0,8,0.00014141042806098,0.00070629540324982
9,128,0,9,0.00014141435689981,0.00070631503017263
10,128,0,10,0.00014141330417214,0.00070630977118256
11,128,0,11,0.00014141358625073,0.00070631118032192
12,128,0,12,0.00014141351066998,0.00070631080273446
13,128,0,13,0.00014141353092302,0.00070631090390256
14,128,0,14,0.00014141352549426,0.0007063108768045
15,128,0,15,0.00014141352694817,0.000706310884069
16,128,0,16,0.00014141352655801,0.00070631088212543
17,128,0,17,0.00014141352666225,0.0007063108826477
18,128,0,18,0.00014141352663335,0.0007063108825126
19,128,0,19,0.00014141352664472,0.00070631088253069
20,128,0,20,0.00014141352664031,0.00070631088253269
21,128,0,21,0.00014141352664266,0.00070631088252628
22,128,0,22,0.0001414135266422,0.00070631088252716
23,128,0,23,0.0001414135266426,0.00070631088252552
24,128,0,24,0.00014141352663884,0.00070631088254422
25,128,0,25,0.00014141352664225,0.00070631088252719
26,128,0,26,0.00014141352664328,0.00070631088252205
27,128,0,27,0.00014141352664347,0.0007063108825211
28,128,0,28,0.00014141352664222,0.00070631088252735
29,128,0,29,0.00014141352664324,0.00070631088252226
30,128,0,30,0.00014141352664188,0.00070631088252905
31,128,0,31,0.00014141352664318,0.00070631088252254
32,128,0,32,0.00014141352664227,0.00070631088252709
33,128,0,33,0.00014141352664306,0.00070631088252316
34,128,0,34,0.00014141352663916,0.00070631088254266
35,128,0,35,0.0001414135266396,0.00070631088254044
36,128,0,36,0.00014141352664197,0.00070631088252859
37,128,0,37,0.00014141352663977,0.00070631088253961
38,128,0,38,0.00014141352664277,0.00070631088252461
39,128,0,39,0.00014141352664347,0.00070631088252109
40,128,0,40,0.00014141352663913,0.00070631088254279
41,128,0,41,0.00014141352664203,0.00070631088252829
42,128,0,42,0.00014141352664254,0.00070631088252577
43,128,0,43,0.00014141352663988,0.00070631088253905
44,128,0,44,0.0001414135266393,0.00070631088254195
45,128,0,45,0.00014141352664191,0.0007063108825289
46,128,0,46,0.00014141352664037,0.00070631088253661
47,128,0,47,0.00014141352663941,0.00070631088254139
48,128,0,48,0.00014141352663922,0.00070631088254234
49,128,0,49,0.00014141352664339,0.0007063108825215
50,128,0,50,0.00014141352664086,0.00070631088253416
51,128,0,51,0.00014141352664024,0.00070631088253726
52,128,0,52,0.00014141352664299,0.00070631088252351
53,128,0,53,0.0001414135266408,0.00070631088253451
54,128,0,54,0.00014141352664304,0.00070631088252297
55,128,0,55,0.00014141352663975,0.00070631088254108
56,128,0,56,0.00014141352664037,0.00070631088254695
57,128,0,57,0.00014141352663942,0.00070631088251388
58,128,0,58,0.00014141352665079,0.00070631088254568
59,128,0,59,0.00014141352663547,0.00070631088250664
60,128,0,60,0.00014141352663044,0.00070631088250427
61,128,0,61,0.00014141352663909,0.00070631088251402
62,128,0,62,0.00014141352660154,0.00070631088240266
63,128,0,63,0.00014141352669876,0.00070631088279188
64,128,0,64,0.00014141352634832,0.00070631088132552
65,128,0,65,0.00014141352658814,0.00070631088352665
66,128,0,66,0.00014141353395035,0.0007063109062374
67,128,0,67,0.00014141352466955,0.00070631087616702
68,128,0,68,0.0001414135271708,0.00070631088425477
69,128,0,69,0.00014141352649988,0.00070631088209161
70,128,0,70,0.00014141352668057,0.00070631088266531
71,128,0,71,0.0001414135266307,0.00070631088248428
72,128,0,72,0.00014141352664561,0.0007063108825403
73,128,0,73,0.00014141352664038,0.00070631088253294
74,128,0,74,0.00014141352664154,0.00070631088253186
75,128,0,75,0.00014141352663899,0.00070631088254318
76,128,0,76,0.00014141352663944,0.00070631088254136
