time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,1.9864271328681e-13,3.7778926793228e-11,-4.9862503070861e-14,-2.5452765424485e-16,4.9884773336529e-14,2.5452835153666e-16,9.9321356643404e-12,1.8889463396614e-09
186.68799962237,9.9581716101499e-13,3.9293546318228e-11,-1.3731588436131e-13,-1.244395798634e-15,1.3732122284133e-13,1.2443964963372e-15,4.979085805075e-11,1.9646773159114e-09
1181.8815689988,1.8727154749696e-12,4.858291973705e-11,-2.2386996759527e-13,-4.0394610223351e-15,2.2386999456148e-13,4.039461093438e-15,9.3635773748479e-11,2.4291459868525e-09
7343.8578398454,1.8820335332767e-12,1.0477084726611e-10,-2.2479530278789e-13,-1.1293829391587e-14,2.2479530165281e-13,1.1293944355275e-14,9.4101676663837e-11,5.2385423633056e-09
45497.190750011,1.8821328338683e-12,4.3192437870164e-10,-2.2479450199667e-13,-2.9622423263449e-14,2.2479442097814e-13,2.9628605533296e-14,9.4106641693415e-11,2.1596218935082e-08
281732.57176583,1.8823653680896e-12,2.1368787944349e-09,-2.2479110633562e-13,-7.5392264175337e-14,2.2479110017113e-13,7.5394590655988e-14,9.411826840448e-11,1.0684393972175e-07
1744439.784661,1.8824566261444e-12,7.8821461310139e-09,-2.2477911875856e-13,-1.8108631097085e-13,2.2477912203622e-13,1.8108632771254e-13,9.412283130722e-11,3.9410730655069e-07
10801137.310052,1.8824178218128e-12,1.0966491124736e-08,-2.2477264765276e-13,-2.3617891407864e-13,2.2477264765292e-13,2.3617891407616e-13,9.4120891090642e-11,5.4832455623678e-07
39432124.236503,1.882418032748e-12,1.0957180389333e-08,-2.2477266719764e-13,-2.3601258933505e-13,2.2477266719764e-13,2.3601258933505e-13,9.4120901637398e-11,5.4785901946667e-07
