time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.9344509135488e-14,3.7130248661784e-11,-2.2794004394395e-18,2.9160040939503e-16,2.4946086613384e-18,-6.3931931423308e-17,1.4672254567744e-10,1.8565124330892e-07,1,0.00018100000000008
186.68799962237,2.1090812981579e-13,3.732090183949e-11,-1.1531912854727e-18,2.5805443354658e-16,1.1546855726679e-18,-7.6845998427885e-17,1.054540649079e-09,1.8660450919745e-07,1,0.00018100000000014
1181.8815689988,1.3351011121186e-12,3.8501354817988e-11,-1.2596469455583e-18,9.9528419379347e-17,1.2517048447535e-18,-8.0314976310004e-17,6.675505560593e-09,1.9250677408994e-07,1,0.00018100000000016
7343.8578398454,8.2957413759766e-12,4.5810152213798e-11,-4.4413028192293e-18,9.5558309143403e-18,4.4384146022162e-18,-3.4384506812558e-17,4.1478706879883e-08,2.2905076106899e-07,1,0.00018100000000017
45497.190750011,5.1387770525054e-11,9.1058337842382e-11,-1.052534373258e-16,5.2649009331109e-18,1.0525283276356e-16,1.5329620841459e-18,2.5693885262527e-07,4.5529168921191e-07,1,0.00018100000000018
281732.57176583,3.1637487579118e-10,3.7031610017007e-10,-3.145371405577e-14,-1.2838321963849e-18,3.1453713696361e-14,2.8097424056155e-18,1.5818743789559e-06,1.8515805008503e-06,1,0.00018100000000018
1744439.784661,1.5261404293977e-09,1.9750270635905e-09,-1.0520946490589e-12,-8.2436409651519e-19,1.0520945338741e-12,7.9513142910289e-19,7.6307021469885e-06,9.8751353179523e-06,1,0.00018100000000018
10801137.310052,1.4974939920783e-09,7.8591323125061e-09,-1.2771320441236e-12,1.7604804900832e-18,1.2771319348827e-12,-1.8960830966257e-18,7.4874699603916e-06,3.929566156253e-05,1,0.00018100000000017
66877821.244672,6.0039474506516e-10,2.6667093266345e-08,-5.0425213469253e-13,4.4775990717222e-18,5.0425215144742e-13,-4.5020534918762e-18,3.0019737253258e-06,0.00013333546633172,1,0.00018100000000017
414089867.61007,2.1493982326771e-10,8.3752487317827e-08,-1.7373219725068e-13,-1.0537371158718e-16,1.7373219895179e-13,1.0537259127253e-16,1.0746991163386e-06,0.00041876243658914,1,0.00018100000000016
2563935341.3868,6.4817134138026e-11,2.6830717369285e-07,-3.4106818680193e-14,-5.2515006837783e-15,3.4106818683662e-14,5.2515006827895e-15,3.2408567069013e-07,0.0013415358684642,1,0.00018100000000012
15875211863.902,2.3249653743918e-11,7.854885418767e-07,-1.7738375366123e-15,-9.2165617563628e-14,1.7738375366122e-15,9.2165617563631e-14,1.1624826871959e-07,0.0039274427093835,1,0.0001810000000001
98295127536.995,1.8205498967153e-11,1.0365064248363e-06,-7.9594683562245e-16,-1.4195707456339e-13,7.9594683562245e-16,1.4195707456339e-13,9.1027494835767e-08,0.0051825321241815,1,0.00018100000000013
608617521341.22,1.8217105539599e-11,1.0357667870602e-06,-7.9752458948149e-16,-1.4181317848714e-13,7.975245894815e-16,1.4181317848714e-13,9.1085527697995e-08,0.0051788339353012,1,0.00018100000000013
