size,xi_center,xv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled,super_saturation_center
4000.0,2.1117322361394e-10,1.1665330195093e-06,0.0025503054874872,0.00255030011032896,1.0,0.000181,2.9841551829730376e-14,12076841.200992344,12078574.393117486,3.6039168263883625e-07,3.6044340378146955e-07,0.0012076841200992345,0.0012078574393117486,36039168263883.625,36044340378146.95,-4.5911725768925
4000.0,5.3068980746936e-13,0.00046419424054845,0.00111717768822552,0.01476268155459488,1.0,0.000181,2.9841551829730376e-14,2105142538.0729997,175706.13639746385,6.282072015887557e-05,5.2433437761065925e-09,0.2105142538073,1.7570613639746387e-05,6282072015887556.0,524334377610.6592,12545711.042177
4000.0,2.654623689374e-13,0.00092797755372611,0.000887140726240976,0.028168360208999998,1.0,0.000181,2.9841551829730376e-14,3341869997.5896664,167704.81017816754,9.972658674129295e-05,5.004571785026881e-09,0.33418699975896665,1.6770481017816755e-05,9972658674129294.0,500457178502.68805,25080434.786032
4000.0,1.3267326030612e-13,0.0018567652781256,0.0007044807900060161,0.055285397806328,1.0,0.000181,2.9841551829730376e-14,5309892802.668387,164503.3922023994,0.00015845544128114097,4.909036504574365e-09,0.5309892802668388,1.645033922023994e-05,1.5845544128114096e+16,490903650457.4365,50182825.543896
4000.0,8.8597582319037e-14,0.0027804720086863,0.000615222154402784,0.0823802578302112,1.0,0.000181,2.9841551829730376e-14,6944006126.345402,163691.46842744437,0.00020721991872530156,4.884807439162254e-09,0.6944006126345402,1.6369146842744438e-05,2.0721991872530156e+16,488480743916.2254,75147878.897213
4000.0,6.6336649424955e-14,0.0037135293597174,0.000558233867150288,0.1097200664470688,1.0,0.000181,2.9841551829730376e-14,8415165251.627669,163237.7594722654,0.00025112159001219317,4.871268059860668e-09,0.841516525162767,1.632377594722654e-05,2.5112159001219316e+16,487126805986.0668,100365648.46531
4000.0,5.3182619057485e-14,0.0046320226000089,0.000518073518831648,0.13674543938400802,1.0,0.000181,2.9841551829730376e-14,9741406647.755787,163103.6224010576,0.00029069869137348433,4.867265201497932e-09,0.9741406647755787,1.631036224010576e-05,2.906986913734843e+16,486726520149.79315,125189792.05898
