bias,x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate
0.0,10.0,0.0,0.0,10.0,1.8073990050282e-15,4.69934853076e-11,-1.3454755041008e-16,-1.3442528934351e-16,0.0,3.7e-11,1.0,0.000181,5.0063267623354e-18,1.0002123093396,4.3087389908744e-07
0.0,11.0,0.0,0.0,11.0,1.938435420893e-15,4.7718106839264e-11,-1.2776541443031e-16,-1.2764754240688e-16,0.0,3.7e-11,1.0,0.000181,8.9414919944237e-18,1.0002302399603,4.3091573089747e-07
0.0,12.0,0.0,0.0,12.0,2.0604348410069e-15,4.839276659946e-11,-1.1872216126834e-16,-1.186105467782e-16,0.0,3.7e-11,1.0,0.000181,1.5343661620602e-17,1.0002472619823,4.3095544602746e-07
0.0,13.0,0.0,0.0,13.0,2.1733972656874e-15,4.9017462103468e-11,-1.0967846777069e-16,-1.0957355145881e-16,0.0,3.7e-11,1.0,0.000181,2.5297421284312e-17,1.0002633082037,4.3099288718946e-07
0.0,14.0,0.0,0.0,14.0,2.2773226952342e-15,4.9592191009026e-11,-1.0063436036631e-16,-1.0053655643501e-16,0.0,3.7e-11,1.0,0.000181,4.0072986943924e-17,1.0002783152754,4.3102790607024e-07
0.0,15.0,0.0,0.0,15.0,2.3722111299295e-15,5.0116951125575e-11,-9.1589867117601e-17,-9.1499561684433e-17,0.0,3.7e-11,1.0,0.000181,6.098954554746e-17,1.000292223951,4.3106036392382e-07
0.0,16.0,0.0,0.0,16.0,2.4580625700336e-15,5.0591740422905e-11,-8.2545017609726e-17,-8.2462567186078e-17,0.0,3.7e-11,1.0,0.000181,8.9184072570647e-17,1.0003049793209,4.310901321282e-07
0.0,17.0,0.0,0.0,17.0,2.534877015785e-15,5.1016557039166e-11,-7.3499842833844e-17,-7.3425572917945e-17,0.0,3.7e-11,1.0,0.000181,1.2529894787478e-16,1.0003165310294,4.3111709270002e-07
0.0,18.0,0.0,0.0,18.0,2.6026544673997e-15,5.1391399288217e-11,-6.4454375064831e-17,-6.4388578857127e-17,0.0,3.7e-11,1.0,0.000181,1.6913588836878e-16,1.0003268334728,4.3114113876755e-07
0.0,19.0,0.0,0.0,19.0,2.6613949250689e-15,5.1716265666278e-11,-5.5408647733892e-17,-5.5351584976699e-17,0.0,3.7e-11,1.0,0.000181,2.1935742236041e-16,1.0003358459799,4.3116217499981e-07
0.0,20.0,0.0,0.0,20.0,2.7110983889604e-15,5.1991154857871e-11,-4.6362695296675e-17,-4.6314591258659e-17,0.0,3.7e-11,1.0,0.000181,2.7333617968494e-16,1.0003435329721,4.3118011798857e-07
0.0,21.0,0.0,0.0,21.0,2.7517648592196e-15,5.2216065741004e-11,-3.7316553097232e-17,-3.7277597674763e-17,0.0,3.7e-11,1.0,0.000181,3.2724282028819e-16,1.0003498641036,4.3119489658252e-07
0.0,22.0,0.0,0.0,22.0,2.7833943359649e-15,5.2390997391605e-11,-2.8270257228538e-17,-2.8240604199468e-17,0.0,3.7e-11,1.0,0.000181,3.7641884204165e-16,1.0003548143819,4.3120645217471e-07
0.0,23.0,0.0,0.0,23.0,2.8059868192885e-15,5.2515949087167e-11,-1.9223844390013e-17,-1.9203610806826e-17,0.0,3.7e-11,1.0,0.000181,4.1600715724014e-16,1.0003583642659,4.3121473893739e-07
0.0,24.0,0.0,0.0,24.0,2.8195423092568e-15,5.2590920309598e-11,-1.0177351742624e-17,-1.0166617470569e-17,0.0,3.7e-11,1.0,0.000181,4.4173160318202e-16,1.0003604997432,4.312197240062e-07
0.0,25.0,0.0,0.0,25.0,2.8240608059092e-15,5.2615910747267e-11,-1.1308167621945e-18,-1.1296241624878e-18,0.0,3.7e-11,1.0,0.000181,4.5065517349847e-16,1.0003612123856,4.3122138761242e-07
0.0,26.0,0.0,0.0,26.0,2.8195423092563e-15,5.2590920296231e-11,7.9157229085742e-18,7.9073691422647e-18,0.0,3.7e-11,1.0,0.000181,4.4173160318202e-16,1.000360499382,4.3121972316299e-07
0.0,27.0,0.0,0.0,27.0,2.805986819288e-15,5.2515949060645e-11,1.9223846728962e-17,1.9203610806875e-17,0.0,3.7e-11,1.0,0.000181,4.1600715724014e-16,1.0003583635492,4.3121473726428e-07
0.0,28.0,0.0,0.0,28.0,2.7833943359643e-15,5.2390997352352e-11,2.8270259467826e-17,2.8240604199519e-17,0.0,3.7e-11,1.0,0.000181,3.7641884204165e-16,1.0003548133211,4.3120644969839e-07
0.0,29.0,0.0,0.0,29.0,2.751764859219e-15,5.2216065689644e-11,3.5054994253314e-17,3.5018349296816e-17,0.0,3.7e-11,1.0,0.000181,3.2724282028819e-16,1.0003498627156,4.3119489334248e-07
0.0,30.0,0.0,0.0,30.0,2.7110983889597e-15,5.1991154795222e-11,4.6362697232135e-17,4.6314591258706e-17,0.0,3.7e-11,1.0,0.000181,2.7333617968494e-16,1.000343531279,4.3118011403644e-07
0.0,31.0,0.0,0.0,31.0,2.6613949250682e-15,5.1716265593336e-11,5.3147181150584e-17,5.3092336533282e-17,0.0,3.7e-11,1.0,0.000181,2.1935742236041e-16,1.0003358440086,4.3116217039848e-07
0.0,32.0,0.0,0.0,32.0,2.6026544673989e-15,5.139139920614e-11,6.4454376574646e-17,6.4388578857157e-17,0.0,3.7e-11,1.0,0.000181,1.6913588836878e-16,1.0003268312547,4.3114113359018e-07
0.0,33.0,0.0,0.0,33.0,2.5348770157842e-15,5.1016556949257e-11,7.1238503396778e-17,7.1166324384249e-17,0.0,3.7e-11,1.0,0.000181,1.2529894787478e-16,1.0003165285996,4.3111708702881e-07
0.0,34.0,0.0,0.0,34.0,2.4580625700328e-15,5.0591740326588e-11,8.0283754228856e-17,8.020331859837e-17,0.0,3.7e-11,1.0,0.000181,8.9184072570647e-17,1.0003049767179,4.3109012605307e-07
0.0,35.0,0.0,0.0,35.0,2.3722111299287e-15,5.0116951024373e-11,9.1589867822481e-17,9.1499561684465e-17,0.0,3.7e-11,1.0,0.000181,6.098954554746e-17,1.0002922212159,4.3106035754097e-07
0.0,36.0,0.0,0.0,36.0,2.2773226952333e-15,4.9592190904539e-11,9.8373272580274e-17,9.8277307722586e-17,0.0,3.7e-11,1.0,0.000181,4.0072986943924e-17,1.0002783124516,4.310278994806e-07
0.0,37.0,0.0,0.0,37.0,2.1733972656865e-15,4.9017461997345e-11,1.0741747883714e-16,1.0731430267617e-16,0.0,3.7e-11,1.0,0.000181,2.5297421284312e-17,1.0002633053357,4.3099288049711e-07
0.0,38.0,0.0,0.0,38.0,2.0604348410065e-15,4.8392766493375e-11,1.187221610721e-16,1.1861054677817e-16,0.0,3.7e-11,1.0,0.000181,1.5343661620602e-17,1.0002472591152,4.3095543933772e-07
0.0,39.0,0.0,0.0,39.0,1.9384354208927e-15,4.7718106734886e-11,1.2776541393413e-16,1.2764754240686e-16,0.0,3.7e-11,1.0,0.000181,8.9414919944237e-18,1.0002302371393,4.3091572431593e-07
0.0,40.0,0.0,0.0,40.0,1.807399005028e-15,4.6993485206573e-11,1.3680820177734e-16,1.3668453836471e-16,0.0,3.7e-11,1.0,0.000181,5.0063267623354e-18,1.0002123066092,4.3087389271767e-07
0.0,41.0,0.0,0.0,41.0,1.6673255930772e-15,4.6218904525756e-11,1.4585050175027e-16,1.4572153466769e-16,0.0,3.7e-11,1.0,0.000181,2.6931256345797e-18,1.0001935383134,4.3083011017401e-07
0.0,42.0,0.0,0.0,42.0,1.5182151846897e-15,4.5394367432057e-11,1.548922929266e-16,1.5475853133028e-16,0.0,3.7e-11,1.0,0.000181,1.3919455781863e-18,1.000174006348,4.3078454999942e-07
0.0,43.0,0.0,0.0,43.0,1.3600677795008e-15,4.4519876776585e-11,1.6393355638767e-16,1.6379552836535e-16,0.0,3.7e-11,1.0,0.000181,6.9121971780476e-19,1.0001537878246,4.3073739250047e-07
0.0,44.0,0.0,0.0,44.0,1.1928833771337e-15,4.359543551069e-11,1.7297427529705e-16,1.7283252578535e-16,0.0,3.7e-11,1.0,0.000181,3.2979054604717e-19,1.0001329625655,4.3068882425746e-07
0.0,45.0,0.0,0.0,45.0,1.0166619771999e-15,4.2621046674317e-11,1.8201443496696e-16,1.8186952359705e-16,0.0,3.7e-11,1.0,0.000181,1.5117796877966e-19,1.0001116127895,4.3063903738206e-07
0.0,46.0,0.0,0.0,46.0,8.3140357930486e-16,4.1596713384009e-11,1.9105402291609e-16,1.9090652180922e-16,0.0,3.7e-11,1.0,0.000181,6.658356291448e-20,1.0000898227864,4.3058822875238e-07
0.0,47.0,0.0,0.0,47.0,6.3710818304573e-16,4.0522438820612e-11,2.000930289188e-16,1.9994352042732e-16,0.0,3.7e-11,1.0,0.000181,2.8175639131026e-20,1.0000676785852,4.3053659923221e-07
0.0,48.0,0.0,0.0,48.0,4.337757880152e-16,3.9398226216729e-11,2.0913144504542e-16,2.089805194547e-16,0.0,3.7e-11,1.0,0.000181,1.1455360014475e-20,1.0000452676143,4.3048435287384e-07
0.0,49.0,0.0,0.0,49.0,2.2140639380336e-16,3.822407884396e-11,2.1590986657574e-16,2.1575826899463e-16,0.0,3.7e-11,1.0,0.000181,4.474782485707e-21,1.0000226783565,4.3043169610944e-07
0.0,50.0,0.0,0.0,50.0,0.0,3.7e-11,2.2494723835062e-16,2.247952687397e-16,0.0,3.7e-11,1.0,0.000181,1.6794355318317e-21,1.0,4.3037883693406e-07
5.0,0.0,0.0,0.0,0.0,0.0,3.7e-11,-2.3619493808199e-16,-2.2479526766168e-16,0.0,3.7e-11,1.0,0.000181,1.6794355318317e-21,1.0,4.3037883693406e-07
5.0,1.0,0.0,0.0,1.0,2.2140639272538e-16,3.8285284651059e-11,-2.2907806617434e-16,-2.1801751781464e-16,0.0,3.7e-11,1.0,0.000181,4.474782485707e-21,1.0016768895201,4.3430166630727e-07
5.0,2.0,0.0,0.0,2.0,4.3377578585982e-16,3.9518141249096e-11,-2.1958835249174e-16,-2.0898051837776e-16,0.0,3.7e-11,1.0,0.000181,1.1455360014475e-20,1.0032862147569,4.3809380621611e-07
5.0,3.0,0.0,0.0,3.0,6.3710817981492e-16,4.0698566324112e-11,-2.1009801221738e-16,-1.9994351935306e-16,0.0,3.7e-11,1.0,0.000181,2.8175639131026e-20,1.0048278818649,4.4175179548073e-07
5.0,4.0,0.0,0.0,4.0,8.314035750028e-16,4.1826556433573e-11,-1.9823421494682e-16,-1.8864727115095e-16,0.0,3.7e-11,1.0,0.000181,6.658356291448e-20,1.0063017977414,4.4527227627309e-07
5.0,5.0,0.0,0.0,5.0,1.0166619718337e-15,4.2902108175993e-11,-1.8874249012926e-16,-1.7961027304863e-16,0.0,3.7e-11,1.0,0.000181,1.5117796877966e-19,1.0077078703929,4.4865199919257e-07
5.0,6.0,0.0,0.0,6.0,1.1928833707137e-15,4.3925218204356e-11,-1.7925016678809e-16,-1.7057327534807e-16,0.0,3.7e-11,1.0,0.000181,3.2979054604717e-19,1.0090460092989,4.5188782824935e-07
5.0,7.0,0.0,0.0,7.0,1.3600677720416e-15,4.4895883239321e-11,-1.7213053966822e-16,-1.637955273324e-16,0.0,3.7e-11,1.0,0.000181,6.9121971780476e-19,1.0103161257691,4.5497674574159e-07
5.0,8.0,0.0,0.0,8.0,1.5182151762099e-15,4.5814100082166e-11,-1.6263720331899e-16,-1.5475853031781e-16,0.0,3.7e-11,1.0,0.000181,1.3919455781863e-18,1.0115181332928,4.5791585700943e-07
5.0,9.0,0.0,0.0,9.0,1.6673255836004e-15,4.6679865627407e-11,-1.5314331169587e-16,-1.4572153368039e-16,0.0,3.7e-11,1.0,0.000181,2.6931256345797e-18,1.0126519478812,4.6070239505558e-07
5.0,10.0,0.0,0.0,10.0,1.8073989945822e-15,4.7493176875054e-11,-1.4127519684747e-16,-1.3442528839451e-16,0.0,3.7e-11,1.0,0.000181,5.0063267623354e-18,1.0137174883982,4.6333372501374e-07
5.0,11.0,0.0,0.0,11.0,1.9384354095112e-15,4.8254030942448e-11,-1.341539443817e-16,-1.2764754148459e-16,0.0,3.7e-11,1.0,0.000181,8.9414919944237e-18,1.014714676881,4.6580734845243e-07
5.0,12.0,0.0,0.0,12.0,2.0604348287274e-15,4.896242507564e-11,-1.2465851476229e-16,-1.1861054589588e-16,0.0,3.7e-11,1.0,0.000181,1.5343661620602e-17,1.0156434388478,4.681209074997e-07
5.0,13.0,0.0,0.0,13.0,2.1733972525532e-15,4.9618356660256e-11,-1.1516262183053e-16,-1.0957355062125e-16,0.0,3.7e-11,1.0,0.000181,2.5297421284312e-17,1.0165037035916,4.7027218877533e-07
5.0,14.0,0.0,0.0,14.0,2.2773226812931e-15,5.0221823231816e-11,-1.0329214666188e-16,-9.8277306947823e-17,0.0,3.7e-11,1.0,0.000181,4.0072986943924e-17,1.0172954044595,4.7225912711581e-07
5.0,15.0,0.0,0.0,15.0,2.3722111152342e-15,5.0772822485457e-11,-9.6169558980656e-17,-9.1499560950848e-17,0.0,3.7e-11,1.0,0.000181,6.098954554746e-17,1.0180184791151,4.740798090801e-07
5.0,16.0,0.0,0.0,16.0,2.458062554641e-15,5.1271352285033e-11,-8.6672449718074e-17,-8.2462566511163e-17,0.0,3.7e-11,1.0,0.000181,8.9184072570647e-17,1.018672869785,4.7573247622592e-07
5.0,17.0,0.0,0.0,17.0,2.5348769997564e-15,5.1717410671542e-11,-7.7174998214891e-17,-7.3425572305795e-17,0.0,3.7e-11,1.0,0.000181,1.2529894787478e-16,1.019258523487,4.7721552814104e-07
5.0,18.0,0.0,0.0,18.0,2.6026544508002e-15,5.2110995870859e-11,-6.7677238429989e-17,-6.4388578311499e-17,0.0,3.7e-11,1.0,0.000181,1.6913588836878e-16,1.0197753922391,4.7852752522122e-07
5.0,19.0,0.0,0.0,19.0,2.6613949079672e-15,5.2452106300736e-11,-5.8179205538928e-17,-5.5351584500812e-17,0.0,3.7e-11,1.0,0.000181,2.1935742236041e-16,1.0202234332486,4.7966719118449e-07
5.0,20.0,0.0,0.0,20.0,2.7110983714281e-15,5.2740740577051e-11,-4.8680935795134e-17,-4.631459085566e-17,0.0,3.7e-11,1.0,0.000181,2.7333617968494e-16,1.0206026090814,4.8063341531115e-07
5.0,21.0,0.0,0.0,21.0,2.7517648413313e-15,5.2976897519264e-11,-3.9182466386793e-17,-3.7277597347192e-17,0.0,3.7e-11,1.0,0.000181,3.2724282028819e-16,1.0209128878088,4.8142525440197e-07
5.0,22.0,0.0,0.0,22.0,2.7833943177973e-15,5.3160576155081e-11,-2.96838352901e-17,-2.8240603949401e-17,0.0,3.7e-11,1.0,0.000181,3.7641884204165e-16,1.0211542431346,4.8204193445036e-07
5.0,23.0,0.0,0.0,23.0,2.8059868009202e-15,5.3291775724292e-11,-2.0185081119328e-17,-1.9203610635853e-17,0.0,3.7e-11,1.0,0.000181,4.1600715724014e-16,1.0213266544985,4.8248285201687e-07
5.0,24.0,0.0,0.0,24.0,2.8195422907676e-15,5.3370495681765e-11,-1.0686242974413e-17,-1.0166617379781e-17,0.0,3.7e-11,1.0,0.000181,4.4173160318202e-16,1.0214301071572,4.8274757530423e-07
5.0,25.0,0.0,0.0,25.0,2.8240607873796e-15,5.3396735699603e-11,-1.1873602865518e-18,-1.1296241523762e-18,0.0,3.7e-11,1.0,0.000181,4.5065517349847e-16,1.0214645922426,4.8283584492829e-07
5.0,26.0,0.0,0.0,26.0,2.819542290767e-15,5.3370495668434e-11,8.3115273374227e-18,7.907369071638e-18,0.0,3.7e-11,1.0,0.000181,4.4173160318202e-16,1.021430106797,4.8274757438228e-07
5.0,27.0,0.0,0.0,27.0,2.8059868009196e-15,5.3291775697843e-11,1.7810380271457e-17,1.6944362317548e-17,0.0,3.7e-11,1.0,0.000181,4.1600715724014e-16,1.0213266537838,4.8248285018832e-07
5.0,28.0,0.0,0.0,28.0,2.7833943177967e-15,5.3160576115936e-11,2.9683837523141e-17,2.8240603949453e-17,0.0,3.7e-11,1.0,0.000181,3.7641884204165e-16,1.0211542420767,4.8204193174598e-07
5.0,29.0,0.0,0.0,29.0,2.7517648413307e-15,5.2976897468046e-11,3.6807824407329e-17,3.5018348988445e-17,0.0,3.7e-11,1.0,0.000181,3.2724282028819e-16,1.0209128864246,4.8142525086718e-07
5.0,30.0,0.0,0.0,30.0,2.7110983714274e-15,5.2740740514576e-11,4.8680937725049e-17,4.6314590855712e-17,0.0,3.7e-11,1.0,0.000181,2.7333617968494e-16,1.020602607393,4.806334110052e-07
5.0,31.0,0.0,0.0,31.0,2.6613949079665e-15,5.2452106227998e-11,5.5804660653717e-17,5.3092336075359e-17,0.0,3.7e-11,1.0,0.000181,2.1935742236041e-16,1.0202234312828,4.7966718617935e-07
5.0,32.0,0.0,0.0,32.0,2.6026544507994e-15,5.2110995789013e-11,6.7677239935303e-17,6.4388578311531e-17,0.0,3.7e-11,1.0,0.000181,1.6913588836878e-16,1.0197753900272,4.7852751960026e-07
5.0,33.0,0.0,0.0,33.0,2.5348769997556e-15,5.1717410581887e-11,7.4800587135969e-17,7.1166323788392e-17,0.0,3.7e-11,1.0,0.000181,1.2529894787478e-16,1.019258521064,4.7721552199753e-07
5.0,34.0,0.0,0.0,34.0,2.4580625546402e-15,5.1271352188989e-11,8.6672450704867e-17,8.2462566511196e-17,0.0,3.7e-11,1.0,0.000181,8.9184072570647e-17,1.0186728671893,4.7573246966131e-07
5.0,35.0,0.0,0.0,35.0,2.3722111152333e-15,5.0772822384545e-11,9.6169559683164e-17,9.1499560950878e-17,0.0,3.7e-11,1.0,0.000181,6.098954554746e-17,1.0180184763878,4.7407980220226e-07
5.0,36.0,0.0,0.0,36.0,2.2773226812922e-15,5.022182312763e-11,1.0566629380193e-16,1.0053655564716e-16,0.0,3.7e-11,1.0,0.000181,4.0072986943924e-17,1.0172954016438,4.722591200371e-07
5.0,37.0,0.0,0.0,37.0,2.1733972525522e-15,4.9618356554441e-11,1.1278857960715e-16,1.0731430185059e-16,0.0,3.7e-11,1.0,0.000181,2.5297421284312e-17,1.0165037007319,4.702721816106e-07
5.0,38.0,0.0,0.0,38.0,2.060434828727e-15,4.8962424969864e-11,1.2465851456628e-16,1.1861054589585e-16,0.0,3.7e-11,1.0,0.000181,1.5343661620602e-17,1.015643435989,4.6812090036411e-07
5.0,39.0,0.0,0.0,39.0,1.9384354095109e-15,4.8254030838377e-11,1.3415394388664e-16,1.2764754148457e-16,0.0,3.7e-11,1.0,0.000181,8.9414919944237e-18,1.0147146740683,4.6580734146014e-07
5.0,40.0,0.0,0.0,40.0,1.807398994582e-15,4.7493176774325e-11,1.4364888392309e-16,1.3668453740742e-16,0.0,3.7e-11,1.0,0.000181,5.0063267623354e-18,1.0137174856758,4.6333371827533e-07
5.0,41.0,0.0,0.0,41.0,1.6673255836001e-15,4.6679865531605e-11,1.5076975331846e-16,1.434622845785e-16,0.0,3.7e-11,1.0,0.000181,2.6931256345797e-18,1.012651945292,4.6070238867639e-07
5.0,42.0,0.0,0.0,42.0,1.5182151762097e-15,4.5814099992795e-11,1.6263720199305e-16,1.5475853031779e-16,0.0,3.7e-11,1.0,0.000181,1.3919455781863e-18,1.0115181308774,4.5791585108782e-07
5.0,43.0,0.0,0.0,43.0,1.3600677720414e-15,4.4895883157783e-11,1.7213053810172e-16,1.6379552733238e-16,0.0,3.7e-11,1.0,0.000181,6.9121971780476e-19,1.0103161235654,4.5497674036732e-07
5.0,44.0,0.0,0.0,44.0,1.1928833707136e-15,4.3925218131931e-11,1.8162330124211e-16,1.7283252473642e-16,0.0,3.7e-11,1.0,0.000181,3.2979054604717e-19,1.0090460073415,4.5188782350219e-07
5.0,45.0,0.0,0.0,45.0,1.0166619718335e-15,4.2902108113818e-11,1.9111547595955e-16,1.8186952253619e-16,0.0,3.7e-11,1.0,0.000181,1.5117796877966e-19,1.0077078687125,4.4865199514101e-07
5.0,46.0,0.0,0.0,46.0,8.3140357500268e-16,4.1826556382622e-11,2.0060704912102e-16,1.9090652074009e-16,0.0,3.7e-11,1.0,0.000181,6.658356291448e-20,1.0063017963643,4.4527227297332e-07
5.0,47.0,0.0,0.0,47.0,6.3710817981484e-16,4.0698566285183e-11,2.1009800996681e-16,1.9994351935303e-16,0.0,3.7e-11,1.0,0.000181,2.8175639131026e-20,1.0048278808128,4.4175179297584e-07
5.0,48.0,0.0,0.0,48.0,4.3377578585976e-16,3.95181412228e-11,2.1958835015294e-16,2.0898051837773e-16,0.0,3.7e-11,1.0,0.000181,1.1455360014475e-20,1.0032862140461,4.3809380453549e-07
5.0,49.0,0.0,0.0,49.0,2.2140639272535e-16,3.8285284637807e-11,2.2670569434538e-16,2.1575826791682e-16,0.0,3.7e-11,1.0,0.000181,4.474782485707e-21,1.001676889162,4.343016654663e-07
5.0,50.0,0.0,0.0,50.0,0.0,3.7e-11,2.3619493567747e-16,2.2479526766165e-16,0.0,3.7e-11,1.0,0.000181,1.6794355318317e-21,1.0,4.3037883693406e-07
10.0,0.0,0.0,0.0,0.0,0.0,3.7e-11,-2.4744400701413e-16,-2.2479526664783e-16,0.0,3.7e-11,1.0,0.000181,1.6794355318317e-21,1.0,4.3037883693406e-07
10.0,1.0,0.0,0.0,1.0,2.2140639171157e-16,3.8346498018175e-11,-2.3998823384531e-16,-2.180175168009e-16,0.0,3.7e-11,1.0,0.000181,4.474782485707e-21,1.003331304999,4.3820044227386e-07
10.0,2.0,0.0,0.0,2.0,4.3377578383277e-16,3.9638071371893e-11,-2.3004661976351e-16,-2.0898051736499e-16,0.0,3.7e-11,1.0,0.000181,1.1455360014475e-20,1.0065275697297,4.4581355223079e-07
10.0,3.0,0.0,0.0,3.0,6.3710817677661e-16,4.0874716389359e-11,-2.2010434265123e-16,-1.9994351834297e-16,0.0,3.7e-11,1.0,0.000181,2.8175639131026e-20,1.0095886948928,4.5320553811496e-07
10.0,4.0,0.0,0.0,4.0,8.3140357095739e-16,4.2056429427844e-11,-2.1016140874813e-16,-1.9090651973518e-16,0.0,3.7e-11,1.0,0.000181,6.658356291448e-20,1.0125145819744,4.6036406130885e-07
10.0,5.0,0.0,0.0,5.0,1.0166619667883e-15,4.318320688805e-11,-2.002178268851e-16,-1.8186952153956e-16,0.0,3.7e-11,1.0,0.000181,1.5117796877966e-19,1.0153051336343,4.6727710220485e-07
10.0,6.0,0.0,0.0,6.0,1.1928833646788e-15,4.4255045228315e-11,-1.8778745595054e-16,-1.7057327436775e-16,0.0,3.7e-11,1.0,0.000181,3.2979054604717e-19,1.0179602540908,4.7393298854863e-07
10.0,7.0,0.0,0.0,7.0,1.3600677650328e-15,4.5271940978584e-11,-1.8032876734049e-16,-1.6379552636508e-16,0.0,3.7e-11,1.0,0.000181,6.9121971780476e-19,1.0204798494984,4.8032042310779e-07
10.0,8.0,0.0,0.0,8.0,1.5182151682463e-15,4.6233890754104e-11,-1.703833199139e-16,-1.5475852937097e-16,0.0,3.7e-11,1.0,0.000181,1.3919455781863e-18,1.0228638283181,4.8642851058626e-07
10.0,9.0,0.0,0.0,9.0,1.6673255747052e-15,4.7140891268774e-11,-1.6043728491807e-16,-1.4572153275872e-16,0.0,3.7e-11,1.0,0.000181,2.6931256345797e-18,1.0251121016788,4.9224678370591e-07
10.0,10.0,0.0,0.0,10.0,1.8073989847838e-15,4.7992939348116e-11,-1.5049068341983e-16,-1.3668453651582e-16,0.0,3.7e-11,1.0,0.000181,5.0063267623354e-18,1.0272245837278,4.977652283784e-07
10.0,11.0,0.0,0.0,11.0,1.9384353988426e-15,4.8790031941801e-11,-1.380566706079e-16,-1.2538829170965e-16,0.0,3.7e-11,1.0,0.000181,8.9414919944237e-18,1.0292011919701,5.0297430789202e-07
10.0,12.0,0.0,0.0,12.0,2.0604348172268e-15,4.9532166135683e-11,-1.305958762683e-16,-1.1861054507922e-16,0.0,3.7e-11,1.0,0.000181,1.5343661620602e-17,1.0310418475932,5.0786498604044e-07
10.0,13.0,0.0,0.0,13.0,2.1733972402646e-15,5.0219339163301e-11,-1.1816061217298e-16,-1.0731430109338e-16,0.0,3.7e-11,1.0,0.000181,2.5297421284312e-17,1.0327464757791,5.1242874912279e-07
10.0,14.0,0.0,0.0,14.0,2.2773226682661e-15,5.0851548416793e-11,-1.1069910998848e-16,-1.0053655492767e-16,0.0,3.7e-11,1.0,0.000181,4.0072986943924e-17,1.0343150059987,5.1665762674708e-07
10.0,15.0,0.0,0.0,15.0,2.3722111015213e-15,5.1428791457192e-11,-1.0075006682734e-16,-9.149956028569e-17,0.0,3.7e-11,1.0,0.000181,6.098954554746e-17,1.0357473722906,5.2054421137238e-07
10.0,16.0,0.0,0.0,16.0,2.4580625402993e-15,5.1951066024046e-11,-9.0800627003622e-17,-8.2462565904687e-17,0.0,3.7e-11,1.0,0.000181,8.9184072570647e-17,1.0370435135214,5.2408167652812e-07
10.0,17.0,0.0,0.0,17.0,2.5348769848472e-15,5.2418370044343e-11,-8.0850825020311e-17,-7.3425571762091e-17,0.0,3.7e-11,1.0,0.000181,1.2529894787478e-16,1.0382033736268,5.2726379365304e-07
10.0,18.0,0.0,0.0,18.0,2.6026544353886e-15,5.283070164069e-11,-7.0900696809743e-17,-6.4388577834328e-17,0.0,3.7e-11,1.0,0.000181,1.6913588836878e-16,1.0392269018331,5.3008494749994e-07
