size,xi_center,xv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled,super_saturation_center
5000.0,5.2511425784966e-12,2.838315631691e-08,5.815410801685e-08,3.9707424969355e-08,1.0,0.000181,1.5278874536821954e-14,11074.5627542072,7729.162889964553,1.692068548716932e-10,1.180929100704286e-10,1.10745627542072e-06,7.729162889964553e-07,16920685487.16932,11809291007.04286,-16.991381982374
5000.0,4.7932647867451e-13,3.1211729887112e-07,3.16861279241575e-12,5.5313816937225e-06,1.0,0.000181,1.5278874536821954e-14,6.610552375862838,97912.29119741735,1.0100180036989859e-13,1.4959896128181163e-09,6.610552375862839e-10,9.791229119741736e-06,10100180.036989858,149598961281.8116,8364.0293589665
5000.0,2.4056076620652e-13,6.2126148778331e-07,1.4018541157408249e-12,1.1092754802760501e-05,1.0,0.000181,1.5278874536821954e-14,5.827442844679591,98647.57327139244,8.903676809436029e-14,1.5072238953755559e-09,5.827442844679591e-10,9.864757327139244e-06,8903676.809436029,150722389537.55557,16754.930345315
5000.0,1.2050645673288e-13,1.2391604148589e-06,7.529402382875251e-13,2.21479035137685e-05,1.0,0.000181,1.5278874536821954e-14,6.248131915093364,98747.59259866203,9.546442362022458e-14,1.5087520781281653e-09,6.248131915093364e-10,9.874759259866203e-06,9546442.362022458,150875207812.81653,33472.827927837
5000.0,8.0236801425247e-14,1.8603476263801e-06,5.5429894212835e-13,3.3283971731825e-05,1.0,0.000181,1.5278874536821954e-14,6.908288120691916,98846.76604365812,1.055508674602693e-13,1.510267336751645e-09,6.908288120691916e-10,9.884676604365812e-06,10555086.74602693,151026733675.1645,50267.684571207
5000.0,6.0145013489463e-14,2.4812141330472e-06,4.55218374205475e-13,4.44077286065825e-05,1.0,0.000181,1.5278874536821954e-14,7.56868022459129,98881.65782204535,1.1564091556085574e-13,1.51080044385599e-09,7.56868022459129e-10,9.888165782204536e-06,11564091.556085572,151080044385.599,67050.860544729
5000.0,4.8022154958283e-14,3.1070617669816e-06,3.93824215158275e-13,5.5671854889469995e-05,1.0,0.000181,1.5278874536821954e-14,8.200885934843852,98993.6254406698,1.2530030728926702e-13,1.5125111830531398e-09,8.200885934843851e-10,9.89936254406698e-06,12530030.728926701,151251118305.31396,83967.471654278
