bias,x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate
0.0,11.0,0.0,0.0,11.0,9.4179005152569e-13,5.2402598940262e-09,-7.1511329736694e-14,-7.1511330548236e-14,0.0,3.7e-11,1.0,0.000181,3.6055406514129e-15,0.99999840123122,4.3037511069093e-07
0.0,12.0,0.0,0.0,12.0,1.010953149758e-12,5.6223764545123e-09,-6.6615141944471e-14,-6.6615142700678e-14,0.0,3.7e-11,1.0,0.000181,4.2446977574956e-15,0.99999828411385,4.3037483772704e-07
0.0,13.0,0.0,0.0,13.0,1.0758586287359e-12,5.9809702569393e-09,-6.1888607262971e-14,-6.1888607971703e-14,0.0,3.7e-11,1.0,0.000181,5.0310665673756e-15,0.99999817382271,4.3037458067308e-07
0.0,14.0,0.0,0.0,14.0,1.1357225020986e-12,6.3117098849646e-09,-5.6297803726898e-14,-5.6297804385492e-14,0.0,3.7e-11,1.0,0.000181,5.9378976472082e-15,0.99999807077188,4.3037434049414e-07
0.0,15.0,0.0,0.0,15.0,1.189642625048e-12,6.6096111131986e-09,-4.9753350489768e-14,-4.9753351095746e-14,0.0,3.7e-11,1.0,0.000181,6.9126435936987e-15,0.99999797534872,4.3037411809296e-07
0.0,16.0,0.0,0.0,16.0,1.2366510894009e-12,6.8693263826315e-09,-4.2233738680999e-14,-4.2233739232083e-14,0.0,3.7e-11,1.0,0.000181,7.8787176057638e-15,0.99999788791209,4.3037391430595e-07
0.0,17.0,0.0,0.0,17.0,1.275790147188e-12,7.0855642680304e-09,-3.5990233800703e-14,-3.5990234309244e-14,0.0,3.7e-11,1.0,0.000181,8.742949640833e-15,0.99999780879084,4.3037372989951e-07
0.0,18.0,0.0,0.0,18.0,1.3062042539187e-12,7.2535980042649e-09,-2.4630205918172e-14,-2.4630206353575e-14,0.0,3.7e-11,1.0,0.000181,9.4081979448028e-15,0.99999773827231,4.3037356554334e-07
0.0,19.0,0.0,0.0,19.0,1.327235814504e-12,7.3697944693057e-09,-1.4962797480291e-14,-1.4962797855234e-14,0.0,3.7e-11,1.0,0.000181,9.7889392636405e-15,0.99999767662537,4.3037342186404e-07
0.0,20.0,0.0,0.0,20.0,1.338509347128e-12,7.4320791779921e-09,-5.1263363348081e-15,-5.1263366478819e-15,0.0,3.7e-11,1.0,0.000181,9.8264334699694e-15,0.99999762408803,4.3037329941634e-07
0.0,21.0,0.0,0.0,21.0,1.3399892337747e-12,7.4402553457109e-09,2.1461183372576e-15,2.1461180713677e-15,0.0,3.7e-11,1.0,0.000181,9.4997552636405e-15,0.99999758085739,4.3037319865958e-07
0.0,22.0,0.0,0.0,22.0,1.3320002833784e-12,7.3961174969685e-09,1.1415889258423e-14,1.1415889056297e-14,0.0,3.7e-11,1.0,0.000181,8.8298299448028e-15,0.99999754709516,4.3037311997067e-07
0.0,23.0,0.0,0.0,23.0,1.3152071686781e-12,7.3033378568461e-09,1.990395489492e-14,1.9903954757309e-14,0.0,3.7e-11,1.0,0.000181,7.875397640833e-15,0.99999752292709,4.3037306364268e-07
0.0,24.0,0.0,0.0,24.0,1.2905566756939e-12,7.1671472873369e-09,2.7356574194719e-14,2.7356574122131e-14,0.0,3.7e-11,1.0,0.000181,6.7219816057638e-15,0.99999750844271,4.3037302988426e-07
0.0,25.0,0.0,0.0,25.0,1.2591935398541e-12,6.9938702935707e-09,3.3610975680825e-14,3.3610975673521e-14,0.0,3.7e-11,1.0,0.000181,5.4667235936987e-15,0.9999975036948,4.303730188184e-07
0.0,26.0,0.0,0.0,26.0,1.2223342566695e-12,6.7902278452225e-09,3.8671544503309e-14,3.8671544561303e-14,0.0,3.7e-11,1.0,0.000181,4.3871484472082e-15,0.9999975086993,4.3037303048229e-07
0.0,27.0,0.0,0.0,27.0,1.1810813736925e-12,6.5623113652315e-09,4.2674465364016e-14,4.2674465486964e-14,0.0,3.7e-11,1.0,0.000181,3.3827177673756e-15,0.99999752342468,4.303730648024e-07
0.0,28.0,0.0,0.0,28.0,1.1364346420829e-12,6.3156443406663e-09,4.5718222182572e-14,4.5718222370111e-14,0.0,3.7e-11,1.0,0.000181,2.5059789574956e-15,0.99999754781834,4.3037312165617e-07
0.0,29.0,0.0,0.0,29.0,1.0892681108131e-12,6.0550557713724e-09,4.7699026870342e-14,4.7699027113808e-14,0.0,3.7e-11,1.0,0.000181,1.7836814514129e-15,0.99999758179238,4.3037320083874e-07
0.0,30.0,0.0,0.0,30.0,1.0403018843853e-12,5.7845241352564e-09,4.9338383740818e-14,4.9338384047326e-14,0.0,3.7e-11,1.0,0.000181,1.2197909109492e-15,0.9999976252168,4.3037330204713e-07
0.0,31.0,0.0,0.0,31.0,9.9010088760079e-13,5.5071705638114e-09,5.0450779066371e-14,5.0450779434756e-14,0.0,3.7e-11,1.0,0.000181,8.0145973887848e-16,0.99999767792635,4.3037342489621e-07
0.0,32.0,0.0,0.0,32.0,9.3908582447367e-13,5.2253193885999e-09,5.1533471904544e-14,5.1533472377658e-14,0.0,3.7e-11,1.0,0.000181,5.0594842568623e-16,0.99999773972132,4.3037356892052e-07
0.0,33.0,0.0,0.0,33.0,8.8755235209601e-13,4.9406040742102e-09,5.1533471904544e-14,5.1533472377658e-14,0.0,3.7e-11,1.0,0.000181,3.0687323241204e-16,0.99999781036708,4.3037373357321e-07
0.0,34.0,0.0,0.0,34.0,8.357003291798e-13,4.6541288124112e-09,5.1852022385613e-14,5.1852022916208e-14,0.0,3.7e-11,1.0,0.000181,1.7882983988847e-16,0.99999788959595,4.3037391823049e-07
0.0,35.0,0.0,0.0,35.0,7.8366139620914e-13,4.3666208986842e-09,5.2038932384587e-14,5.2038932970666e-14,0.0,3.7e-11,1.0,0.000181,1.0012653524671e-16,0.99999797710955,4.3037412219689e-07
0.0,36.0,0.0,0.0,36.0,7.3151705612189e-13,4.0785306254914e-09,5.2144339447896e-14,5.2144340087253e-14,0.0,3.7e-11,1.0,0.000181,5.3862512691594e-17,0.99999807257867,4.3037434470518e-07
0.0,37.0,0.0,0.0,37.0,6.7931558998013e-13,3.7901247390189e-09,5.2201465451525e-14,5.2201466141759e-14,0.0,3.7e-11,1.0,0.000181,2.7838911563726e-17,0.9999981756447,4.3037458491958e-07
0.0,38.0,0.0,0.0,38.0,6.2708437825556e-13,3.5015545125766e-09,5.2231210986047e-14,5.2231211724568e-14,0.0,3.7e-11,1.0,0.000181,1.3824394356095e-17,0.99999828592103,4.30374841939e-07
0.0,39.0,0.0,0.0,39.0,5.7483829206757e-13,3.21290210703e-09,5.2246085403947e-14,5.2246086187988e-14,0.0,3.7e-11,1.0,0.000181,6.5958109209435e-18,0.99999840299443,4.3037511480043e-07
0.0,40.0,0.0,0.0,40.0,5.22585068779e-13,2.9242102702237e-09,5.2253222461944e-14,5.2253223288571e-14,0.0,3.7e-11,1.0,0.000181,3.0235593755931e-18,0.99999852642688,4.3037540248293e-07
0.0,41.0,0.0,0.0,41.0,4.7032856491997e-13,2.6355003089369e-09,5.2256502992912e-14,5.2256503859036e-14,0.0,3.7e-11,1.0,0.000181,1.3316712582896e-18,0.99999865575709,4.3037570391146e-07
0.0,42.0,0.0,0.0,42.0,4.1807062120742e-13,2.3467823928587e-09,5.2257942810155e-14,5.2257943712544e-14,0.0,3.7e-11,1.0,0.000181,5.6351278262052e-19,0.99999879050245,4.3037601796119e-07
0.0,43.0,0.0,0.0,43.0,3.6581207795914e-13,2.0580611646101e-09,5.2258542312991e-14,5.2258543248283e-14,0.0,3.7e-11,1.0,0.000181,2.291072002895e-19,0.99999893016083,4.3037634346185e-07
0.0,44.0,0.0,0.0,44.0,3.1355330101055e-13,1.7693386453622e-09,5.2258775983875e-14,5.225877694859e-14,0.0,3.7e-11,1.0,0.000181,8.949564971414e-20,0.99999907421257,4.3037667920229e-07
0.0,45.0,0.0,0.0,45.0,2.6129444119845e-13,1.4806156684475e-09,5.2258858821549e-14,5.2258859812102e-14,0.0,3.7e-11,1.0,0.000181,3.3588710636634e-20,0.99999922212252,4.3037702393527e-07
0.0,46.0,0.0,0.0,46.0,2.0903555645952e-13,1.1918925539381e-09,5.2258883726203e-14,5.2258884738921e-14,0.0,3.7e-11,1.0,0.000181,1.2111919102508e-20,0.99999937334218,4.3037737638239e-07
0.0,47.0,0.0,0.0,47.0,1.5677666667311e-13,9.0316941164373e-10,5.2258888755282e-14,5.2258889786416e-14,0.0,3.7e-11,1.0,0.000181,4.1962447473114e-21,0.99999952731175,4.3037773523897e-07
0.0,48.0,0.0,0.0,48.0,1.0451777719373e-13,6.144462711264e-10,5.2258888433637e-14,5.2258889479378e-14,0.0,3.7e-11,1.0,0.000181,1.3968085364999e-21,0.99999968346243,4.303780991793e-07
0.0,49.0,0.0,0.0,49.0,5.2258888503709e-14,3.2572313502955e-10,5.2258887633529e-14,5.2258888690022e-14,0.0,3.7e-11,1.0,0.000181,4.4672593980806e-22,0.99999984121858,4.3037846686174e-07
0.0,50.0,0.0,0.0,50.0,0.0,3.7e-11,5.2258887440349e-14,5.2258888503709e-14,0.0,3.7e-11,1.0,0.000181,1.3726938328463e-22,1.0,4.3037883693406e-07
5.0,0.0,0.0,0.0,0.0,0.0,3.7e-11,-1.0299334626438e-13,-9.808868127088e-14,0.0,3.7e-11,1.0,0.000181,2.2622735593756e-15,1.0,4.3037883693406e-07
5.0,1.0,0.0,0.0,1.0,9.7240170788068e-14,6.0110171408742e-10,-1.0121147951387e-13,-9.6391665338659e-14,0.0,3.7e-11,1.0,0.000181,2.2622310109209e-15,1.7260324715179,8.2714652301243e-06
5.0,2.0,0.0,0.0,2.0,1.922184349634e-13,1.1520818698353e-09,-9.8837403732137e-14,-9.4130640972432e-14,0.0,3.7e-11,1.0,0.000181,2.2586151943561e-15,2.4351774640574,5.3345263247527e-05
5.0,3.0,0.0,0.0,3.0,2.8493814032373e-13,1.689959886547e-09,-9.6467595095302e-14,-9.187368089909e-14,0.0,3.7e-11,1.0,0.000181,2.2545557115637e-15,3.127459928518,0.00020679831459827
5.0,4.0,0.0,0.0,4.0,3.7540289730378e-13,2.2147567061265e-09,-9.4100647097776e-14,-8.9619445754336e-14,0.0,3.7e-11,1.0,0.000181,2.2552757126916e-15,3.8029067500555,0.0005962795970418
5.0,5.0,0.0,0.0,5.0,4.6361127405764e-13,2.7264640187679e-09,-9.1728553467979e-14,-8.7360310669886e-14,0.0,3.7e-11,1.0,0.000181,2.2690065352467e-15,4.4615071434004,0.0014161165171101
5.0,6.0,0.0,0.0,6.0,5.4954847880858e-13,3.2249960114657e-09,-8.9333167138795e-14,-8.5078992864607e-14,0.0,3.7e-11,1.0,0.000181,2.3079470398885e-15,5.1031505549823,0.002931760073038
5.0,7.0,0.0,0.0,7.0,6.331740939348e-13,3.7101182122299e-09,-8.6881715558922e-14,-8.2744280512541e-14,0.0,3.7e-11,1.0,0.000181,2.388998032412e-15,5.727535087176,0.0054777544967787
5.0,8.0,0.0,0.0,8.0,7.1440516479093e-13,4.1813493866363e-09,-8.4321764160546e-14,-8.0306236045161e-14,0.0,3.7e-11,1.0,0.000181,2.5338512256862e-15,6.3340412408886,0.0094477784219343
5.0,9.0,0.0,0.0,9.0,7.9309460105714e-13,4.6378362418605e-09,-8.0849648152649e-14,-7.6999466122578e-14,0.0,3.7e-11,1.0,0.000181,2.7679109388785e-15,6.9215706614309,0.01527404342317
5.0,10.0,0.0,0.0,10.0,8.6900601300716e-13,5.0782074493103e-09,-7.7723117404709e-14,-7.4021824975362e-14,0.0,3.7e-11,1.0,0.000181,3.1175609109492e-15,7.4883582675833,0.02339189391482
5.0,11.0,0.0,0.0,11.0,9.4178773781162e-13,5.5004229685808e-09,-7.5086897299853e-14,-7.1511145411099e-14,0.0,3.7e-11,1.0,0.000181,3.6055406514129e-15,8.0317783338079,0.034184686429092
5.0,12.0,0.0,0.0,12.0,1.0109506567372e-12,5.9016453628108e-09,-6.9945900034363e-14,-6.661496965195e-14,0.0,3.7e-11,1.0,0.000181,4.2446977574956e-15,8.548178875852,0.047905396614443
5.0,13.0,0.0,0.0,13.0,1.0758559667648e-12,6.278168860696e-09,-6.4983038546673e-14,-6.1888446137698e-14,0.0,3.7e-11,1.0,0.000181,5.0310665673756e-15,9.0327903570587,0.064576707590996
5.0,14.0,0.0,0.0,14.0,1.1357196829031e-12,6.625445475052e-09,-5.9112694757416e-14,-5.6297655122007e-14,0.0,3.7e-11,1.0,0.000181,5.9378976472082e-15,9.4797593073531,0.083881741722086
5.0,15.0,0.0,0.0,15.0,1.1896396616921e-12,6.9382417691969e-09,-5.2241018778162e-14,-4.9753215702911e-14,0.0,3.7e-11,1.0,0.000181,6.9126435936987e-15,9.8823500869845,0.10507191895339
5.0,16.0,0.0,0.0,16.0,1.2366479962154e-12,7.2109428061499e-09,-4.4345426295252e-14,-4.2233618911817e-14,0.0,3.7e-11,1.0,0.000181,7.8787176057638e-15,10.233336075511,0.12693136626862
5.0,17.0,0.0,0.0,17.0,1.2757869396556e-12,7.4379925893985e-09,-3.7789746106216e-14,-3.5990125997981e-14,0.0,3.7e-11,1.0,0.000181,8.742949640833e-15,10.525566526137,0.14783955273086
5.0,18.0,0.0,0.0,18.0,1.3062009485149e-12,7.6144280155408e-09,-2.5861716718695e-14,-2.4630119170614e-14,0.0,3.7e-11,1.0,0.000181,9.4081979448028e-15,10.752653770048,0.16595602709729
5.0,19.0,0.0,0.0,19.0,1.327232428497e-12,7.7364343064342e-09,-1.5710937768247e-14,-1.4962728328952e-14,0.0,3.7e-11,1.0,0.000181,9.7889392636405e-15,10.909688064453,0.17951157757829
5.0,20.0,0.0,0.0,20.0,1.3385058983455e-12,7.8018332526522e-09,-5.3826534737723e-15,-5.1262851801541e-15,0.0,3.7e-11,1.0,0.000181,9.8264334699694e-15,10.993865967532,0.18714139809412
5.0,21.0,0.0,0.0,21.0,1.339985740348e-12,7.8104182303464e-09,2.2534240009646e-15,2.1461558893278e-15,0.0,3.7e-11,1.0,0.000181,9.4997552636405e-15,11.004921508838,0.18816280741571
5.0,22.0,0.0,0.0,22.0,1.33199676348e-12,7.7640734902479e-09,1.1986683560112e-14,1.1415908743545e-14,0.0,3.7e-11,1.0,0.000181,8.8298299448028e-15,10.94527971553,0.18270600311305
5.0,23.0,0.0,0.0,23.0,1.3152036402659e-12,7.666654868695e-09,2.0899152569584e-14,1.9903956619963e-14,0.0,3.7e-11,1.0,0.000181,7.875397640833e-15,10.819903086149,0.17165503452541
5.0,24.0,0.0,0.0,24.0,1.2905531562783e-12,7.5236547707867e-09,2.8724402924167e-14,2.7356558688471e-14,0.0,3.7e-11,1.0,0.000181,6.7219816057638e-15,10.635860420199,0.15642540136494
5.0,25.0,0.0,0.0,25.0,1.2591900462982e-12,7.3417139269189e-09,3.5291524572496e-14,3.3610943657213e-14,0.0,3.7e-11,1.0,0.000181,5.4667235936987e-15,10.401698443195,0.13865914206828
5.0,26.0,0.0,0.0,26.0,1.2223308050301e-12,7.1278893552619e-09,4.0605121921716e-14,3.8671496819239e-14,0.0,3.7e-11,1.0,0.000181,4.3871484472082e-15,10.126499667362,0.11991841198917
5.0,27.0,0.0,0.0,27.0,1.1810779791026e-12,6.8885770499161e-09,4.480818890841e-14,4.2674402977699e-14,0.0,3.7e-11,1.0,0.000181,3.3827177673756e-15,9.8184958835648,0.10144733436829
5.0,28.0,0.0,0.0,28.0,1.1364313186738e-12,6.629576672319e-09,4.800413364791e-14,4.5718146116934e-14,0.0,3.7e-11,1.0,0.000181,2.5059789574956e-15,9.4851514134668,0.084140449863316
5.0,29.0,0.0,0.0,29.0,1.0892648716702e-12,6.3559586723257e-09,5.0083978637479e-14,4.7698939708982e-14,0.0,3.7e-11,1.0,0.000181,1.7836814514129e-15,9.1329920891084,0.068552331801695
5.0,30.0,0.0,0.0,30.0,1.0402987415315e-12,6.0719004517557e-09,5.1805303425459e-14,4.9338284885059e-14,0.0,3.7e-11,1.0,0.000181,1.2197909109492e-15,8.7673943909577,0.054946248792694
5.0,31.0,0.0,0.0,31.0,9.9009785200407e-13,5.7806791986956e-09,5.297331858787e-14,5.0450669566068e-14,0.0,3.7e-11,1.0,0.000181,8.0145973887848e-16,8.3925762221633,0.04336887500948
5.0,32.0,0.0,0.0,32.0,9.3908290607027e-13,5.4847354613052e-09,5.4110146182959e-14,5.1533346244865e-14,0.0,3.7e-11,1.0,0.000181,5.0594842568623e-16,8.0116787256929,0.033723958630204
5.0,33.0,0.0,0.0,33.0,8.875495598254e-13,5.1857843774214e-09,5.4110146182959e-14,5.1533346244865e-14,0.0,3.7e-11,1.0,0.000181,3.0687323241204e-16,7.6269094352503,0.025833498428488
5.0,34.0,0.0,0.0,34.0,8.3569767102796e-13,4.8849853484215e-09,5.4444624248989e-14,5.1851888797438e-14,0.0,3.7e-11,1.0,0.000181,1.7882983988847e-16,7.2397606445155,0.019483257253664
5.0,35.0,0.0,0.0,35.0,7.8365887925707e-13,4.5831020345803e-09,5.4640879805247e-14,5.2038791770896e-14,0.0,3.7e-11,1.0,0.000181,1.0012653524671e-16,6.8512153205867,0.014451913823302
5.0,36.0,0.0,0.0,36.0,7.3151468659693e-13,4.2806072430031e-09,5.4751557275474e-14,5.2144192660136e-14,0.0,3.7e-11,1.0,0.000181,5.3862512691594e-17,6.4618820944648,0.010527516261949
5.0,37.0,0.0,0.0,37.0,6.7931337330918e-13,3.9777810572051e-09,5.4811539629447e-14,5.2201313287748e-14,0.0,3.7e-11,1.0,0.000181,2.7838911563726e-17,6.0721215536705,0.0075163613600037
5.0,38.0,0.0,0.0,38.0,6.2708231911931e-13,3.6747823141815e-09,5.4842772487268e-14,5.223105418987e-14,0.0,3.7e-11,1.0,0.000181,1.3824394356095e-17,5.6821382331691,0.0052467080333547
5.0,39.0,0.0,0.0,39.0,5.7483639445532e-13,3.3716972828608e-09,5.4858390669045e-14,5.2245924663999e-14,0.0,3.7e-11,1.0,0.000181,6.5958109209435e-18,5.2920432645195,0.0035695350115346
5.0,40.0,0.0,0.0,40.0,5.2258333604372e-13,3.0685708484998e-09,5.4865884619335e-14,5.2253058411592e-14,0.0,3.7e-11,1.0,0.000181,3.0235593755931e-18,4.9018945101903,0.0023577417123434
5.0,41.0,0.0,0.0,41.0,4.7032699983359e-13,2.7654253832365e-09,5.4869329212659e-14,5.2256336210136e-14,0.0,3.7e-11,1.0,0.000181,1.3316712582896e-18,4.5117208499658,0.0015046017944545
5.0,42.0,0.0,0.0,42.0,4.180692260161e-13,2.4622715652642e-09,5.487084105299e-14,5.225777381749e-14,0.0,3.7e-11,1.0,0.000181,5.6351278262052e-19,4.1215361052293,0.00092190264041345
5.0,43.0,0.0,0.0,43.0,3.6581085443858e-13,2.1591142693547e-09,5.4871470559615e-14,5.2258371577514e-14,0.0,3.7e-11,1.0,0.000181,2.291072002895e-19,3.7313466200717,0.00053798711910171
5.0,44.0,0.0,0.0,44.0,3.1355225052138e-13,1.8559556177574e-09,5.4871715939115e-14,5.2258603917207e-14,0.0,3.7e-11,1.0,0.000181,8.949564971414e-20,3.3411551878023,0.00029579953541888
5.0,45.0,0.0,0.0,45.0,2.6129356474152e-13,1.5527964854913e-09,5.4871802940172e-14,5.2258685779861e-14,0.0,3.7e-11,1.0,0.000181,3.3588710636634e-20,2.9509629882635,0.00015098213575019
5.0,46.0,0.0,0.0,46.0,2.0903485473129e-13,1.2496372086515e-09,5.487182910799e-14,5.2258710010229e-14,0.0,3.7e-11,1.0,0.000181,1.2111919102508e-20,2.5607704994237,7.0043841223569e-05
5.0,47.0,0.0,0.0,47.0,1.5677614012095e-13,9.4647790255822e-10,5.487183440289e-14,5.2258714610336e-14,0.0,3.7e-11,1.0,0.000181,4.1962447473114e-21,2.170577906837,2.8613090677853e-05
5.0,48.0,0.0,0.0,48.0,1.0451742607133e-13,6.433185982711e-10,5.4871834075969e-14,5.2258714049624e-14,0.0,3.7e-11,1.0,0.000181,1.3968085364999e-21,1.7803852793405,9.7836730453146e-06
5.0,49.0,0.0,0.0,49.0,5.2258712926364e-14,3.4015929858544e-10,5.4871833243106e-14,5.2258713144963e-14,0.0,3.7e-11,1.0,0.000181,4.4672593980806e-22,1.390192641123,2.5625314138984e-06
5.0,50.0,0.0,0.0,50.0,0.0,3.7e-11,5.4871833043964e-14,5.2258712926364e-14,0.0,3.7e-11,1.0,0.000181,1.3726938328463e-22,1.0,4.3037883693406e-07
10.0,0.0,0.0,0.0,0.0,0.0,3.7e-11,-1.0789779269838e-13,-9.8088461644826e-14,0.0,3.7e-11,1.0,0.000181,2.2622735593756e-15,1.0,4.3037883693406e-07
10.0,1.0,0.0,0.0,1.0,9.7239951169942e-14,6.279637080568e-10,-1.0603107514776e-13,-9.6391445734471e-14,0.0,3.7e-11,1.0,0.000181,2.2622310109209e-15,2.4520651020365,5.53795915725e-05
10.0,2.0,0.0,0.0,2.0,1.9221799583817e-13,1.2051810216272e-09,-1.0354394812957e-13,-9.4130421555662e-14,0.0,3.7e-11,1.0,0.000181,2.2586151943561e-15,3.8703552450874,0.00065583998329225
10.0,3.0,0.0,0.0,3.0,2.8493748207991e-13,1.7686722847093e-09,-1.0106129144756e-13,-9.1873462012892e-14,0.0,3.7e-11,1.0,0.000181,2.2545557115637e-15,5.2549203303684,0.0034360161829352
10.0,4.0,0.0,0.0,4.0,3.754020207771e-13,2.3184594364073e-09,-9.8581631619813e-14,-8.9619227906805e-14,0.0,3.7e-11,1.0,0.000181,2.2552757126916e-15,6.6058141276126,0.011861441066374
10.0,5.0,0.0,0.0,5.0,4.6361018068813e-13,2.8545337711778e-09,-9.609658112386e-14,-8.7360094521468e-14,0.0,3.7e-11,1.0,0.000181,2.2690065352467e-15,7.9230150657092,0.031751580257047
10.0,6.0,0.0,0.0,6.0,5.4954717078518e-13,3.3768053896501e-09,-9.3587128746669e-14,-8.5078779215754e-14,0.0,3.7e-11,1.0,0.000181,2.3079470398885e-15,9.2063020369548,0.071585570155048
10.0,7.0,0.0,0.0,7.0,6.3317257432768e-13,3.8850286544703e-09,-9.03618076417e-14,-8.2146678064572e-14,0.0,3.7e-11,1.0,0.000181,2.388998032412e-15,10.455071245548,0.14255605814694
10.0,8.0,0.0,0.0,8.0,7.1440343767142e-13,4.3786994152589e-09,-8.8337087450197e-14,-8.0306030295098e-14,0.0,3.7e-11,1.0,0.000181,2.5338512256862e-15,11.668083692765,0.25831812663355
10.0,9.0,0.0,0.0,9.0,7.9309267160457e-13,4.8569237461709e-09,-8.5461104479396e-14,-7.7691511612317e-14,0.0,3.7e-11,1.0,0.000181,2.7679109388785e-15,12.843142668711,0.43433728300561
10.0,10.0,0.0,0.0,10.0,8.6900388760148e-13,5.3182650172239e-09,-8.1424219303933e-14,-7.4021633602665e-14,0.0,3.7e-11,1.0,0.000181,3.1175609109492e-15,13.976718010458,0.68668636287001
10.0,11.0,0.0,0.0,11.0,9.4178542410973e-13,5.7605860432043e-09,-7.8662464864021e-14,-7.1510960274877e-14,0.0,3.7e-11,1.0,0.000181,3.6055406514129e-15,15.063558266426,1.0301069897744
10.0,12.0,0.0,0.0,12.0,1.0109481637294e-12,6.1809142711836e-09,-7.3276658125202e-14,-6.6614796604076e-14,0.0,3.7e-11,1.0,0.000181,4.2446977574956e-15,16.096359467646,1.4751913618472
10.0,13.0,0.0,0.0,13.0,1.0758533048075e-12,6.5753674645322e-09,-6.9461299111426e-14,-6.3146305037248e-14,0.0,3.7e-11,1.0,0.000181,5.0310665673756e-15,17.065582540364,2.0247241209851
10.0,14.0,0.0,0.0,14.0,1.1357168637222e-12,6.9391810652237e-09,-6.1927585788762e-14,-5.629750585926e-14,0.0,3.7e-11,1.0,0.000181,5.9378976472082e-15,17.959520544017,2.6696014791463
10.0,15.0,0.0,0.0,15.0,1.1896366983516e-12,7.266872425284e-09,-5.4728687067315e-14,-4.9753080310744e-14,0.0,3.7e-11,1.0,0.000181,6.9126435936987e-15,18.764702198717,3.3852796924578
10.0,16.0,0.0,0.0,16.0,1.236644903046e-12,7.5525592297611e-09,-4.6457113910188e-14,-4.2233498592143e-14,0.0,3.7e-11,1.0,0.000181,7.8787176057638e-15,19.466674263219,4.1302064941487
10.0,17.0,0.0,0.0,17.0,1.2757837321397e-12,7.7904209108629e-09,-3.9589258412353e-14,-3.5990017687251e-14,0.0,3.7e-11,1.0,0.000181,8.742949640833e-15,20.051135243607,4.8478080479262
10.0,18.0,0.0,0.0,18.0,1.3061976431282e-12,7.975258026916e-09,-2.7093227519734e-14,-2.4630031988268e-14,0.0,3.7e-11,1.0,0.000181,9.4081979448028e-15,20.50530980194,5.4729778391721
10.0,19.0,0.0,0.0,19.0,1.3272290425077e-12,8.1030741436649e-09,-1.9149945621407e-14,-1.7408893093873e-14,0.0,3.7e-11,1.0,0.000181,9.7889392636405e-15,20.819378452381,5.9425590625206
10.0,20.0,0.0,0.0,20.0,1.3385024495812e-12,8.1715873274165e-09,-8.3400865254566e-15,-7.5817845309221e-15,0.0,3.7e-11,1.0,0.000181,9.8264334699694e-15,20.987734311061,6.2074856811237
