size,xi_center,xv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled,super_saturation_center
50.0,8.9621513576247e-11,4.95182966082e-07,8.6388623274675e-08,8.6388474697425e-08,1.0,0.000181,1.5278874536821954e-08,963.9272963313484,963.854621999401,1.472772422326467e-05,1.4726613841264798e-05,9.639272963313485e-08,9.638546219994011e-08,1472772422326466.8,1472661384126479.8,0.98600636028515
50.0,8.823750004683e-11,5.2222152135382e-07,8.470266867805e-08,9.123306413052e-08,1.0,0.000181,1.5278874536821954e-08,959.939579352271,965.2035725422791,1.4666796395852991e-05,1.474722428736581e-05,9.599395793522711e-08,9.65203572542279e-08,1466679639585299.0,1474722428736580.8,938.41948905635
50.0,8.6886237362866e-11,5.4944100513379e-07,8.305851734621e-08,9.61194527234925e-08,1.0,0.000181,1.5278874536821954e-08,955.9456119538222,966.5217833541235,1.4605773069067935e-05,1.4767365064973063e-05,9.559456119538223e-08,9.665217833541235e-08,1460577306906793.2,1476736506497306.2,1875.8525558236
50.0,8.4278687432658e-11,6.0440468645972e-07,7.98914888749425e-08,1.0601350064507e-07,1.0,0.000181,1.5278874536821954e-08,947.9441518210516,969.069170767156,1.448351976358795e-05,1.4806286277653466e-05,9.479441518210517e-08,9.69069170767156e-08,1448351976358795.0,1480628627765346.5,3750.7183539721
50.0,8.179232017882e-11,6.6003785716007e-07,7.687923327038501e-08,1.1606231414477749e-07,1.0,0.000181,1.5278874536821954e-08,939.9321733667211,971.5022373148721,1.4361105749992513e-05,1.4843460796175758e-05,9.399321733667212e-08,9.715022373148722e-08,1436110574999251.2,1484346079617575.5,5625.5833906453
50.0,7.942083382975e-11,7.1630567823696e-07,7.401372683618001e-08,1.2625786422112e-07,1.0,0.000181,1.5278874536821954e-08,931.9182797153591,973.8262338043448,1.4238662474341919e-05,1.4878968846962427e-05,9.319182797153591e-08,9.738262338043449e-08,1423866247434191.8,1487896884696242.5,7500.4470555681
50.0,7.71582017671e-11,7.7317490693305e-07,7.12872772108e-08,1.365924721565175e-07,1.0,0.000181,1.5278874536821954e-08,923.9105575059767,976.0463454442502,1.4116313491379044e-05,1.4912889654166278e-05,9.239105575059767e-08,9.760463454442502e-08,1411631349137904.2,1491288965416627.8,9375.3107940544
