bias,size,xi_center,xv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled,super_saturation_center
50.0,3000.0,1.2414901512599e-13,0.0012000548883815,8.94132895393782e-12,0.0132918680973537,1.0,0.000181,7.07355302630646e-14,72.02094148603516,61193.64710353998,5.094439486059844e-12,4.328565076599748e-09,7.202094148603516e-09,6.119364710353998e-06,509443948.6059844,432856507659.97473,32433897.364198
0.0,4000.0,1.643853839887e-10,9.0805735717438e-07,2.89559545089584e-07,2.85707226562752e-07,1.0,0.000181,2.9841551829730376e-14,1761.4677051184099,1738.318567614409,5.256492981868725e-11,5.187412363204805e-11,1.76146770511841e-07,1.738318567614409e-07,5256492981.868725,5187412363.204804,-4.0320053964948
5.0,4000.0,7.4162018968097e-13,0.00020093163367558,3.41963022414192e-11,0.00288141227509232,1.0,0.000181,2.9841551829730376e-14,46.110263335912904,79227.96696346646,1.3760018132211612e-12,2.3642854825044502e-09,4.611026333591291e-09,7.922796696346647e-06,137600181.3221161,236428548250.445,5430473.9547692
10.0,4000.0,3.6030771002234e-13,0.00041354724032256,2.5672503173888e-11,0.0060287165105089606,1.0,0.000181,2.9841551829730376e-14,71.25160650127702,80541.7683332425,2.126258508359412e-12,2.4034913541745927e-09,7.125160650127703e-09,8.05417683332425e-06,212625850.83594117,240349135417.45926,11176898.63979
20.0,4000.0,1.8006796974393e-13,0.00082744895991773,1.97721977557792e-11,0.0120655644793768,1.0,0.000181,2.9841551829730376e-14,109.80408000321619,80561.55782799431,3.2767241445318367e-12,2.404081903407913e-09,1.0980408000321618e-08,8.056155782799431e-06,327672414.45318365,240408190340.7913,22363458.515326
30.0,4000.0,1.2016220241046e-13,0.0012399396978597,1.70321828357024e-11,0.0180703046665328,1.0,0.000181,2.9841551829730376e-14,141.74326447115592,80516.7683206604,4.2298389732311796e-12,2.40274531500338e-09,1.4174326447115594e-08,8.05167683206604e-06,422983897.3231179,240274531500.33798,33511865.783245
40.0,4000.0,9.0118429178203e-14,0.0016532911290252,1.5331289672488e-11,0.024094619332844798,1.0,0.000181,2.9841551829730376e-14,170.1238005621628,80517.84800076959,5.076758211946495e-12,2.402777534333318e-09,1.7012380056216282e-08,8.05178480007696e-06,507675821.19464946,240277753433.3318,44683530.57117
50.0,4000.0,7.2126923618643e-14,0.0020656741524709,1.414107542169872e-11,0.0300969080942224,1.0,0.000181,2.9841551829730376e-14,196.058208394786,80497.33303298255,5.850681187457085e-12,2.402165335858816e-09,1.96058208394786e-08,8.049733303298255e-06,585068118.7457085,240216533585.88156,55829020.377827
0.0,5000.0,1.6646977742861e-10,8.9645988387744e-07,6.90077192482525e-07,9.84125615243925e-08,1.0,0.000181,1.5278874536821954e-14,4145.360215781284,606.514378730822,6.333643864685542e-11,9.266857097406744e-12,4.145360215781284e-07,6.06514378730822e-08,6333643864.685541,926685709.7406744,-628.72009060694
5.0,5000.0,5.098250181145e-13,0.00029227884311533,4.9334241153725e-11,0.00504418989413025,1.0,0.000181,1.5278874536821954e-14,96.76700711192869,95348.85302239172,1.478490960966916e-12,1.4568231625589998e-09,9.676700711192869e-09,9.534885302239172e-06,147849096.0966916,145682316255.89996,7899352.064933
10.0,5000.0,2.4025844708238e-13,0.00062018095878996,3.6708999798362505e-11,0.0111010566388175,1.0,0.000181,1.5278874536821954e-14,152.7896323486004,98893.40161944959,2.3344536231814185e-12,1.5109798758631153e-09,1.527896323486004e-08,9.889340161944959e-06,233445362.31814182,151097987586.31152,16761611.65933
20.0,5000.0,1.2008974446286e-13,0.0012407305647296,2.8481591948234998e-11,0.02221265914894025,1.0,0.000181,1.5278874536821954e-14,237.16922769407228,98910.97812827448,3.623678873932689e-12,1.5112484251362462e-09,2.371692276940723e-08,9.891097812827449e-06,362367887.3932689,151124842513.6246,33533240.574332
30.0,5000.0,7.9962255545415e-14,0.0018633409655562,2.458839512251875e-11,0.03338283151122,1.0,0.000181,1.5278874536821954e-14,307.50001928789567,98981.09719071566,4.698254214770089e-12,1.5123197654939245e-09,3.075000192878957e-08,9.898109719071567e-06,469825421.4770088,151231976549.39243,50360554.696642
40.0,5000.0,5.9941396794038e-14,0.0024856898911395,2.21745467682905e-11,0.0445455551851575,1.0,0.000181,1.5278874536821954e-14,369.93710447695247,99009.95316200965,5.652222605818552e-12,1.5127606522589635e-09,3.699371044769525e-08,9.900995316200965e-06,565222260.5818552,151276065225.89633,67180798.918149
50.0,5000.0,4.7999734028998e-14,0.0031040776421645,2.04900461183385e-11,0.05559567232015,1.0,0.000181,1.5278874536821954e-14,426.8783261582217,98953.19834666872,6.52222038786003e-12,1.511893502556009e-09,4.268783261582217e-08,9.895319834666873e-06,652222038.786003,151189350255.6009,83893983.161422
