x,Ci_Center,Cv_center,Fi,Fv,Di,Dv,Zi,Zv,rho,rho,ki,kv
0.0,2.111581116914e-10,1.1666165088936e-06,6.3757596753764e-06,6.3757543184556e-06,1.0,0.000181,30194.244608013654,30194.294107688092,2.984155182973038e-11,2.984155182973038e-11,9.010431154295964e-07,9.010445925766968e-07
10.0,1.0690255480073e-12,0.00023043756683308,2.79991197594816e-06,3.67532346858384e-05,1.0,0.000181,2619125.4092732314,881.1781343478287,2.984155182973038e-11,2.984155182973038e-11,7.815876664939092e-05,2.629572296736585e-08
20.0,5.3453178920581e-13,0.00046085821456065,2.23642114522808e-06,7.014203565006e-05,1.0,0.000181,4183888.012630422,840.8769695242381,2.984155182973038e-11,2.984155182973038e-11,0.00012485371097869838,2.5093073668484164e-08
30.0,3.3498545054891e-13,0.00073538496878637,1.92564692916196e-06,0.00010879933379294401,1.0,0.000181,5748449.450585328,817.3967611355193,2.984155182973038e-11,2.984155182973038e-11,0.00017154265222022719,2.4392387812879343e-08
40.0,2.5128851973547e-13,0.00098032019893486,1.7505032254345999e-06,0.00014422691698413198,1.0,0.000181,6966109.025901161,812.8301307656618,2.984155182973038e-11,2.984155182973038e-11,0.0002078795035479821,2.425611247601002e-08
50.0,2.0096203974781e-13,0.0012258194307947,1.6251678699242001e-06,0.00017976842882944,1.0,0.000181,8086939.563131651,810.2300505591443,2.984155182973038e-11,2.984155182973038e-11,0.0002413268261170903,2.417852204776577e-08
