time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.345789837868e-13,3.7892696354578e-11,-5.095184157277e-14,-2.3562156801333e-16,5.09519160003e-14,2.3561547641694e-16,1.172894918934e-08,1.8946348177289e-06
186.68799962237,1.6864327971831e-12,3.9490447620631e-11,-1.3842302320308e-13,-1.228522809913e-15,1.3842302755042e-13,1.2285166712664e-15,8.4321639859153e-08,1.9745223810316e-06
1181.8815689988,1.0669642064702e-11,4.9383200436269e-11,-3.4992307968366e-13,-4.2168756640487e-15,3.499230799614e-13,4.216874337689e-15,5.3348210323509e-07,2.4691600218134e-06
7343.8578398454,6.6194663231329e-11,1.1063440259011e-10,-8.7391197671537e-13,-1.1829338197514e-14,8.7391197673296e-13,1.1829350635393e-14,3.3097331615664e-06,5.5317201295053e-06
45497.190750011,4.0840112918523e-10,4.8975201203043e-10,-2.1764365386771e-12,-3.1038370897264e-14,2.1764365386773e-12,3.1038386711356e-14,2.0420056459261e-05,2.4487600601521e-05
281732.57176583,2.4805431516182e-09,2.8128219270646e-09,-5.3812876660791e-12,-7.8976708739651e-14,5.3812876660766e-12,7.897671038326e-14,0.00012402715758091,0.00014064109635323
1744439.784661,1.120998691534e-08,1.3386511990412e-08,-1.0863096265256e-11,-1.97661662348e-13,1.0863096265251e-11,1.9766166246182e-13,0.00056049934576702,0.00066932559952061
10801137.310052,1.0863745639851e-08,2.4396791288967e-08,-7.0765354506478e-12,-4.7264075957858e-13,7.0765354506791e-12,4.7264075958504e-13,0.00054318728199253,0.0012198395644484
66877821.244672,3.488712103871e-09,7.594243316133e-08,-3.202076452228e-12,-9.6005393914722e-13,3.2020764522545e-12,9.6005393914725e-13,0.00017443560519355,0.0037971216580665
414089867.61007,6.2486582807119e-10,3.9884029422838e-07,-1.7779269826512e-12,-1.5163918452642e-12,1.7779269826516e-12,1.5163918452645e-12,3.124329140356e-05,0.019942014711419
2563935341.3868,1.0594445799683e-10,2.310128299387e-06,-1.3642751595093e-12,-2.0294177221744e-12,1.3642751595093e-12,2.0294177221745e-12,5.2972228998413e-06,0.11550641496935
15875211863.902,1.9164499949957e-11,1.3643536270114e-05,-1.1171033901521e-12,-2.8581293958789e-12,1.117103390152e-12,2.8581293958792e-12,9.5822499749786e-07,0.6821768135057
98295127536.995,4.1806758770145e-12,7.7295886157916e-05,-8.6639847681416e-13,-5.1637979252756e-12,8.6639847680159e-13,5.1637979254177e-12,2.0903379385073e-07,3.8647943078958
608617521341.22,1.2429697197017e-12,0.00036838116955858,-6.5277278096347e-13,-1.119228124697e-11,6.5277278096101e-13,1.1192281247093e-11,6.2148485985084e-08,18.419058477929
3663721516607.7,6.1723889922126e-13,0.00089078567330158,-5.3020656645318e-13,-2.0427044885663e-11,5.3020656644557e-13,2.042704488652e-11,3.0861944961063e-08,44.539283665079
5011277762438.2,5.9746280429772e-13,0.00092624911984071,-5.2475336447909e-13,-2.1055111711581e-11,5.2475336447787e-13,2.1055111711725e-11,2.9873140214886e-08,46.312455992035
