time,average_xi,average_xv,left_xi,left_xs,left_xv
1181.8815689988,9.0192073441717e-05,0.00010048840387107,7.926525217645e-37,1,8.8347658479101e-37
1419.2578827986,8.9192477957289e-05,0.00010161559101013,7.8386733941155e-37,1,8.9338259519734e-37
1704.1094593583,8.8022369254156e-05,0.00010296673015063,7.7358558932605e-37,1,9.0525882859457e-37
2045.93135123,8.6659728550698e-05,0.00010458632892812,7.6161237105591e-37,1,9.1949508719843e-37
2456.117621476,8.5081831043296e-05,0.00010652686657614,7.4774754463683e-37,1,9.3655220257909e-37
2948.3411457712,8.3266672395711e-05,0.00010885042515959,7.3179774406626e-37,1,9.5697585503338e-37
3539.0093749255,8.1194597650199e-05,0.00011163018630423,7.1359024716089e-37,1,9.8140928766469e-37
4247.8112499105,7.8850259944115e-05,0.00011495183246908,6.9299012829345e-37,1,1.0106055637437e-36
5098.3734998927,7.6224927530252e-05,0.00011891481037292,6.6992055985157e-37,1,1.0454386990867e-36
6119.0481998712,7.3318940939218e-05,0.00012363325277433,6.4438441448496e-37,1,1.0869117714488e-36
7343.8578398454,7.0144091910579e-05,0.00012923641819798,6.1648517866478e-37,1,1.1361607896047e-36
8813.6294078145,6.6725233958311e-05,0.00013586814708775,5.8644110960084e-37,1,1.1944499099146e-36
10577.355289377,6.3100867050434e-05,0.00014368538941877,5.545903975876e-37,1,1.2631585092709e-36
12693.826347253,5.9322070709956e-05,0.00015285556431536,5.2138181107957e-37,1,1.3437579862371e-36
15233.591616703,5.5449637608556e-05,0.00016355299228799,4.8734953198842e-37,1,1.4377804146016e-36
18281.309940044,5.1549624791226e-05,0.00017595490431124,4.5307407837488e-37,1,1.5467834730384e-36
21329.028263385,4.8281883269068e-05,0.00018789293344184,4.2435472160538e-37,1,1.6517089347555e-36
24986.290251394,4.4996182827241e-05,0.00020164778793635,3.9547709770497e-37,1,1.7726025594256e-36
29375.004637004,4.1742858774175e-05,0.00021740385759148,3.6688362955139e-37,1,1.9110849308207e-36
33763.719022615,3.9054198955951e-05,0.00023241017852948,3.4325267827513e-37,1,2.0429773875471e-36
39030.176285348,3.6379479149351e-05,0.00024954182985952,3.1974408765385e-37,1,2.1935494739555e-36
44296.63354808,3.4156994678382e-05,0.0002658205637655,3.0021014176011e-37,1,2.3366249634285e-36
50616.38226336,3.1933583941667e-05,0.00028437511325409,2.8066800146706e-37,1,2.4997026501132e-36
56936.130978639,3.0075522772875e-05,0.00030198712306542,2.6433696562264e-37,1,2.6544960532774e-36
64519.829436974,2.8206338917072e-05,0.00032204718492289,2.4790816527494e-37,1,2.8308053726792e-36
73620.267586976,2.6349718743211e-05,0.00034479129570561,2.3158979386276e-37,1,3.0307047131199e-36
82720.705736978,2.4807283986452e-05,0.00036627736252984,2.1803288876955e-37,1,3.2195467474192e-36
93641.231516981,2.3262784169853e-05,0.00039064807085398,2.044578596335e-37,1,3.4337417377583e-36
104561.75729698,2.1969764464861e-05,0.00041368703380338,1.9309317395927e-37,1,3.6362316866363e-36
117666.38823299,2.0665906274483e-05,0.00043983911296509,1.8163325376567e-37,1,3.8660825815042e-36
130771.01916899,1.9567275163339e-05,0.00046458137775336,1.7197714176085e-37,1,4.0835423182292e-36
146496.57629219,1.8452967637901e-05,0.00049268668298444,1.62183270957e-37,1,4.3305595135366e-36
162222.1334154,1.7509036047913e-05,0.0005192941660618,1.538868852374e-37,1,4.564412088484e-36
181092.80196324,1.6547037733522e-05,0.00054953464549122,1.4543172830488e-37,1,4.8301946931715e-36
199963.47051109,1.572855445778e-05,0.00057817683840645,1.3823796245034e-37,1,5.0819297382758e-36
222608.2727685,1.4891121505597e-05,0.00061074122279517,1.3087766165402e-37,1,5.3681364759693e-36
245253.07502591,1.4176063927558e-05,0.00064159246631719,1.2459294500975e-37,1,5.6392862441439e-36
267897.87728333,1.3556650675439e-05,0.00067094809920131,1.1914886574171e-37,1,5.8972909607772e-36
295071.63999222,1.2912481045524e-05,0.00070446462648157,1.1348721065073e-37,1,6.1918652709794e-36
322245.40270112,1.2354197933654e-05,0.00073633997001852,1.0858042593387e-37,1,6.4720151229321e-36
354853.91795179,1.1773435372675e-05,0.00077270692951425,1.0347607603804e-37,1,6.7916411987416e-36
387462.43320247,1.1270004203601e-05,0.00080726436645879,9.9051401551907e-38,1,7.0953633244263e-36
420070.94845314,1.0828405671677e-05,0.00084022304431419,9.5170180979921e-38,1,7.3850339241993e-36
459201.16675395,1.0363898553346e-05,0.00087792260369336,9.108762139156e-38,1,7.7163714725624e-36
498331.38505476,9.9570956757913e-06,0.00091382815843003,8.7512228967186e-38,1,8.0319415158255e-36
545287.64701574,9.5298915552478e-06,0.00095483429976796,8.3757534087276e-38,1,8.3923398631419e-36
592243.90897671,9.1563612961886e-06,0.00099382403384649,8.04745817266e-38,1,8.7350160473501e-36
639200.17093768,8.8263440447255e-06,0.0010310177303152,7.7574067030251e-38,1,9.0619069071926e-36
695547.68529085,8.47693226452e-06,0.0010735535494594,7.4503096927569e-38,1,9.4357488521875e-36
751895.19964401,8.1690971388312e-06,0.001114043108512,7.1797544938602e-38,1,9.7916063062698e-36
808242.71399718,7.8953772772159e-06,0.001152697403415,6.9391832383087e-38,1,1.0131333715478e-35
875859.73122098,7.6038629085053e-06,0.0011969248040199,6.6829726436498e-38,1,1.0520042235945e-35
943476.74844478,7.3456385173111e-06,0.0012390335786943,6.4560205930179e-38,1,1.0890130286082e-35
1011093.7656686,7.1149803892995e-06,0.0012792316484356,6.2532964925665e-38,1,1.1243425280768e-35
1092234.1863371,6.8682969904327e-06,0.0013252103801888,6.0364879975101e-38,1,1.1647525513009e-35
1173374.6070057,6.6489437442654e-06,0.0013689608342745,5.8436999005671e-38,1,1.2032041588702e-35
1254515.0276743,6.4523794200336e-06,0.0014106931752166,5.6709409091395e-38,1,1.2398820636575e-35
1351883.5324765,6.2415490078386e-06,0.001458375966304,5.4856436418468e-38,1,1.2817897103743e-35
1449252.0372788,6.0535877386992e-06,0.0015036870142204,5.3204459631238e-38,1,1.3216128540603e-35
1546620.5420811,5.8847977697545e-06,0.0015468432370858,5.1720978460098e-38,1,1.3595421429399e-35
1643989.0468833,5.7322488912834e-06,0.0015880334299958,5.0380239337381e-38,1,1.3957435079458e-35
1760831.2526461,5.5673150897145e-06,0.0016351073403236,4.8930650712714e-38,1,1.4371159578515e-35
1877673.4584088,5.4191680144229e-06,0.0016798329517318,4.7628599576717e-38,1,1.4764245134072e-35
1994515.6641715,5.2852824759189e-06,0.0017224099116092,4.6451892126696e-38,1,1.513844643291e-35
2134726.3110868,5.1405660753138e-06,0.0017709254031471,4.5179993664449e-38,1,1.556484026618e-35
2274936.9580021,5.0106427884408e-06,0.0018168689555037,4.4038110796273e-38,1,1.5968629634527e-35
2415147.6049173,4.8933052328701e-06,0.0018604586023556,4.3006842962177e-38,1,1.6351730818123e-35
2555358.2518326,4.7867678652654e-06,0.0019018871260781,4.2070497111484e-38,1,1.6715838164707e-35
2723611.0281309,4.6711179063512e-06,0.0019489983601006,4.1054061935863e-38,1,1.7129889602423e-35
2891863.8044293,4.5668881516191e-06,0.0019935017191089,4.0137997966222e-38,1,1.7521020776155e-35
3060116.5807276,4.4724613965012e-06,0.0020356102862263,3.9308091694621e-38,1,1.7891104453033e-35
3262019.9122856,4.3702111051944e-06,0.0020832597397716,3.8409425487682e-38,1,1.8309885683771e-35
3463923.2438436,4.2783130180474e-06,0.0021280283850253,3.7601743851089e-38,1,1.8703347907695e-35
3665826.5754016,4.1952942010058e-06,0.002170157668166,3.6872101284789e-38,1,1.9073613169945e-35
3867729.9069596,4.1199476942133e-06,0.0022098632498103,3.6209889907408e-38,1,1.9422576888304e-35
4110013.9048291,4.0382453314887e-06,0.0022545926205598,3.5491817884176e-38,1,1.9815693416711e-35
4352297.9026987,3.9647503623785e-06,0.0022964037294173,3.4845879820011e-38,1,2.018316180787e-35
4594581.9005683,3.8983379346873e-06,0.0023355415552139,3.4262189482837e-38,1,2.0527135151876e-35
4885322.6980118,3.8266664000539e-06,0.0023793027624328,3.3632277727978e-38,1,2.0911742132527e-35
5176063.4954553,3.762534140313e-06,0.0024198739951597,3.3068627860734e-38,1,2.1268312977137e-35
5466804.2928988,3.7048911998403e-06,0.0024575385606047,3.2562011921126e-38,1,2.1599337636693e-35
5757545.0903424,3.652869331254e-06,0.0024925507383723,3.2104798961225e-38,1,2.1907050941319e-35
6106434.0472746,3.5968329857265e-06,0.0025313977999546,3.1612303504985e-38,1,2.2248467883989e-35
6455323.0042068,3.5468238378258e-06,0.002567103073799,3.1172780402236e-38,1,2.2562272253746e-35
6804211.961139,3.5020199375301e-06,0.0025999579942366,3.077900561477e-38,1,2.2851025425448e-35
7222878.7094576,3.4541440593658e-06,0.0026360076006434,3.0358231861724e-38,1,2.3167855627532e-35
7641545.4577763,3.4117969551744e-06,0.0026687373703008,2.9986049836453e-38,1,2.3455508471644e-35
8060212.2060949,3.3742005476174e-06,0.0026984838211013,2.9655621097429e-38,1,2.3716941561239e-35
8562612.3040773,3.3344246119784e-06,0.0027306849790139,2.9306037034601e-38,1,2.3999948145437e-35
9065012.4020597,3.299631982825e-06,0.0027594883776649,2.9000250609333e-38,1,2.4253092591589e-35
9567412.5000421,3.269093413419e-06,0.0027852752554969,2.8731852551095e-38,1,2.4479725539089e-35
10170292.617621,3.2371883935493e-06,0.0028127356408205,2.8451445201709e-38,1,2.4721066199087e-35
10773172.7352,3.2096728623345e-06,0.0028368564617415,2.8209616449862e-38,1,2.4933056258462e-35
11496628.876294,3.1814726546075e-06,0.0028620104163609,2.7961770426894e-38,1,2.5154125941514e-35
12220085.017389,3.1576619789774e-06,0.0028835988349111,2.7752503337281e-38,1,2.5343859082024e-35
13088232.386703,3.1338129772144e-06,0.0029055508523583,2.7542899642146e-38,1,2.5536787501756e-35
