x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7E-11,-8.4779514056465E-15,-5.1338457115175E-14,0,3.7E-11,1,0.000181,3.3588710635712E-18,9.5403363319204E-24,1,-nan
1,0,0,1,5.1338457115175E-14,8.3839510528434E-11,-8.4779514056465E-15,-5.1338457115175E-14,0,3.7E-11,1,0.000181,3.4438582408747E-18,9.818479170555E-24,-5.3999560563728,-nan
2,0,0,2,1.0267348972019E-13,1.3066009233354E-10,-8.4745253067244E-15,-5.1335032605018E-14,0,3.7E-11,1,0.000181,3.5309075157971E-18,1.0104478483309E-23,-11.799912349981,-nan
3,0,0,3,1.5400504645469E-13,1.7746145118765E-10,-8.471045952594E-15,-5.1331556734493E-14,0,3.7E-11,1,0.000181,3.620066603887E-18,1.0398548610828E-23,-18.199869163763,-nan
4,0,0,4,2.0533309146964E-13,2.2424337856121E-10,-8.4675288546138E-15,-5.1328045014953E-14,0,3.7E-11,1,0.000181,3.7113842659397E-18,1.070090952035E-23,-24.599826780657,-nan
5,0,0,5,2.566576043658E-13,2.710057512825E-10,-8.4639894625543E-15,-5.1324512896159E-14,0,3.7E-11,1,0.000181,3.8049103294538E-18,1.1011786947138E-23,-30.9997854836,-nan
6,0,0,6,3.0797858013094E-13,3.1774853119105E-10,-8.460443163447E-15,-5.1320975765136E-14,0,3.7E-11,1,0.000181,3.9006957104931E-18,1.1331412539294E-23,-37.399745555526,-nan
7,0,0,7,3.5929602907602E-13,3.64471764785E-10,-8.4569052805057E-15,-5.1317448945088E-14,0,3.7E-11,1,0.000181,3.9987924359633E-18,1.1660024006042E-23,-43.799707279369,-nan
8,0,0,8,4.1060997677042E-13,4.11175582863E-10,-8.4533910721173E-15,-5.1313947694394E-14,0,3.7E-11,1,0.000181,4.099253666308E-18,1.1997865269535E-23,-50.199670938064,-nan
9,0,0,9,4.6192046397608E-13,4.578602001608E-10,-8.4499157309025E-15,-5.1310487205667E-14,0,3.7E-11,1,0.000181,4.2021337186328E-18,1.2345186620287E-23,-56.599636814541,-nan
10,0,0,10,5.1322754658097E-13,5.0452591498315E-10,-8.4464943828449E-15,-5.1307082604881E-14,0,3.7E-11,1,0.000181,4.3074880902643E-18,1.2702244876304E-23,-62.99960519173,-nan
11,0,0,11,5.6453129553154E-13,5.5117310883115E-10,-8.443142086488E-15,-5.1303748950572E-14,0,3.7E-11,1,0.000181,4.4153734827512E-18,1.3069303545986E-23,-69.399576352561,-nan
12,0,0,12,6.1583179676463E-13,5.9780224602562E-10,-8.4398738321984E-15,-5.1300501233096E-14,0,3.7E-11,1,0.000181,4.5258478263148E-18,1.3446632994909E-23,-75.799550579961,-nan
13,0,0,13,6.671291511386E-13,6.4441387332669E-10,-8.4367045414947E-15,-5.1297354373963E-14,0,3.7E-11,1,0.000181,4.6389703047574E-18,1.3834510616546E-23,-82.199528156856,-nan
14,0,0,14,7.1842347436382E-13,6.9100861955013E-10,-8.4336490664413E-15,-5.1294323225228E-14,0,3.7E-11,1,0.000181,4.7548013808345E-18,1.4233221007035E-23,-88.599509366172,-nan
15,0,0,15,7.6971489693277E-13,7.3758719518054E-10,-8.4307221891056E-15,-5.129142256895E-14,0,3.7E-11,1,0.000181,4.8734028221008E-18,1.4643056144077E-23,-94.999494490831,-nan
16,0,0,16,8.2100356404948E-13,7.8415039198208E-10,-8.4279386210781E-15,-5.1288667116708E-14,0,3.7E-11,1,0.000181,4.9948377272359E-18,1.5064315570051E-23,-101.39948381376,-nan
17,0,0,17,8.7228963555867E-13,8.3069908260669E-10,-8.4253130030535E-15,-5.1286071509187E-14,0,3.7E-11,1,0.000181,5.1191705528587E-18,1.5497306579454E-23,-107.79947761787,-nan
18,0,0,18,9.2357328587449E-13,8.7723422020046E-10,-8.4228599044734E-15,-5.1283650315819E-14,0,3.7E-11,1,0.000181,5.2464671408391E-18,1.5942344410742E-23,-114.19947618608,-nan
19,0,0,19,9.7485470390897E-13,9.2375683800835E-10,-8.4205938232273E-15,-5.1281418034482E-14,0,3.7E-11,1,0.000181,5.3767947461134E-18,1.6399752442689E-23,-120.59947980132,-nan
20,0,0,20,1.0261340930002E-12,9.7026804897748E-10,-8.4185291854133E-15,-5.1279389091265E-14,0,3.7E-11,1,0.000181,5.5102220650142E-18,1.6869862395352E-23,-126.9994887465,-nan
21,0,0,21,1.0774116708405E-12,1.0167690453596E-09,-8.4166803451555E-15,-5.1277577840279E-14,0,3.7E-11,1,0.000181,5.646819264121E-18,1.7353014535746E-23,-133.39950330453,-nan
22,0,0,22,1.1286876694041E-12,1.0632610983125E-09,-8.4150615844782E-15,-5.1275998563538E-14,0,3.7E-11,1,0.000181,5.7866580096414E-18,1.7849557888335E-23,-139.79952375832,-nan
23,0,0,23,1.1799623348749E-12,1.1097455575016E-09,-8.4136871132347E-15,-5.1274665470884E-14,0,3.7E-11,1,0.000181,5.9298114973316E-18,1.8359850450443E-23,-146.19955039079,-nan
24,0,0,24,1.2312359275749E-12,1.156223850701E-09,-8.412571069092E-15,-5.1273592699972E-14,0,3.7E-11,1,0.000181,6.076354482964E-18,1.8884259412697E-23,-152.59958348485,-nan
25,0,0,25,1.2825087218912E-12,1.2026974833948E-09,-8.4117275175668E-15,-5.1272794316307E-14,0,3.7E-11,1,0.000181,6.2263633133522E-18,1.9423161384602E-23,-158.99962332339,-nan
26,0,0,26,1.3337810062045E-12,1.2491680383788E-09,-8.4111704521149E-15,-5.1272284313331E-14,0,3.7E-11,1,0.000181,6.3799159579414E-18,1.9976942625381E-23,-165.39967018934,-nan
27,0,0,27,1.3850530828171E-12,1.2956371753637E-09,-8.4109137942717E-15,-5.1272076612567E-14,0,3.7E-11,1,0.000181,6.5370920409735E-18,2.0545999280164E-23,-171.79972436558,-nan
28,0,0,28,1.4363252678809E-12,1.3421066305783E-09,-8.4109713938418E-15,-5.1272185063808E-14,0,3.7E-11,1,0.000181,6.6979728742371E-18,2.1130737621679E-23,-178.19978613502,-nan
29,0,0,29,1.4875978913263E-12,1.3885782163747E-09,-8.4113570291386E-15,-5.1272623445352E-14,0,3.7E-11,1,0.000181,6.862641490411E-18,2.1731574297533E-23,-184.59985578057,-nan
30,0,0,30,1.5388712967906E-12,1.4350538208347E-09,-8.4120844072714E-15,-5.1273405464295E-14,0,3.7E-11,1,0.000181,7.0311826770106E-18,2.234893658323E-23,-190.99993358511,-nan
31,0,0,31,1.5901458415474E-12,1.4815354073788E-09,-8.4131671644789E-15,-5.1274544756862E-14,0,3.7E-11,1,0.000181,7.2036830109474E-18,2.2983262641024E-23,-197.40001983155,-nan
32,0,0,32,1.6414218964362E-12,1.5280250143761E-09,-8.4146188665091E-15,-5.1276054888787E-14,0,3.7E-11,1,0.000181,7.3802308937119E-18,2.3635001784769E-23,-203.80011480277,-nan
33,0,0,33,1.692699845792E-12,1.5745247547576E-09,-8.4164530090437E-15,-5.1277949355736E-14,0,3.7E-11,1,0.000181,7.5609165871884E-18,2.4304614750858E-23,-210.20021878167,-nan
34,0,0,34,1.7439800873757E-12,1.6210368156314E-09,-8.4186830181659E-15,-5.1280241583776E-14,0,3.7E-11,1,0.000181,7.7458322501131E-18,2.4992573975409E-23,-216.60033205113,-nan
