x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,1.2954333824662e-16,-5.5634069314026e-12,0,3.7e-11,1,0.000181,3.3588710635712e-18,9.5403363319204e-24,1,-nan
1,0,0,1,5.5634069314026e-12,3.6284290948914e-11,1.2954333824662e-16,-5.5634069314026e-12,0,3.7e-11,1,0.000181,3.4438582408747e-18,9.818479170555e-24,-829.7505561805,-nan
2,0,0,2,1.1126809999262e-11,3.5553456565457e-11,1.322810234057e-16,-5.5634030678593e-12,0,3.7e-11,1,0.000181,3.5309075157971e-18,1.0104478483309e-23,-1660.5009442472,-nan
3,0,0,3,1.6690208669626e-11,3.4810765543237e-11,1.3442707502176e-16,-5.5633986703643e-12,0,3.7e-11,1,0.000181,3.620066603887e-18,1.0398548610828e-23,-2491.2509961271,-nan
4,0,0,4,2.2253602375908e-11,3.4059306770636e-11,1.3601403784084e-16,-5.5633937062823e-12,0,3.7e-11,1,0.000181,3.7113842659397e-18,1.070090952035e-23,-3322.0005437335,-nan
5,0,0,5,2.7816990518362e-11,3.3301986908976e-11,1.3707489496039e-16,-5.5633881424534e-12,0,3.7e-11,1,0.000181,3.8049103294538e-18,1.1011786947138e-23,-4152.7494189535,-nan
6,0,0,6,3.3380372463788e-11,3.2541529396824e-11,1.3764280969963e-16,-5.5633819454259e-12,0,3.7e-11,1,0.000181,3.9006957104931e-18,1.1331412539294e-23,-4983.497453631,-nan
7,0,0,7,3.8943747545458e-11,3.1780474757629e-11,1.3775088969416e-16,-5.5633750816701e-12,0,3.7e-11,1,0.000181,3.9987924359633e-18,1.1660024006042e-23,-5814.2444795471,-nan
8,0,0,8,4.4507115063231e-11,3.1021182087918e-11,1.3743197321769e-16,-5.563367517773e-12,0,3.7e-11,1,0.000181,4.099253666308e-18,1.1997865269535e-23,-6644.9903283967,-nan
9,0,0,9,5.0070474283847e-11,3.0265831604455e-11,1.3671843750696e-16,-5.5633592206157e-12,0,3.7e-11,1,0.000181,4.2021337186328e-18,1.2345186620287e-23,-7475.7348317644,-nan
10,0,0,10,5.5633824441378e-11,2.951642813117e-11,1.356420286645e-16,-5.5633501575315e-12,0,3.7e-11,1,0.000181,4.3074880902643e-18,1.2702244876304e-23,-8306.477821097,-nan
11,0,0,11,6.1197164737825e-11,2.8774805409965e-11,1.3423371253813e-16,-5.5633402964472e-12,0,3.7e-11,1,0.000181,4.4153734827512e-18,1.3069303545986e-23,-9137.219127676,-nan
12,0,0,12,6.6760494343832e-11,2.8042631123641e-11,1.325235458247e-16,-5.5633296060072e-12,0,3.7e-11,1,0.000181,4.5258478263148e-18,1.3446632994909e-23,-9967.9585825891,-nan
13,0,0,13,7.2323812399514e-11,2.7321412524088e-11,1.3054056651899e-16,-5.5633180556816e-12,0,3.7e-11,1,0.000181,4.6389703047574e-18,1.3834510616546e-23,-10798.696016701,-nan
14,0,0,14,7.7887118015373e-11,2.6612502564282e-11,1.2831270272493e-16,-5.5633056158585e-12,0,3.7e-11,1,0.000181,4.7548013808345e-18,1.4233221007035e-23,-11629.431260625,-nan
15,0,0,15,8.3450410273294e-11,2.5917106438511e-11,1.2586669876451e-16,-5.5632922579218e-12,0,3.7e-11,1,0.000181,4.8734028221008e-18,1.4643056144077e-23,-12460.164144696,-nan
16,0,0,16,8.901368822761e-11,2.5236288441501e-11,1.2322805745891e-16,-5.5632779543152e-12,0,3.7e-11,1,0.000181,4.9948377272359e-18,1.5064315570051e-23,-13290.89449894,-nan
17,0,0,17,9.4576950906203e-11,2.457097906352e-11,1.2042099741444e-16,-5.5632626785937e-12,0,3.7e-11,1,0.000181,5.1191705528587e-18,1.5497306579454e-23,-14121.622153053,-nan
