time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,3.9104431008095e-12,4.0901556785802e-11,-2.2127486560936e-17,1.4697710633139e-16,2.2205795731113e-18,8.4113516172735e-15,1.1731329302428e-08,1.227046703574e-07,1,0.00018099999999999
186.68799962237,2.8121582089062e-11,6.5108357975161e-11,-7.1564415918423e-17,1.380579369304e-16,8.7342971325181e-19,7.9082475704951e-15,8.4364746267186e-08,1.9532507392548e-07,1,0.00018099999999999
1181.8815689988,1.7782477272388e-10,2.1478935446486e-10,-3.4513881454751e-16,9.5577957072573e-17,3.1315464333001e-19,5.9262521562755e-15,5.3347431817165e-07,6.4436806339457e-07,1,0.00018099999999999
7343.8578398454,1.0624510400194e-09,1.0994358123897e-09,-8.6047646006974e-15,2.7519945312589e-17,1.279853360102e-19,3.034264885522e-15,3.1873531200583e-06,3.298307437169e-06,1,0.00018099999999999
45497.190750011,3.4348475415793e-09,3.4843996393082e-09,-2.2297161409995e-12,-3.8468862031142e-18,4.8471481549469e-17,1.2923823982787e-15,1.0304542624738e-05,1.0453198917925e-05,1,0.00018099999999999
281732.57176583,4.0764913336242e-09,4.9597248595238e-09,-1.1144970774703e-11,2.7557538701915e-17,1.2793158548593e-12,5.2450111990559e-16,1.2229474000873e-05,1.4879174578572e-05,1,0.00018099999999999
1744439.784661,2.7610915701354e-09,9.0725511054941e-09,-5.5634069314026e-12,1.2954333824662e-16,3.0879896439883e-12,1.4386164258083e-16,8.2832747104061e-06,2.7217653316482e-05,1,0.00018099999999999
10501105.579217,1.0913004102814e-09,2.2244117491009e-08,-2.2498845732445e-12,2.5105929284856e-17,1.109486030132e-12,1.0438194748962e-18,3.2739012308441e-06,6.6732352473027e-05,1,0.00018099999999999
42756024.00337,5.2659208931926e-10,4.5432788428124e-08,-1.0748704892658e-12,-1.2656875068372e-16,5.2253850135942e-13,1.1858945765703e-22,1.5797762679578e-06,0.00013629836528437,1,0.00018099999999999
126671526.91866,3.0186144204078e-10,7.6803848992517e-08,-5.9566399688025e-13,-3.1401182609284e-16,2.9087872409028e-13,-9.0234848531438e-27,9.0558432612234e-07,0.00023041154697755,1,0.00018099999999999
305583087.6884,1.9167994430405e-10,1.1403788036137e-07,-3.5222767680995e-13,-6.0444762766359e-16,1.7409869390933e-13,6.1340107489975e-29,5.7503983291214e-07,0.00034211364108411,1,0.00018099999999999
656382603.61161,1.2965851518625e-10,1.5427390397502e-07,-2.0797249735784e-13,-1.1747851381008e-15,1.0490850002574e-13,1.4336100271489e-27,3.8897554555875e-07,0.00046282171192506,1,0.00018099999999999
1297455073.0598,9.4426326943885e-11,1.9125909229706e-07,-1.2119420121404e-13,-2.4716932214854e-15,6.280179115365e-14,7.0564043826744e-26,2.8327898083166e-07,0.00057377727689117,1,0.00018099999999999
2583055055.1599,7.4873174372968e-11,2.2028054286472e-07,-7.1433432006314e-14,-5.3331789300581e-15,3.7528573828497e-14,5.4368494906623e-24,2.246195231189e-07,0.00066084162859415,1,0.00018099999999999
6125427169.0726,6.7186865853862e-11,2.3442162242531e-07,-5.2385874254133e-14,-8.2485898405652e-15,2.6860641823073e-14,1.0898482562556e-22,2.0156059756159e-07,0.00070326486727592,1,0.00018099999999999
25293665361.494,6.6749705334892e-11,2.3528726175119e-07,-5.1340173983926e-14,-8.4775774493556e-15,2.6233608745037e-14,1.3550831570306e-22,2.0024911600468e-07,0.00070586178525356,1,0.00018099999999999
