x,Ci_Center,Cv_center,Fi,Fv,Di,Dv,Zi,Zv,rho,rho,ki,kv
0.0,2.1133768222422e-10,1.1656249940889e-06,1.4345627226709499e-05,1.43452791961794e-05,1.0,0.000181,67880.11998489422,67994.15469697138,8.841941282883075e-12,8.841941282883075e-12,6.001920351814927e-07,6.012003234098895e-07
10.0,4.5745068391888e-13,0.00053851311260173,5.44208175413874e-06,0.000123409382670216,1.0,0.000181,11896543.0492258,1266.1154906033923,8.841941282883075e-12,8.841941282883075e-12,0.00010518853511054531,1.1194918825263893e-08
20.0,2.2842710400952e-13,0.0010784321786183,4.32621864006606e-06,0.000240501310395813,1.0,0.000181,18939165.11713846,1232.1002172118244,8.841941282883075e-12,8.841941282883075e-12,0.00016745898591256564,1.0894157775214435e-08
30.0,1.5215398598648e-13,0.0016190382423383,3.77718206147226e-06,0.000358277115744414,1.0,0.000181,24824732.897946496,1222.5971733932738,8.841941282883075e-12,8.841941282883075e-12,0.00021949883064689872,1.0810132419762145e-08
40.0,1.1436130971078e-13,0.0021540774062966,3.43151234126874e-06,0.00047530660375703703,1.0,0.000181,30005885.29413525,1219.084944671973,8.841941282883075e-12,8.841941282883075e-12,0.0002653102759116686,1.0779077499636348e-08
50.0,9.1433189537064e-14,0.0026942416579436,3.18284105289147e-06,0.000593307356325867,1.0,0.000181,34810565.71477528,1216.6470611520601,8.841941282883075e-12,8.841941282883075e-12,0.0003077929780739857,1.075752187669877e-08
