time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.3389624340445e-13,3.7877297693865e-11,-5.0949353568037e-14,-1.2282840314102e-13,5.0949428584652e-14,1.2283373360324e-13,5.8474060851112e-10,9.4693244234662e-08,1,1
186.68799962237,1.6732701319905e-12,3.9383725902574e-11,-1.3840846148713e-13,-1.7131532417226e-13,1.3840846589007e-13,1.7131563692884e-13,4.1831753299763e-09,9.8459314756434e-08,1,1
1181.8815689988,1.0459974263113e-11,4.8597885641257e-11,-3.4991656124682e-13,-3.777473045838e-13,3.4991656152854e-13,3.7774732459573e-13,2.6149935657783e-08,1.2149471410314e-07,1,1
7343.8578398454,6.2947189082028e-11,1.0368015987894e-10,-8.7391088256779e-13,-9.2175421213388e-13,8.7391088257111e-13,9.2175421341053e-13,1.5736797270507e-07,2.5920039969734e-07,1,1
45497.190750011,3.583485502865e-10,4.1378653963307e-10,-2.1765889442274e-12,-2.2871135520961e-12,2.1765889398417e-12,2.2871135475761e-12,8.9587137571626e-07,1.0344663490827e-06,1,1
281732.57176583,1.7208895333645e-09,1.8450111545423e-09,-5.3919499399021e-12,-5.6635779058071e-12,5.3919499429591e-12,5.6635779072644e-12,4.3022238334113e-06,4.6125278863557e-06,1,1
1744439.784661,4.0477766029396e-09,4.3074288170688e-09,-1.0044876705086e-11,-1.0584626170925e-11,1.0044876692243e-11,1.0584626158098e-11,1.0119441507349e-05,1.0768572042672e-05,1,1
3732534.8477226,4.169740040386e-09,4.4434834075553e-09,-1.0289964648132e-11,-1.085752907472e-11,1.0289964648127e-11,1.0857529074738e-11,1.0424350100965e-05,1.1108708518888e-05,1,1
4128818.8353884,4.1673553182546e-09,4.4409786302128e-09,-1.0285173861813e-11,-1.085250130637e-11,1.0285173861785e-11,1.0852501306342e-11,1.0418388295636e-05,1.1102446575532e-05,1,1
4164668.007216,4.1671789909941e-09,4.4407923690664e-09,-1.0284819620372e-11,-1.0852127456025e-11,1.0284819620354e-11,1.0852127456007e-11,1.0417947477485e-05,1.1101980922666e-05,1,1
