time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,1.0000895248048e-07,1.0001894337383e-07,1.0000831677035e-07,1,1.0001830760019e-07,6.4562735605697e-29,6.4569185428792e-29,-4.7686997919147e-28,-4.7691761849683e-28,0.0065541867097605,0.0065548414729473
2.2,2.1998345408813e-07,2.2001474040337e-07,2.1998284231003e-07,1,2.2001412848958e-07,6.4906022747234e-29,6.4920264128755e-29,-4.7703153826886e-28,-4.7713638391745e-28,0.014416835647119,0.014418886027075
3.64,3.639264024412e-07,3.640005834554e-07,3.6392582227956e-07,1,3.6400000307781e-07,6.5338418888518e-29,6.5362120154321e-29,-4.7732157531433e-28,-4.774951536118e-28,0.023850280710386,0.023855142237333
5.368,5.3661003481567e-07,5.3676232229512e-07,5.3660949377305e-07,1,5.3676178095064e-07,6.5909155446485e-29,6.5944409498778e-29,-4.7776984776379e-28,-4.780260847388e-28,0.035167275241679,0.035177255553933
7.4416,7.437467102e-07,7.4403176979356e-07,7.4374621632146e-07,1,7.4403127552552e-07,6.6655981420969e-29,6.6705453127198e-29,-4.7844463725114e-28,-4.788004108068e-28,0.048742184399667,0.048760866065191
9.92992,9.9216580218699e-07,9.9266668241308e-07,9.9216536421766e-07,1,9.9266624397082e-07,6.760335723829e-29,6.7670492188432e-29,-4.7939299552489e-28,-4.7986881222109e-28,0.065022578012127,0.065055403698624
12.915904,1.2900183375322e-06,1.2908596201199e-06,1.2900179645455e-06,1,1.2908592465893e-06,6.8714802515741e-29,6.8804087625401e-29,-4.8057126784706e-28,-4.8119205704765e-28,0.084542641768509,0.084597776064181
16.4990848,1.6470092031396e-06,1.6483761377782e-06,1.6470089037069e-06,1,1.6483758377523e-06,6.9819903497393e-29,6.9937131288855e-29,-4.8173458593019e-28,-4.8253058472837e-28,0.10793839513695,0.10802797856543
20.79890176,2.0746527926642e-06,2.0768189956454e-06,2.0746525743026e-06,1,2.0768187766725e-06,7.0498035002092e-29,7.0650437342881e-29,-4.8228157357174e-28,-4.8328924547299e-28,0.13596444542004,0.13610640969862
25.958682112,2.5865404579863e-06,2.589907873384e-06,2.5865403290853e-06,1,2.5899077438944e-06,6.9873201565152e-29,7.006913533537e-29,-4.8113634506865e-28,-4.8239919692625e-28,0.16951151545459,0.1697322023901
32.1504185344,3.1985946409045e-06,3.2037510121481e-06,3.1985946188067e-06,1,3.2037509895552e-06,6.6389494698967e-29,6.6637070175182e-29,-4.7678344662743e-28,-4.7835228361166e-28,0.20962309838632,0.20996102633214
39.58050224128,3.9292612474805e-06,3.9370624727297e-06,3.9292613766715e-06,1,3.9370626017051e-06,5.7947563992869e-29,5.8251162217048e-29,-4.6770415510564e-28,-4.6963558858494e-28,0.25750806511488,0.25801932621281
48.496602689536,4.7995529944136e-06,4.8112405954189e-06,4.7995533739456e-06,1,4.8112409755845e-06,4.3328715003951e-29,4.3682333109433e-29,-4.5412264042512e-28,-4.5647442469581e-28,0.31454350504189,0.31530946366137
59.195923227443,5.8327945102108e-06,5.8501621515282e-06,5.8327941301751e-06,1,5.8501617736691e-06,1.1410966975044e-28,1.1454613308089e-28,-5.9302573836915e-28,-5.9596056577703e-28,0.38225802102117,0.38339622676255
72.035107872932,7.0538269358691e-06,7.079454473158e-06,7.0538249601038e-06,1,7.0794524988273e-06,1.5868897590065e-28,1.5930980819807e-28,-6.1065086817554e-28,-6.1431904109405e-28,0.46227960206911,0.46395912835288
87.442129447518,8.4873030445674e-06,8.5248815960259e-06,8.4873006376566e-06,1,8.5248791882765e-06,1.5159329561215e-28,1.5243443368076e-28,-5.9770056482319e-28,-6.0227926358426e-28,0.55622389232877,0.55868664027715
105.93055533702,1.0154561208644e-05,1.0209337154783e-05,1.0154558483745e-05,1,1.0209334425427e-05,1.1558686381646e-28,1.1665366287235e-28,-5.4867562029111e-28,-5.5429542635264e-28,0.66548932336969,0.66907911977584
128.11666640443,1.2068477405204e-05,1.2147844681641e-05,1.2068474352257e-05,1,1.2147841619109e-05,4.695407233431e-29,4.8174202717057e-29,-4.6139433566801e-28,-4.6811740420467e-28,0.79091973522748,0.796121149056
154.73999968531,1.4225829411461e-05,1.4340093777092e-05,1.4225825959991e-05,1,1.4340090308944e-05,-6.2608092226972e-29,-6.144625156627e-29,-3.2818232422521e-28,-3.3593971088603e-28,0.93230395630953,0.9397923857755
186.68799962237,1.6597377030897e-05,1.6760697180335e-05,1.6597373090564e-05,1,1.6760693213495e-05,-2.2022220099813e-28,-2.1956412998824e-28,-1.4237158429445e-28,-1.5086606742185e-28,1.0877257010968,1.0984290504104
225.02559954685,1.9117438739097e-05,1.9348911480492e-05,1.9117434246445e-05,1,1.9348906947731e-05,-4.2341796725226e-28,-4.2405929572537e-28,9.3083697026069e-29,8.4498655061039e-29,1.2528804652055,1.2680502627855
271.03071945622,2.1677263510349e-05,2.2002064301832e-05,2.1677258494428e-05,1,2.2002059227366e-05,-6.4977716285554e-28,-6.5295411039995e-28,3.5545190351132e-28,3.4787160443315e-28,1.4206411414142,1.4419272860849
326.23686334746,2.4128853755482e-05,2.4579286100484e-05,2.4128848410932e-05,1,2.4579280673598e-05,-8.5103426995212e-28,-8.5839388441617e-28,5.9669163430387e-28,5.9164831445324e-28,1.5813085597192,1.6108280938813
