size,xi_center,xv_center,Fi,Fv,Di,Dv,rho,Zi,Zv,ki,kv,Zi_scaled,Zv_scaled,ki_scaled,kv_scaled,super_saturation_center
2500.0,2.5913301545797e-13,3.5849847031322e-05,8.09202403948875e-06,-0.031605370320455003,0.1,1.0,1.2223099629457563e-13,312272985.562553,-881.604049602817,3.816943814119248e-05,-1.077593413202848e-10,0.0312272985562553,-8.81604049602817e-08,3816943814119248.0,-10775934132.028479,0.99891677039829
5000.0,2.5938129515941e-13,3.5815533410614e-05,3.23684424789725e-05,-0.1957262299046175,0.1,1.0,1.5278874536821954e-14,1247909663.6123886,-5464.841962862227,1.9066655183621373e-05,-8.349663471413178e-11,0.12479096636123886,-5.464841962862227e-07,1906665518362137.0,-8349663471.4131775,0.99796065888003
10000.0,2.5938413912186e-13,3.5815138711991e-05,0.00013113364158133,-0.74141781459375,0.1,1.0,1.9098593171027442e-15,5055576722.049405,-20701.24090697774,9.655440305933806e-06,-3.9536457821779895e-11,0.5055576722049405,-2.070124090697774e-06,965544030593380.5,-3953645782.177989,0.99794966103452
20000.0,2.5938201223829e-13,3.5815437877756e-05,0.0005178956075844,-3.17318177701748,0.1,1.0,2.3873241463784303e-16,19966519771.950024,-88598.15669008635,4.766655477071864e-06,-2.115125187908628e-11,1.9966519771950024,-8.859815669008637e-06,476665547707186.3,-2115125187.908628,0.99795799696142
30000.0,2.5938757792829e-13,3.581467562623e-05,0.00116526511706481,-7.13965898243286,0.1,1.0,7.07355302630646e-17,44923705536.390724,-199350.09483106717,3.1777021324983685e-06,-1.4101134665867748e-11,4.492370553639073,-1.9935009483106718e-05,317770213249836.8,-1410113466.5867746,0.99793675765618
