time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3371528732975e-13,3.7874336736024e-11,-4.9883796371289e-14,-3.9064534300583e-16,4.9883745847721e-14,3.9064534300614e-16,4.674305746595e-10,7.5748673472047e-08
186.68799962237,1.6698025728306e-12,3.9399185186151e-11,-1.3842323659192e-13,-1.3557756439252e-15,1.3842323342077e-13,1.3557756439254e-15,3.3396051456613e-09,7.8798370372302e-08
1181.8815689988,1.0404789113956e-11,4.8838522293101e-11,-3.4992307255414e-13,-4.0540060064182e-15,3.4992307234884e-13,4.054006006418e-15,2.0809578227913e-08,9.7677044586202e-08
7343.8578398454,6.2092552046338e-11,1.0725082808412e-10,-8.7391216377366e-13,-1.1293446437222e-14,8.7391216335387e-13,1.1293446437138e-14,1.2418510409268e-07,2.1450165616824e-07
45497.190750011,3.4517079469535e-10,4.6831310919179e-10,-2.1764540937743e-12,-2.9628509353807e-14,2.1764541026037e-12,2.9628509353714e-14,6.903415893907e-07,9.3662621838358e-07
281732.57176583,1.5195335033542e-09,2.6808168924956e-09,-5.3496144161348e-12,-7.5387268941348e-14,5.3496143721364e-12,7.5387268941381e-14,3.0390670067083e-06,5.3616337849911e-06
1744439.784661,2.5437552866101e-09,1.513927419258e-08,-7.8508316781804e-12,-1.8879662076698e-13,7.8508317489543e-12,1.8879662076739e-13,5.0875105732202e-06,3.0278548385161e-05
10801137.310052,1.5224618802406e-09,7.1356700552995e-08,-5.1855554271255e-12,-4.575954214264e-13,5.1855554545744e-12,4.5759542157483e-13,3.0449237604812e-06,0.00014271340110599
66877821.244672,6.7579926342222e-10,2.5480707069572e-07,-2.8410922025065e-12,-9.5252798832375e-13,2.8410922050682e-12,9.5252798636316e-13,1.3515985268444e-06,0.00050961414139145
414089867.61007,2.7505400445709e-10,6.8949049053234e-07,-1.7906379775303e-12,-1.4580455847576e-12,1.7906379774272e-12,1.4580455848946e-12,5.5010800891418e-07,0.0013789809810647
2563935341.3868,1.4342541392666e-10,1.3638617474625e-06,-1.4663877930002e-12,-1.8028036053663e-12,1.4663877930724e-12,1.8028036054435e-12,2.8685082785332e-07,0.0027277234949251
15875211863.902,1.2843842406247e-10,1.5419981399671e-06,-1.422807285945e-12,-1.8746965161361e-12,1.4228072858114e-12,1.8746965162024e-12,2.5687684812493e-07,0.0030839962799342
