time,average_xi,average_xv,left_jix,left_jvx,left_xi,left_xs,left_xv,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.8718873508716e-07,1.0315904022492e-06,-2.67729143503e-13,-3.2964010089879e-16,9.9011904288568e-07,1,1.0330094828958e-06,1.6235759397897e-14,6.4028937993629e-17,0.062663903783554,0.065482394007338
2.2,2.1615469552668e-06,2.2694627336798e-06,-2.0600044414668e-13,-3.2960194252918e-16,2.1690837377329e-06,1,2.2725874678621e-06,-2.7298378742145e-14,6.4001012254002e-17,0.13720878856717,0.14405897203751
3.64,3.5522720428974e-06,3.7548869400383e-06,-1.5077652594001e-13,-3.2956026425702e-16,3.5669394135874e-06,1,3.7600631141106e-06,-5.9923957996936e-14,6.3973609087657e-17,0.2254880202715,0.23834943163924
5.368,5.1935917128551e-06,5.5373612929426e-06,-1.0560728293544e-13,-3.2950830563862e-16,5.2187386041237e-06,1,5.5450063354184e-06,-7.8775427441603e-14,6.3942937065108e-17,0.32967427586851,0.35149578083982
7.4416,7.1239962139703e-06,7.6762796567508e-06,-7.1823884480918e-14,-3.2944123340694e-16,7.1639438751679e-06,1,7.6868977922387e-06,-8.389952819796e-14,6.3905310908679e-17,0.45221080573536,0.48726817145438
9.92992,9.3855154436127e-06,1.0242908103719e-05,-4.8832699755572e-14,-3.2935485940314e-16,9.4457992043079e-06,1,1.0257109043365e-05,-7.7591672565899e-14,6.3856455803007e-17,0.59576554696572,0.65019036893543
12.915904,1.2022682160292e-05,1.3322756172331e-05,-3.460348988824e-14,-3.2924446530465e-16,1.2110354335559e-05,1,1.3341278179983e-05,-6.3568296655701e-14,6.3791557621999e-17,0.76316531108541,0.84569027303681
16.4990848,1.5080892990068e-05,1.701842116144e-05,-2.6420568712409e-14,-3.2910415034191e-16,1.5204871225408e-05,1,1.7042159606929e-05,-4.5980682204074e-14,6.3705555768414e-17,0.95729174544952,1.0802804654313
20.79890176,1.8603904676962e-05,2.145299943641e-05,-2.1690346488774e-14,-3.2892719549555e-16,1.8775350312151e-05,1,2.1483042288982e-05,-2.8486517458651e-14,6.3593058516892e-17,1.1809224024144,1.3617747496208
25.958682112,2.2630214039313e-05,2.6774177303714e-05,-1.8499441623139e-14,-3.2870676955956e-16,2.2862914656582e-05,1,2.6811849465087e-05,-1.3631697538939e-14,6.3452959902691e-17,1.4365009493706,1.699547827899
32.1504185344,2.7188107050807e-05,3.315913618161e-05,-1.5794336130638e-14,-3.2795530632286e-16,2.7498818442797e-05,1,3.320605512777e-05,-2.6035902944566e-15,6.3351929840561e-17,1.7258228986358,2.1048466674882
39.58050224128,3.228926577466e-05,4.0820433237447e-05,-1.2965559764726e-14,-3.2721231246493e-16,3.2697941830315e-05,1,4.087857933281e-05,4.1139637094679e-15,6.2870874273243e-17,2.0496297940092,2.5911637864957
48.496602689536,3.7921036770149e-05,5.0013050176469e-05,-9.9860795527126e-15,-3.2645498002445e-16,3.8450842924299e-05,1,5.0084855918666e-05,7.1986549051517e-15,6.1686528913004e-17,2.407118431439,3.1746846907684
59.195923227443,4.4037837613817e-05,6.1042840382151e-05,-6.917315214592e-15,-3.2596327231196e-16,4.4714809088153e-05,1,6.1131304386529e-05,7.457791643114e-15,5.9407383930496e-17,2.7953953696851,3.8748240740857
72.035107872932,5.0552739894584e-05,7.4276649180185e-05,-4.0152300330669e-15,-3.2575135862254e-16,5.1404920166257e-05,1,7.4385482552338e-05,5.7728171385167e-15,5.4806614786717e-17,3.2089426430393,4.7148682234314
87.442129447518,5.7330997680995e-05,9.0154434877613e-05,-1.5818474006477e-15,-3.2307860062346e-16,5.8386893284972e-05,1,9.0288250048124e-05,2.7108031544715e-15,4.3758855385242e-17,3.6392069670242,5.7227444277234
105.93055533702,6.4188065870728e-05,0.0001092037807121,-1.0921787655708e-15,-3.207545801354e-16,6.5474307135922e-05,1,0.00010936833735008,2.5159948057328e-15,3.795513483198e-17,4.0744739489157,6.9319421546467
128.11666640443,7.0895183343372e-05,0.00013205726200278,-4.2174691592122e-16,-3.1783299598191e-16,7.2433416596742e-05,1,0.00013225978630907,1.9325533412337e-15,3.3266022887014e-17,4.5002224902355,8.3826154674779
154.73999968531,7.7195398172271e-05,0.00015947321919019,9.6823434463481e-16,-3.1487841222771e-16,7.8998673772355e-05,1,0.00015972282216287,8.3647353454299e-16,2.8370994197368e-17,4.9001420211437,10.122901637958
186.68799962237,8.2831384848854e-05,0.00019236058960529,1.3203105771829e-14,-3.109551943205e-16,8.4900630472065e-05,1,0.00019266881559773,-6.5072325908641e-15,2.0700309902096e-17,5.2578982578937,12.210497395626
225.02559954685,8.7583115759643e-05,0.00023180856916257,1.0403770853707e-13,-3.0521213043186e-16,8.9904613241102e-05,1,0.00023219011682472,-7.9174356195413e-14,7.3170187995116e-18,5.5595244799279,14.714541766853
271.03071945622,9.1308659501398e-05,0.00027912201239799,5.5251541970672e-13,-2.9687152003179e-16,9.3853606649482e-05,1,0.00027959568326828,-5.0249341730632e-13,-1.5049988762584e-17,5.7960112896706,17.717863167508
326.23686334746,9.397662065241e-05,0.00033586363646522,2.0969611353061e-12,-2.9303686330145e-16,9.6703636160485e-05,1,0.0003364535844805,-2.0880482721115e-12,-1.4515066527621e-17,5.9653657959804,21.319658391353
392.48423601695,9.5676915272955e-05,0.00040390427401024,5.949282013133e-12,-2.9383014618485e-16,9.853758536073e-05,1,0.0004046416480156,-6.214651901868e-12,7.7249502198396e-18,6.0732956119503,25.638682518099
