x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,-8.6101880382691e-105,-4.188501289454e-11,-7.4739945934683e-09,2.3775013338602e-20,-3.8385016782744e-17
1,16,0,1,3.9134177961412e-08,5.4948215959482e-09,2.2125845431161e-12,-3.2742629548768e-09,3.0302684404307e-19,-8.1777373926478e-16
2,16,0,2,2.9317791460554e-08,8.3959077462264e-09,6.5581326607348e-13,-1.6838498436945e-09,1.0014893941433e-18,-4.2388758014913e-15
3,16,0,3,2.6038724372792e-08,1.0079758633571e-08,6.5581326607348e-13,-1.6838498436945e-09,1.0014893941433e-18,-4.2388758014913e-15
4,16,0,4,2.4464952822025e-08,1.1023186694923e-08,3.1475416648725e-13,-9.4342701532933e-10,1.2966344509043e-18,-6.3285481982169e-15
5,16,0,5,2.3788669856388e-08,1.1519654284764e-08,1.3525645840992e-13,-4.9646666773295e-10,1.5750180665402e-18,-8.2966783877586e-15
6,16,0,6,2.3482494003029e-08,1.1763630105009e-08,6.123505953002e-14,-2.4397508600913e-10,1.8208774682318e-18,-9.9530232039676e-15
7,16,0,7,2.3353698349552e-08,1.1876249694533e-08,2.5759046287357e-14,-1.1261905213393e-10,2.0164272909458e-18,-1.1224649220269e-14
8,16,0,8,2.3300062131328e-08,1.1925504929236e-08,1.0727184758973e-14,-4.9254868820155e-11,2.1597211930938e-18,-1.2127921516867e-14
9,16,0,9,2.3278783027481e-08,1.1946092415566e-08,4.2557825182668e-15,-2.0587252666235e-11,2.2568582614686e-18,-1.2727468749824e-14
10,16,0,10,2.3270499209616e-08,1.1954377194865e-08,1.6567402969359e-15,-8.2846385156278e-12,2.3183854407985e-18,-1.3101916220177e-14
11,16,0,11,2.3267377345275e-08,1.1957606702941e-08,6.2435950993379e-16,-3.2294277121865e-12,2.3550196641574e-18,-1.3323063082261e-14
12,16,0,12,2.3266220924098e-08,1.1958832174631e-08,2.312769724074e-16,-1.2254280789257e-12,2.3756408657195e-18,-1.344703775078e-14
13,16,0,13,2.3265802133857e-08,1.1959286643316e-08,8.3754290901882e-17,-4.5444611791018e-13,2.3866611954899e-18,-1.3513216358228e-14
