x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,0,-4.1241571748523e-09,-2.3485257716759e-10,-3.1735493136272e-14,1.5450484455678e-15
1,16,0,1,1.7809566973138e-05,1.5067440933614e-11,-3.1989170113368e-09,1.7880404125214e-11,-2.3073912207226e-13,1.2549527521388e-15
2,16,0,2,3.1493045336251e-05,8.5714874186966e-12,-2.4762199343343e-09,3.721284242965e-12,-4.8920562205671e-13,7.3813360628394e-16
3,16,0,3,4.2000550636256e-05,6.4320240291328e-12,-1.8931552628911e-09,1.53404963262e-12,-7.3633512571921e-13,5.9633604987173e-16
4,16,0,4,4.9983232123262e-05,5.4024559279856e-12,-1.4846581220793e-09,8.6794072005078e-13,-1.8552621860282e-12,1.0826232785335e-15
5,16,0,5,5.5982464342626e-05,4.8260295663836e-12,-1.1124601383971e-09,5.0334100287337e-13,-2.2562114100689e-12,1.0231043036855e-15
6,16,0,6,6.0438158724532e-05,4.4710762636664e-12,-8.2346360667311e-10,3.1472604386846e-13,-2.6033051885267e-12,9.9675066212035e-16
7,16,0,7,6.3703876146884e-05,4.2422086146131e-12,-6.0120829370744e-10,2.047940455066e-13,-2.9187163115192e-12,9.9446403765457e-16
8,16,0,8,6.6075349361576e-05,4.0898968331489e-12,-3.3871324790502e-10,1.0223209257271e-13,-6.5507666517718e-12,1.9770682296303e-15
9,16,0,9,6.7769809114703e-05,3.9876605683363e-12,-3.3871324790502e-10,1.0223209257271e-13,-6.5507666517718e-12,1.9770682296303e-15
10,16,0,10,6.8959014069025e-05,3.9191155958657e-12,-2.3770269032724e-10,6.853993509543e-14,-6.8677699093187e-12,1.9862778447306e-15
11,16,0,11,6.9780930592879e-05,3.8730022688927e-12,-1.6427917848843e-10,4.6107662896967e-14,-7.1101967288617e-12,1.9969792959275e-15
12,16,0,12,7.0340058409248e-05,3.8422528278721e-12,-1.1174908342724e-10,3.0744470417998e-14,-7.2908028577027e-12,2.0076139745433e-15
13,16,0,13,7.0714326976297e-05,3.8219294862402e-12,-7.4798851857966e-11,2.0319130297735e-14,-7.4221442559727e-12,2.0167959113438e-15
14,16,0,14,7.0960825720024e-05,3.808659462661e-12,-4.9261243969342e-11,1.3266703778277e-14,-7.51551058388e-12,2.0243270464728e-15
15,16,0,15,7.1120581395827e-05,3.800106490891e-12,-3.1924681665124e-11,8.5504531556132e-15,-7.5804688553751e-12,2.0301654617184e-15
16,16,0,16,7.1222494451989e-05,3.794669782013e-12,-2.0364800400077e-11,5.4348705769415e-15,-7.6247331832548e-12,2.034522377082e-15
17,16,0,17,7.1286514496299e-05,3.7912621800439e-12,-1.2792245436292e-11,3.4063013064977e-15,-7.65430744143e-12,2.0376613408018e-15
18,16,0,18,7.1326137074525e-05,3.7891561371673e-12,-7.9168871153877e-12,2.1051485378802e-15,-7.6736993970386e-12,2.0398563421462e-15
19,16,0,19,7.1350312473275e-05,3.7878722497208e-12,-4.8302181296038e-12,1.2832879972259e-15,-7.6861895472126e-12,2.0413501301125e-15
20,16,0,20,7.1364863601164e-05,3.7870998795535e-12,-2.9071781282843e-12,7.719776668223e-16,-7.6940986169957e-12,2.0423420799297e-15
21,16,0,21,7.1373509578055e-05,3.7866410938672e-12,-1.7273148042731e-12,4.5853411911381e-16,-7.6990266403384e-12,2.0429861476018e-15
22,16,0,22,7.1378584553624e-05,3.7863718462011e-12,-1.013851648936e-12,2.6908955853416e-16,-7.7020506792555e-12,2.0433958222907e-15
23,16,0,23,7.1381529403158e-05,3.7862156263024e-12,-5.8828425584772e-13,1.5612230669584e-16,-7.7038797951401e-12,2.0436515218878e-15
24,16,0,24,7.1383219849922e-05,3.7861259555138e-12,-3.3768357815986e-13,8.961153696712e-17,-7.7049712206891e-12,2.0438083655907e-15
25,16,0,25,7.1384180439893e-05,3.7860750029607e-12,-1.9188079985774e-13,5.0917151433188e-17,-7.7056141896934e-12,2.0439030188568e-15
26,16,0,26,7.138472112905e-05,3.7860463201145e-12,-1.0800078241223e-13,2.8661906638251e-17,-7.7059884329043e-12,2.0439593600427e-15
27,16,0,27,7.13850227692e-05,3.7860303318717e-12,-6.0249699501658e-14,1.5976342757717e-17,-7.7062038122989e-12,2.0439921996261e-15
28,16,0,28,7.1385189653944e-05,3.7860214798455e-12,-3.3332644723911e-14,8.8448058972696e-18,-7.7063264468918e-12,2.0440113199204e-15
29,16,0,29,7.138528126681e-05,3.7860166090086e-12,-1.8297738050583e-14,4.8669421839813e-18,-7.7063955862095e-12,2.0440224349341e-15
30,16,0,30,7.1385331188796e-05,3.7860139640831e-12,-9.9706109183182e-15,2.6426791866882e-18,-7.7064342077447e-12,2.044028575998e-15
31,16,0,31,7.13853582054e-05,3.7860125302351e-12,-5.3957345561449e-15,1.4326142130024e-18,-7.7064555802564e-12,2.0440320561461e-15
32,16,0,32,7.1385372731561e-05,3.7860117599459e-12,-2.9010921137308e-15,7.6960555021104e-19,-7.7064673064624e-12,2.0440339735786e-15
33,16,0,33,7.1385380494276e-05,3.7860113481311e-12,-1.5503014968781e-15,4.1144284049414e-19,-7.7064736881376e-12,2.044035029217e-15
34,16,0,34,7.1385384618745e-05,3.7860111293724e-12,-8.2368895097619e-16,2.1855703626703e-19,-7.7064771345414e-12,2.0440356028184e-15
35,16,0,35,7.1385386798211e-05,3.7860110137626e-12,-4.3525027349232e-16,1.1550170325296e-19,-7.7064789821282e-12,2.0440359124996e-15
36,16,0,36,7.138538794395e-05,3.78601095299e-12,-2.2880715944422e-16,6.0715042623056e-20,-7.7064799656725e-12,2.0440360781768e-15
37,16,0,37,7.1385388543317e-05,3.7860109211973e-12,-1.1969395929994e-16,3.1762298305819e-20,-7.7064804857555e-12,2.0440361661796e-15
38,16,0,38,7.1385388855408e-05,3.786010904643e-12,-6.2324339347155e-17,1.6538349021588e-20,-7.7064807590332e-12,2.0440362125748e-15
39,16,0,39,7.13853890172e-05,3.7860108960609e-12,-3.2309636567487e-17,8.5737456283642e-21,-7.706480901782e-12,2.0440362368737e-15
40,16,0,40,7.1385389100727e-05,3.7860108916303e-12,-1.6680042323215e-17,4.426238711984e-21,-7.706480975959e-12,2.0440362495268e-15
41,16,0,41,7.1385389143678e-05,3.786010889352e-12,-8.5771687874988e-18,2.2760588946832e-21,-7.7064810143352e-12,2.0440362560861e-15
42,16,0,42,7.138538916568e-05,3.786010888185e-12,-4.3936400267249e-18,1.1659073373482e-21,-7.7064810341275e-12,2.044036259476e-15
43,16,0,43,7.1385389176905e-05,3.7860108875895e-12,-2.2415934126246e-18,5.9483651399229e-22,-7.7064810443176e-12,2.0440362612274e-15
44,16,0,44,7.1385389182603e-05,3.7860108872873e-12,-1.137718561126e-18,3.0190885716545e-22,-7.7064810495497e-12,2.0440362621325e-15
45,16,0,45,7.1385389185468e-05,3.7860108871354e-12,-5.7209858866317e-19,1.5181490543637e-22,-7.7064810522156e-12,2.0440362625934e-15
46,16,0,46,7.1385389186876e-05,3.7860108870606e-12,-2.8134046877121e-19,7.4658300941096e-23,-7.7064810535285e-12,2.0440362628187e-15
47,16,0,47,7.1385389187526e-05,3.7860108870261e-12,-1.2983202430901e-19,3.4454213165786e-23,-7.7064810541121e-12,2.0440362629161e-15
48,16,0,48,7.1385389187766e-05,3.7860108870134e-12,-4.7867695321824e-20,1.2702957737014e-23,-7.7064810543101e-12,2.0440362629423e-15
49,16,0,49,7.1385389187764e-05,3.7860108870135e-12,3.5660087079406e-22,-9.3249669884365e-26,-7.7064810543616e-12,2.0440362629494e-15
50,16,0,50,7.1385389187598e-05,3.7860108870223e-12,3.3320751485679e-20,-8.8343838578105e-24,-7.7064810545471e-12,2.0440362630044e-15
51,16,0,51,7.1385389187298e-05,3.7860108870383e-12,6.0686861352161e-20,-1.6119773063903e-23,-7.706481055264e-12,2.0440362632074e-15
52,16,0,52,7.1385389186866e-05,3.7860108870611e-12,8.7710600501362e-20,-2.3188320184369e-23,-7.7064810570982e-12,2.0440362637149e-15
53,16,0,53,7.1385389186291e-05,3.7860108870919e-12,1.1727950425047e-19,-3.1403378811822e-23,-7.7064810607922e-12,2.0440362647251e-15
54,16,0,54,7.1385389185561e-05,3.7860108871295e-12,1.4988942568682e-19,-3.8644187910439e-23,-7.7064810669436e-12,2.0440362663943e-15
