x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,-8.9095287611886e-20,2.068567393198e-20,-1.7267800578052e-09,-4.8537347223828e-10
128,1,0,1,4.935342951136e-06,5.3848030802072e-11,-5.5937285036692e-19,4.5729785129722e-20,-6.7745527182351e-10,5.9551639354952e-11
128,2,0,2,6.649432414398e-06,4.0611712923157e-11,-1.3338492518209e-18,3.7840527419278e-20,-9.7345340022324e-11,2.7498039710519e-12
128,3,0,3,7.1361591151638e-06,3.7861908951138e-11,-1.3338492518209e-18,3.7840527419278e-20,-9.7345340022324e-11,2.7498039710519e-12
128,4,0,4,7.2100989547408e-06,3.7482136828737e-11,-1.4794013605981e-18,3.8781036622512e-20,-1.4787967900683e-11,3.7977212242776e-13
128,5,0,5,7.2003491131872e-06,3.7528703425296e-11,-1.4555141209251e-18,3.7821177532175e-20,1.9499682721185e-12,-4.6566595625434e-14
128,6,0,6,7.1893479747827e-06,3.758695627187e-11,-1.4006394090745e-18,3.653451424522e-20,2.2002276646233e-12,-5.8252846220208e-14
128,7,0,7,7.1842603382027e-06,3.7613453769605e-11,-1.3917874700834e-18,3.6348326713768e-20,1.0175273234301e-12,-2.6497497903126e-14
128,8,0,8,7.1818300182833e-06,3.762625683424e-11,-1.3963398486585e-18,3.6630134385327e-20,4.8606398101349e-13,-1.2803064748794e-14
128,9,0,9,7.1804921258663e-06,3.7633261808672e-11,-1.3614108780675e-18,3.5849661204608e-20,2.6757845133291e-13,-7.0049735370446e-15
128,10,0,10,7.1797150175674e-06,3.7637342446973e-11,-1.2610046301153e-18,3.3714202364836e-20,1.5542159143699e-13,-4.0806370606618e-15
128,11,0,11,7.1792538365308e-06,3.763976133096e-11,-1.0646816841171e-18,2.6936394285501e-20,9.2236079350054e-14,-2.4188784499971e-15
128,12,0,12,7.178978278435e-06,3.7641207454516e-11,-8.737351315209e-19,2.521765191311e-20,5.5111556179488e-14,-1.4461273749627e-15
128,13,0,13,7.1788152055978e-06,3.7642063062895e-11,-8.0652410477163e-19,5.793276469303e-20,3.2614563195211e-14,-8.5563727540266e-16
128,14,0,14,7.1787221571644e-06,3.7642551342823e-11,-4.1868654353114e-19,2.6278901536119e-19,1.8609303092927e-14,-4.8845588774159e-16
128,15,0,15,7.1786747279978e-06,3.7642800280048e-11,2.2156092793633e-19,2.951696886797e-19,9.485576657549e-15,-2.4879364591018e-16
128,16,0,16,7.1786602668405e-06,3.7642876225187e-11,8.3759884251855e-19,2.6748812502353e-20,2.8918720682181e-15,-7.5820296655226e-17
128,17,0,17,7.1786748576081e-06,3.7642799642228e-11,1.9159431680749e-18,-9.5571008486241e-20,-2.9188724642616e-15,7.6580437294625e-17
128,18,0,18,7.1787224228279e-06,3.7642550019363e-11,3.7168777484067e-18,-9.3515241713022e-20,-9.5141259488183e-15,2.4962333045176e-16
128,19,0,19,7.1788156238016e-06,3.764206094138e-11,6.388107384175e-18,-1.9775550287663e-19,-1.8641783983568e-14,4.8918175716699e-16
128,20,0,20,7.178978880072e-06,3.7641204312326e-11,1.0783547250034e-17,-3.4536411654219e-19,-3.2654060259083e-14,8.566728891144e-16
128,21,0,21,7.1792546879395e-06,3.763975685793e-11,1.9264808656849e-17,-5.1035640657096e-19,-5.5167248579549e-14,1.4475755532025e-15
128,22,0,22,7.1797162780005e-06,3.7637335830391e-11,3.8491776603823e-17,-9.8942231136418e-19,-9.2331564101023e-14,2.4213854471913e-15
128,23,0,23,7.1804942185867e-06,3.7633250821548e-11,8.7569649560257e-17,-2.2932213135612e-18,-1.5562364321594e-13,4.0859547337155e-15
128,24,0,24,7.1818342061214e-06,3.7626234825258e-11,2.4109264637338e-16,-6.3457091924539e-18,-2.6811550395468e-13,7.0191028868797e-15
128,25,0,25,7.184270216639e-06,3.7613401859531e-11,7.7086815167888e-16,-2.0267859737765e-17,-4.8761388200852e-13,1.284378128095e-14
128,26,0,26,7.1893715253757e-06,3.758683277241e-11,2.2225281340346e-15,-5.8291863946542e-17,-1.0213016288294e-12,2.6596295572067e-14
128,27,0,27,7.200398380035e-06,3.7528446088834e-11,5.1247514392601e-15,-1.3374354984962e-16,-2.2072332736814e-12,5.8434926810661e-14
128,28,0,28,7.2101831867805e-06,3.748169866612e-11,9.8893318213247e-15,-2.5722201074118e-16,-1.959863587662e-12,4.6822657939999e-14
128,29,0,29,7.1362716246133e-06,3.7861312538353e-11,1.7190826075885e-14,-4.5074648181919e-16,1.4777913177746e-11,-3.7949558298725e-13
128,30,0,30,6.6495445954735e-06,4.0611026891407e-11,2.5379101449274e-14,-7.2980793550997e-16,9.7341616808273e-11,-2.749553580846e-12
128,31,0,31,4.9354187883846e-06,5.3847177537958e-11,1.3299838548645e-14,-1.1018513002935e-15,6.7747470334984e-10,-5.9551176796147e-11
128,32,0,32,3.7e-11,0,1.8214143563829e-15,-4.3557136381441e-16,1.7267963402297e-09,4.8536964285516e-10
