x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,2.4940128758985e-07,2.4940066626832e-07,0,0,15.000000000047,0.022073276365976,-4.9324874956402e-05,1
0.45,225,0,0.45,2.4940128760586e-07,2.4940066628307e-07,0,0,14.990067025682,0.022073276365976,-4.9324874956402e-05,1
0.9,225,0,0.9,2.4940128762187e-07,2.4940066629782e-07,0,0,14.980134051318,0.022073276365976,-4.9324874956402e-05,1
1.35,225,0,1.35,2.4940128763788e-07,2.4940066631257e-07,0,0,14.970201076953,0.022073276365976,-4.9324874956402e-05,1
1.8,225,0,1.8,2.4940128765389e-07,2.4940066632732e-07,0,0,14.960268102588,0.022073276365976,-4.9324874956402e-05,1
2.25,225,0,2.25,2.4940128766989e-07,2.4940066634208e-07,0,0,14.950335128224,0.022073276365976,-4.9324874956402e-05,1
2.7,225,0,2.7,2.494012876859e-07,2.4940066635683e-07,0,0,14.940402153859,0.022073276365976,-4.9324874956402e-05,1
3.15,225,0,3.15,2.4940128770191e-07,2.4940066637158e-07,0,0,14.930469179494,0.022073276365976,-4.9324874956402e-05,1
3.6,225,0,3.6,2.4940128771792e-07,2.4940066638633e-07,0,0,14.920536205129,0.022073276365976,-4.9324874956402e-05,1
4.05,225,0,4.05,2.4940128771323e-07,2.4940066638228e-07,0,0,14.910629466722,0.022014974239476,-0.00012441913482727,1
4.5,225,0,4.5,2.4940128770853e-07,2.4940066637823e-07,0,0,14.900722728314,0.022014974239476,-0.00012441913482727,1
4.95,225,0,4.95,2.4940128770384e-07,2.4940066637418e-07,0,0,14.890815989906,0.022014974239476,-0.00012441913482727,1
5.4,225,0,5.4,2.4940128769914e-07,2.4940066637013e-07,0,0,14.880909251498,0.022014974239476,-0.00012441913482727,1
5.85,225,0,5.85,2.4940128769445e-07,2.4940066636608e-07,0,0,14.871002513091,0.022014974239476,-0.00012441913482727,1
6.3,225,0,6.3,2.4940128768975e-07,2.4940066636203e-07,0,0,14.861095774683,0.022014974239476,-0.00012441913482727,1
6.75,225,0,6.75,2.4940128768506e-07,2.4940066635798e-07,0,0,14.851189036275,0.022014974239476,-0.00012441913482727,1
7.2,225,0,7.2,2.4940128768037e-07,2.4940066635393e-07,0,0,14.841282297867,0.022014974239476,-0.00012441913482727,1
7.65,225,0,7.65,2.4940128768928e-07,2.494006663601e-07,0,0,14.831409965164,0.021938517119276,-0.00014936996425374,1
8.1,225,0,8.1,2.494012876982e-07,2.4940066636627e-07,0,0,14.82153763246,0.021938517119276,-0.00014936996425374,1
8.55,225,0,8.55,2.4940128770712e-07,2.4940066637244e-07,0,0,14.811665299756,0.021938517119276,-0.00014936996425374,1
9,225,0,9,2.4940128771603e-07,2.4940066637862e-07,0,0,14.801792967053,0.021938517119276,-0.00014936996425374,1
9.45,225,0,9.45,2.4940128772495e-07,2.4940066638479e-07,0,0,14.791920634349,0.021938517119276,-0.00014936996425374,1
9.9,225,0,9.9,2.4940128773387e-07,2.4940066639096e-07,0,0,14.782048301645,0.021938517119276,-0.00014936996425374,1
