x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,1.7482948126997e-06,1.7482787775123e-06,0,0,15,0.021751015514587,-0.00011288638136114,1
0.45,225,0,0.45,1.7482944736597e-06,1.7482784384744e-06,0,0,14.990212043018,0.021751015514587,-0.00011288638136114,1
0.9,225,0,0.9,1.7482941346197e-06,1.7482780994364e-06,0,0,14.980424086037,0.021751015514587,-0.00011288638136114,1
1.35,225,0,1.35,1.7482937955797e-06,1.7482777603985e-06,0,0,14.970636129055,0.021751015514587,-0.00011288638136114,1
1.8,225,0,1.8,1.7482934565397e-06,1.7482774213606e-06,0,0,14.960848172074,0.021751015514587,-0.00011288638136114,1
2.25,225,0,2.25,1.7482931174997e-06,1.7482770823227e-06,0,0,14.951060215092,0.021751015514587,-0.00011288638136114,1
2.7,225,0,2.7,1.7482927784597e-06,1.7482767432848e-06,0,0,14.941272258111,0.021751015514587,-0.00011288638136114,1
3.15,225,0,3.15,1.7482924394197e-06,1.7482764042468e-06,0,0,14.931484301129,0.021751015514587,-0.00011288638136114,1
3.6,225,0,3.6,1.7482921003797e-06,1.7482760652089e-06,0,0,14.921696344147,0.021751015514587,-0.00011288638136114,1
4.05,225,0,4.05,1.7482917915176e-06,1.748275756353e-06,0,0,14.911969428949,0.021615367108084,-0.00028021443592577,1
4.5,225,0,4.5,1.7482914826556e-06,1.748275447497e-06,0,0,14.90224251375,0.021615367108084,-0.00028021443592577,1
4.95,225,0,4.95,1.7482911737935e-06,1.7482751386411e-06,0,0,14.892515598552,0.021615367108084,-0.00028021443592577,1
5.4,225,0,5.4,1.7482908649314e-06,1.7482748297851e-06,0,0,14.882788683353,0.021615367108084,-0.00028021443592577,1
5.85,225,0,5.85,1.7482905560694e-06,1.7482745209292e-06,0,0,14.873061768154,0.021615367108084,-0.00028021443592577,1
6.3,225,0,6.3,1.7482902472073e-06,1.7482742120732e-06,0,0,14.863334852956,0.021615367108084,-0.00028021443592577,1
6.75,225,0,6.75,1.7482899383453e-06,1.7482739032173e-06,0,0,14.853607937757,0.021615367108084,-0.00028021443592577,1
7.2,225,0,7.2,1.7482896294832e-06,1.7482735943613e-06,0,0,14.843881022558,0.021615367108084,-0.00028021443592577,1
7.65,225,0,7.65,1.748289264905e-06,1.7482732297819e-06,0,0,14.834227384834,0.021452528276516,-0.00033820959526565,1
8.1,225,0,8.1,1.7482889003267e-06,1.7482728652025e-06,0,0,14.82457374711,0.021452528276516,-0.00033820959526565,1
8.55,225,0,8.55,1.7482885357485e-06,1.7482725006232e-06,0,0,14.814920109385,0.021452528276516,-0.00033820959526565,1
9,225,0,9,1.7482881711703e-06,1.7482721360438e-06,0,0,14.805266471661,0.021452528276516,-0.00033820959526565,1
9.45,225,0,9.45,1.748287806592e-06,1.7482717714644e-06,0,0,14.795612833936,0.021452528276516,-0.00033820959526565,1
9.9,225,0,9.9,1.7482874420138e-06,1.748271406885e-06,0,0,14.785959196212,0.021452528276516,-0.00033820959526565,1
10.35,225,0,10.35,1.7482870774355e-06,1.7482710423056e-06,0,0,14.776305558487,0.021452528276516,-0.00033820959526565,1
10.8,225,0,10.8,1.7482867128573e-06,1.7482706777262e-06,0,0,14.766651920763,0.021452528276516,-0.00033820959526565,1
11.25,225,0,11.25,1.7482867870055e-06,1.7482707518832e-06,0,0,14.757055070363,0.02132633422151,-0.00031756224561197,1
11.7,225,0,11.7,1.7482868611538e-06,1.7482708260401e-06,0,0,14.747458219964,0.02132633422151,-0.00031756224561197,1
12.15,225,0,12.15,1.7482869353021e-06,1.7482709001971e-06,0,0,14.737861369564,0.02132633422151,-0.00031756224561197,1
