x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,225,0,0,1.5585664752119e-05,1.5584434626933e-05,0,0,15,0.0211878178459,-1.7566154372983e-05,1
0.45,225,0,0.45,1.5585769579567e-05,1.5584539441852e-05,0,0,14.990473386739,0.0211878178459,-1.7566154372983e-05,1
0.9,225,0,0.9,1.5585874407014e-05,1.5584644256772e-05,0,0,14.980946773478,0.0211878178459,-1.7566154372983e-05,1
1.35,225,0,1.35,1.5585979234462e-05,1.5584749071691e-05,0,0,14.971420160216,0.0211878178459,-1.7566154372983e-05,1
1.8,225,0,1.8,1.5586084061909e-05,1.5584853886611e-05,0,0,14.961893546955,0.0211878178459,-1.7566154372983e-05,1
2.25,225,0,2.25,1.5586277573675e-05,1.5585047374494e-05,0,0,14.952368753115,0.021185547403138,-5.4471178304427e-05,1
2.7,225,0,2.7,1.558647108544e-05,1.5585240862376e-05,0,0,14.942843959275,0.021185547403138,-5.4471178304427e-05,1
3.15,225,0,3.15,1.5586664597206e-05,1.5585434350259e-05,0,0,14.933319165435,0.021185547403138,-5.4471178304427e-05,1
3.6,225,0,3.6,1.5586858108971e-05,1.5585627838142e-05,0,0,14.923794371595,0.021185547403138,-5.4471178304427e-05,1
4.05,225,0,4.05,1.5587212838269e-05,1.558598252442e-05,0,0,14.914273550914,0.02117859821762,-9.5028974105182e-05,1
4.5,225,0,4.5,1.5587567567567e-05,1.5586337210698e-05,0,0,14.904752730233,0.02117859821762,-9.5028974105182e-05,1
4.95,225,0,4.95,1.5587922296865e-05,1.5586691896977e-05,0,0,14.895231909551,0.02117859821762,-9.5028974105182e-05,1
5.4,225,0,5.4,1.5588277026163e-05,1.5587046583255e-05,0,0,14.88571108887,0.02117859821762,-9.5028974105182e-05,1
5.85,225,0,5.85,1.5588694555255e-05,1.5587464061284e-05,0,0,14.876198445175,0.021157060838594,-0.00013410052794016,1
6.3,225,0,6.3,1.5589112084347e-05,1.5587881539313e-05,0,0,14.86668580148,0.021157060838594,-0.00013410052794016,1
6.75,225,0,6.75,1.5589529613438e-05,1.5588299017342e-05,0,0,14.857173157785,0.021157060838594,-0.00013410052794016,1
7.2,225,0,7.2,1.558994714253e-05,1.5588716495372e-05,0,0,14.847660514091,0.021157060838594,-0.00013410052794016,1
7.65,225,0,7.65,1.5590348372841e-05,1.5589117676112e-05,0,0,14.838157345125,0.021131062852639,-0.00016486275066163,1
8.1,225,0,8.1,1.5590749603151e-05,1.5589518856852e-05,0,0,14.828654176159,0.021131062852639,-0.00016486275066163,1
8.55,225,0,8.55,1.5591150833462e-05,1.5589920037592e-05,0,0,14.819151007193,0.021131062852639,-0.00016486275066163,1
9,225,0,9,1.5591552063773e-05,1.5590321218333e-05,0,0,14.809647838227,0.021131062852639,-0.00016486275066163,1
9.45,225,0,9.45,1.5591645046177e-05,1.5590414190636e-05,0,0,14.800157918895,0.021102161656057,-0.00019122437624369,1
9.9,225,0,9.9,1.5591738028581e-05,1.559050716294e-05,0,0,14.790667999564,0.021102161656057,-0.00019122437624369,1
10.35,225,0,10.35,1.5591831010986e-05,1.5590600135244e-05,0,0,14.781178080232,0.021102161656057,-0.00019122437624369,1
10.8,225,0,10.8,1.559192399339e-05,1.5590693107547e-05,0,0,14.771688160901,0.021102161656057,-0.00019122437624369,1
11.25,225,0,11.25,1.5592331955607e-05,1.559110101916e-05,0,0,14.76221115625,0.021067263659708,-0.00021192973115425,1
11.7,225,0,11.7,1.5592739917824e-05,1.5591508930772e-05,0,0,14.752734151599,0.021067263659708,-0.00021192973115425,1
12.15,225,0,12.15,1.5593147880041e-05,1.5591916842384e-05,0,0,14.743257146948,0.021067263659708,-0.00021192973115425,1
12.6,225,0,12.6,1.5593555842258e-05,1.5592324753996e-05,0,0,14.733780142297,0.021067263659708,-0.00021192973115425,1
13.05,225,0,13.05,1.5593959532012e-05,1.5592728393686e-05,0,0,14.724319266872,0.021026304482114,-0.00022131992497398,1
