x,y,z,id,xi,xv,jvx,jix
0,0,0,0,0,3.7e-11,-1.9564488449283e-10,-3.7539661787354e-10
1,0,0,1,3.6929784356484e-10,1.0622312361464e-06,-1.8887031301715e-10,-3.6319997464915e-10
2,0,0,2,7.2234565310251e-10,2.0745869322686e-06,-1.7986067525844e-10,-3.4696120651614e-10
3,0,0,3,1.0591836949096e-09,3.0373246747464e-06,-1.7089996294756e-10,-3.3077170307591e-10
4,0,0,4,1.3798747119461e-09,3.9507892473475e-06,-1.6200930039847e-10,-3.1465258502481e-10
5,0,0,5,1.6845003941275e-09,4.8154301381052e-06,-1.5320636157348e-10,-2.9862152127629e-10
6,0,0,6,1.9731580585295e-09,5.6317832056135e-06,-1.4450558165368e-10,-2.8269294059102e-10
7,0,0,7,2.2459575427505e-09,6.4004535226426e-06,-1.3591837067645e-10,-2.6687824527654e-10
8,0,0,8,2.5030183117531e-09,7.1220993988564e-06,-1.2745332650982e-10,-2.5118602422579e-10
9,0,0,9,2.7444667760801e-09,7.7974175709769e-06,-1.1911644490665e-10,-2.3562226303707e-10
10,0,0,10,2.9704338173533e-09,8.4271295377938e-06,-1.109113248173e-10,-2.2019054939377e-10
11,0,0,11,3.1810525153965e-09,9.0119690087426e-06,-1.0283936753663e-10,-2.0489227227953e-10
12,0,0,12,3.3764560701243e-09,9.5526704281584e-06,-9.4899968619226e-11,-1.8972681396229e-10
13,0,0,13,3.556775910475e-09,1.0049958532545e-05,-8.7090701816463e-11,-1.7469173400086e-10
14,0,0,14,3.722139982102e-09,1.0504538895064e-05,-7.9407494572096e-11,-1.5978294481043e-10
15,0,0,15,3.8726712052268e-09,1.0917089409767e-05,-7.1844794861277e-11,-1.4499487857163e-10
16,0,0,16,4.0084860939846e-09,1.1288252667661e-05,-6.4395729373642e-11,-1.3032064548391e-10
17,0,0,17,4.1296935287084e-09,1.1618629177341e-05,-5.7052253226818e-11,-1.1575218354968e-10
18,0,0,18,4.2363936728874e-09,1.1908771384546e-05,-4.9805291555054e-11,-1.012804002349e-10
19,0,0,19,4.3286770269669e-09,1.215917844719e-05,-4.2644873380161e-11,-8.6895306486579e-11
20,0,0,20,4.4066236116986e-09,1.2370291571149e-05,-3.2921071925501e-11,-6.7237893364681e-11
21,0,0,21,4.4703021743842e-09,1.2542489620187e-05,-2.9414621826387e-11,-6.0119232006631e-11
22,0,0,22,4.5197697363683e-09,1.2676087523947e-05,-2.1571924560405e-11,-4.4149145324958e-11
23,0,0,23,4.5550713304504e-09,1.2771335039638e-05,-1.4644818072319e-11,-2.9997303853045e-11
24,0,0,24,4.5762392924532e-09,1.2828411895525e-05,-7.7452351266684e-12,-1.5872996405494e-11
25,0,0,25,4.5832931090432e-09,1.2847425544259e-05,-8.6026179659555e-13,-1.7633268351896e-12
26,0,0,26,4.5762392924531e-09,1.2828411895531e-05,6.0230856038397e-12,1.2344713701032e-11
27,0,0,27,4.5550713304503e-09,1.2771335039649e-05,1.2917803259672e-11,2.6464146544686e-11
28,0,0,28,4.5197697363683e-09,1.2676087523962e-05,2.1571924559787e-11,4.4149145324974e-11
29,0,0,29,4.4703021743841e-09,1.2542489620205e-05,2.9414621825928e-11,6.0119232006649e-11
30,0,0,30,4.4066236116985e-09,1.2370291571169e-05,3.2921071925105e-11,6.7237893364698e-11
31,0,0,31,4.3286770269667e-09,1.2159178447212e-05,4.2644873379923e-11,8.6895306486589e-11
32,0,0,32,4.2363936728873e-09,1.1908771384569e-05,4.9805291554915e-11,1.012804002349e-10
33,0,0,33,4.1296935287083e-09,1.1618629177364e-05,5.5231839751728e-11,1.1212554997665e-10
34,0,0,34,4.0084860939845e-09,1.1288252667684e-05,6.4395729373668e-11,1.3032064548391e-10
35,0,0,35,3.8726712052267e-09,1.0917089409791e-05,7.1844794861369e-11,1.4499487857163e-10
36,0,0,36,3.7221399821018e-09,1.0504538895086e-05,7.9407494572243e-11,1.5978294481042e-10
37,0,0,37,3.5567759104749e-09,1.0049958532567e-05,8.7090701816658e-11,1.7469173400086e-10
38,0,0,38,3.3764560701241e-09,9.5526704281791e-06,9.489996861946e-11,1.8972681396228e-10
39,0,0,39,3.1810525153964e-09,9.0119690087619e-06,1.0283936753689e-10,2.0489227227952e-10
40,0,0,40,2.9704338173531e-09,8.4271295378116e-06,1.1091132481759e-10,2.2019054939376e-10
41,0,0,41,2.7444667760799e-09,7.7974175709931e-06,1.1911644490696e-10,2.3562226303706e-10
42,0,0,42,2.503018311753e-09,7.1220993988709e-06,1.2745332651014e-10,2.5118602422578e-10
43,0,0,43,2.2459575427504e-09,6.4004535226553e-06,1.3591837067678e-10,2.6687824527653e-10
44,0,0,44,1.9731580585295e-09,5.6317832056243e-06,1.4450558165401e-10,2.8269294059101e-10
45,0,0,45,1.6845003941274e-09,4.8154301381142e-06,1.5320636157381e-10,2.9862152127628e-10
46,0,0,46,1.3798747119461e-09,3.9507892473547e-06,1.620093003988e-10,3.146525850248e-10
47,0,0,47,1.0591836949096e-09,3.0373246747517e-06,1.7089996294789e-10,3.3077170307589e-10
48,0,0,48,7.2234565310248e-10,2.0745869322722e-06,1.7986067525876e-10,3.4696120651613e-10
49,0,0,49,3.6929784356483e-10,1.0622312361481e-06,1.8887031301748e-10,3.6319997464914e-10
50,0,0,50,0,3.7e-11,1.9564488449315e-10,3.7539661787353e-10
