x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,0,-9.148820144609e-12,-1.1233450711845e-11,-5.0168107695263e-16,-8.9443069361677e-16
1,16,0,1,4.3782484449249e-08,1.0868441279108e-11,-8.3533300193877e-12,-1.050533322071e-11,-3.5038960464286e-15,-6.25208477575e-15
2,16,0,2,8.2424999785664e-08,2.0796000593441e-11,-7.3629509392815e-12,-9.5871028251955e-12,-7.4480121084245e-15,-1.332866198413e-14
3,16,0,3,1.1636954287132e-07,2.9843672575189e-11,-6.4538974863835e-12,-8.7303602391554e-12,-1.1266302914974e-14,-2.026119978564e-14
4,16,0,4,1.4602198416935e-07,3.8073174266776e-11,-5.6257507820446e-12,-7.9353281273979e-12,-1.4903470415469e-14,-2.6984566882683e-14
5,16,0,5,1.7178174996466e-07,4.5545720688854e-11,-4.8767321521596e-12,-7.2010983133076e-12,-1.8315051386836e-14,-3.3444359616411e-14
6,16,0,6,1.9403586711437e-07,5.2321044650519e-11,-4.2039711955978e-12,-6.5258705825864e-12,-2.146832296905e-14,-3.9597852103484e-14
7,16,0,7,2.1315429598713e-07,5.8456643606961e-11,-3.6037565700572e-12,-5.9071721724636e-12,-2.4342319623285e-14,-4.5414117769773e-14
8,16,0,8,2.2948644752888e-07,6.400723124453e-11,-3.0717639947126e-12,-5.3420533004362e-12,-2.6927067273648e-14,-5.0873422492284e-14
9,16,0,9,2.4335875744373e-07,6.9024367918338e-11,-2.6032574175844e-12,-4.8272558925334e-12,-2.9222239927641e-14,-5.5966121744391e-14
10,16,0,10,2.5507317633905e-07,7.3556243214872e-11,-2.1932615526175e-12,-4.3593561547787e-12,-3.1235649037579e-14,-6.0691790810356e-14
11,16,0,11,2.6490645269991e-07,7.7647592437074e-11,-1.8367133270716e-12,-3.9348964487641e-12,-3.2983338903746e-14,-6.506244688047e-14
12,16,0,12,2.73110395695e-07,8.1339860871668e-11,-1.5286199339618e-12,-3.5505635652704e-12,-3.4650893058884e-14,-6.9437883425402e-14
13,16,0,13,2.7993413179794e-07,8.4680046567013e-11,-1.2951102072312e-12,-3.2440198369033e-12,-7.1234845485414e-14,-1.4471823455287e-13
14,16,0,14,2.8551618617574e-07,8.7675667593223e-11,-1.0390486047842e-12,-2.8889315993867e-12,-3.5176210862045e-14,-7.2723980090992e-14
15,16,0,15,2.9010168468046e-07,9.0385177534992e-11,-8.4789415843534e-13,-2.6050244694083e-12,-3.7728031950913e-14,-7.9188176946642e-14
16,16,0,16,2.9382758493321e-07,9.2828375537091e-11,-6.8695592548105e-13,-2.3488522991869e-12,-3.8465547394903e-14,-8.1997535292489e-14
17,16,0,17,2.9683248312952e-07,9.5031288321516e-11,-5.5235659122061e-13,-2.1178330333649e-12,-3.9066244994812e-14,-8.4546366090211e-14
18,16,0,18,2.9923686046202e-07,9.7017540618043e-11,-4.4054665259758e-13,-1.9095458494173e-12,-3.955005408018e-14,-8.6857878564767e-14
19,16,0,19,3.0114449571123e-07,9.8808469556957e-11,-3.4831077210175e-13,-1.7217805241836e-12,-3.9935142074922e-14,-8.8952659736463e-14
20,16,0,20,3.0264413454204e-07,1.0042333566988e-10,-2.7276765343903e-13,-1.5525414587707e-12,-4.0238648896314e-14,-9.0852168605e-14
21,16,0,21,3.0381113042936e-07,1.0187952720447e-10,-2.1135855212381e-13,-1.4000256454662e-12,-4.0474307882216e-14,-9.2572382478707e-14
22,16,0,22,3.0470897290733e-07,1.0319271720824e-10,-1.6181877890141e-13,-1.2625640731479e-12,-4.0651855495517e-14,-9.4122314592194e-14
23,16,0,23,3.0539067985746e-07,1.0437698031108e-10,-1.2215535691086e-13,-1.1386052437597e-12,-4.0782283917992e-14,-9.5517737534334e-14
24,16,0,24,3.0590019098091e-07,1.0544496685317e-10,-9.0660384129852e-14,-1.0268110755995e-12,-4.0879699378873e-14,-9.6785199382633e-14
25,16,0,25,3.0627374156324e-07,1.0640811648488e-10,-6.5886989227386e-14,-9.2603424330742e-13,-4.0951483552952e-14,-9.7936628918967e-14
26,16,0,26,3.0654098544762e-07,1.0727677349528e-10,-4.659312533463e-14,-8.3520439615077e-13,-4.1001241551061e-14,-9.8977136671565e-14
27,16,0,27,3.0672595349214e-07,1.0806025839347e-10,-3.1723450156973e-14,-7.5332897464752e-13,-4.1033396078569e-14,-9.9915907100504e-14
28,16,0,28,3.0684794974426e-07,1.0876695993832e-10,-2.0396313747206e-14,-6.7951314836911e-13,-4.1052187669421e-14,-1.0076305654282e-13
29,16,0,29,3.0692235524674e-07,1.0940443088704e-10,-1.1882704930442e-14,-6.1295513579701e-13,-4.1061040595635e-14,-1.0152773145891e-13
30,16,0,30,3.0696132315306e-07,1.0997947438276e-10,-5.5846472338693e-15,-5.5293553244269e-13,-4.1062625625794e-14,-1.0221802409126e-13
31,16,0,31,3.0697437186647e-07,1.1049822028742e-10,-1.0155928941025e-15,-4.9880782694228e-13,-4.1059013007489e-14,-1.0284114967315e-13
32,16,0,32,3.0696888683125e-07,1.1096619294792e-10,2.2170490446482e-15,-4.4999029096964e-13,-4.1051796031689e-14,-1.0340340133909e-13
33,16,0,33,3.069505416299e-07,1.1138837309461e-10,4.4273235366668e-15,-4.0596089589239e-13,-4.1042233385672e-14,-1.0391178273801e-13
34,16,0,34,3.0692364625429e-07,1.1176924877648e-10,5.8645420249597e-15,-3.6624595686632e-13,-4.1031194136672e-14,-1.0437013851396e-13
35,16,0,35,3.0689143553594e-07,1.1211286740849e-10,6.7246179210614e-15,-3.3042211418517e-13,-4.1019390527975e-14,-1.0478385952512e-13
36,16,0,36,3.0685630278748e-07,1.1242287836672e-10,7.1603646186313e-15,-2.9810671828231e-13,-4.1007309291439e-14,-1.0515721487377e-13
37,16,0,37,3.0681998854265e-07,1.1270257199179e-10,7.2899351026449e-15,-2.6895443290379e-13,-4.0995280935734e-14,-1.0549400842407e-13
38,16,0,38,3.0678373079744e-07,1.1295491403241e-10,7.204059330509e-15,-2.4265262044985e-13,-4.0983484843237e-14,-1.0579751862898e-13
39,16,0,39,3.0674838208288e-07,1.1318257512977e-10,6.9723672506071e-15,-2.1891610665896e-13,-4.0971928595052e-14,-1.0607036944782e-13
40,16,0,40,3.0671449670162e-07,1.1338795453481e-10,6.6491769546006e-15,-1.9748116421912e-13,-4.0960473798993e-14,-1.0631454862241e-13
41,16,0,41,3.0668239387294e-07,1.1357320028741e-10,6.2774161718038e-15,-1.7810474419169e-13,-4.0949453477399e-14,-1.0653319763485e-13
42,16,0,42,3.0665222717207e-07,1.1374024530414e-10,5.8831576730185e-15,-1.60593683794e-13,-4.0941354449907e-14,-1.0673581721475e-13
43,16,0,43,3.0662410359769e-07,1.138908843858e-10,5.4656541985631e-15,-1.4484271243854e-13,-4.0937861456243e-14,-1.0693013471233e-13
44,16,0,44,3.0659813474446e-07,1.1402680572126e-10,5.0290970761429e-15,-1.3072572991381e-13,-4.0933618734565e-14,-1.0710286028681e-13
45,16,0,45,3.0657432306239e-07,1.1414950421901e-10,4.6039341607522e-15,-1.1801533012219e-13,-4.0926240326525e-14,-1.0724854470751e-13
46,16,0,46,3.065525491201e-07,1.1426026227364e-10,4.207637311839e-15,-1.0652197500791e-13,-4.0918598350912e-14,-1.0737766975767e-13
47,16,0,47,3.0653266534455e-07,1.1436022051023e-10,3.8404436103092e-15,-9.6127949566267e-14,-4.0911971751501e-14,-1.074956465028e-13
48,16,0,48,3.0651453370313e-07,1.1445041802933e-10,3.5000266868331e-15,-8.6737673763211e-14,-4.0906264394139e-14,-1.0760334254875e-13
49,16,0,49,3.064980246043e-07,1.1453180150598e-10,3.1850693535935e-15,-7.8260236128831e-14,-4.0901237485311e-14,-1.0770112387982e-13
50,16,0,50,3.0648301351232e-07,1.1460522964475e-10,2.8946699079978e-15,-7.0609631793297e-14,-4.0896743475554e-14,-1.0778960726322e-13
51,16,0,51,3.0646938057723e-07,1.1467147913495e-10,2.6278500424344e-15,-6.3706340465438e-14,-4.0892697190859e-14,-1.0786954715836e-13
52,16,0,52,3.0645701143546e-07,1.1473125149544e-10,2.3834461651228e-15,-5.7477805316486e-14,-4.0889042875419e-14,-1.0794171536129e-13
53,16,0,53,3.0644579803501e-07,1.1478517994192e-10,2.1601470636235e-15,-5.1858235941116e-14,-4.0885738578049e-14,-1.0800684632994e-13
54,16,0,54,3.0643563916728e-07,1.1483383587287e-10,1.9565588042545e-15,-4.6788145393869e-14,-4.0882749639706e-14,-1.0806561836208e-13
55,16,0,55,3.0642644069766e-07,1.1487773483938e-10,1.7712610272873e-15,-4.2213814226136e-14,-4.0880045940635e-14,-1.0811864988516e-13
