x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,5.0849187768689e-21,-1.8079693514817e-20,-1.2156833652421e-11,-1.4321050400589e-11
128,1,0,1,5.8788516229727e-08,1.3946316758201e-11,2.5891337493294e-20,-1.1173860979555e-19,-1.1346247601215e-11,-1.3571778748462e-11
128,2,0,2,1.1223972340096e-07,2.6896149649857e-11,-8.9498030602481e-22,-1.6510465734511e-19,-1.0302110701472e-11,-1.2577621441386e-11
128,3,0,3,1.6061116082943e-07,3.8857579289363e-11,-1.090134314792e-19,-2.3841089118531e-19,-9.3034672655302e-12,-1.1593162486414e-11
128,4,0,4,2.0413848086059e-07,4.9842481855632e-11,-2.379056409695e-19,-3.2064645088072e-19,-8.3527449255708e-12,-1.0621739791019e-11
128,5,0,5,2.4306489774995e-07,5.9865375836157e-11,-2.4923929120486e-19,-3.9210503303553e-19,-7.4509295370715e-12,-9.665598136745e-12
128,6,0,6,2.7763453380427e-07,6.8942425598496e-11,-1.450127420191e-19,-4.4827902353037e-19,-6.5977416540679e-12,-8.726042563136e-12
128,7,0,7,3.0808661938278e-07,7.7090591754841e-11,7.3541375126177e-20,-4.7424682082252e-19,-5.7918036072601e-12,-7.8035810482596e-12
128,8,0,8,3.3465048769305e-07,8.4326915676422e-11,2.8713415295461e-19,-4.490469508692e-19,-5.0307933901366e-12,-6.8980533203351e-12
128,9,0,9,3.5754130157889e-07,9.0667924605413e-11,2.8928992592075e-19,-4.2049444680737e-19,-4.3115865434006e-12,-6.0087464740567e-12
128,10,0,10,3.7695644542806e-07,9.6129143460232e-11,1.9673954327141e-19,-4.0709578170758e-19,-3.6303838230994e-12,-5.1344963603173e-12
128,11,0,11,3.9307251609885e-07,1.00724699648e-10,1.3488229943834e-19,-4.2413086848947e-19,-2.9828264610455e-12,-4.2737756681326e-12
128,12,0,12,4.0604285478567e-07,1.0446700821091e-10,1.5746708301812e-19,-4.9481331612281e-19,-2.364100228045e-12,-3.4247697609516e-12
128,13,0,13,4.1599557775527e-07,1.0736652582577e-10,1.5030214249037e-19,-5.9233716717273e-19,-1.769035109336e-12,-2.5854415215026e-12
128,14,0,14,4.2303153583025e-07,1.0943156352361e-10,2.1241384031475e-20,-6.1158084557718e-19,-1.1919861166808e-12,-1.7535865626886e-12
128,15,0,15,4.2722354662853e-07,1.1066814972341e-10,7.8851609960971e-20,-5.2149071805826e-19,-6.2743846157996e-13,-9.2688088225611e-13
128,16,0,16,4.2861594284818e-07,1.110799372115e-10,3.2425900881574e-19,-5.4506203740652e-19,-6.9553176123035e-14,-1.0292280927295e-13
128,17,0,17,4.2722354794906e-07,1.1066814954679e-10,3.3251287901862e-19,-7.1469520325939e-19,4.875906190155e-13,7.2072883198742e-13
128,18,0,18,4.230315375499e-07,1.0943156336554e-10,3.347531858729e-19,-5.462963976756e-19,1.0499207902494e-12,1.5465201443993e-12
128,19,0,19,4.1599557842396e-07,1.0736652559548e-10,9.6756150048385e-21,-6.2451301958558e-19,1.769035374474e-12,2.585441546356e-12
128,20,0,20,4.0604285485396e-07,1.0446700795703e-10,1.9750124294319e-20,-4.4918874772077e-19,2.3641001597352e-12,3.424769980875e-12
128,21,0,21,3.9307251666076e-07,1.0072469925682e-10,-2.6248079315665e-20,-3.6492439509492e-19,2.9828263223934e-12,4.2737756871552e-12
128,22,0,22,3.7695644683491e-07,9.6129142986211e-11,-1.3258522020077e-19,-2.1286830027092e-19,3.6303836389795e-12,5.1344964152451e-12
128,23,0,23,3.5754130414967e-07,9.0667924127709e-11,-3.0170288141936e-19,-1.5718156439332e-19,4.3115863422586e-12,6.0087463844325e-12
128,24,0,24,3.3465049129232e-07,8.4326915318848e-11,-2.9296737240082e-19,-1.6555848061778e-19,5.0307931577167e-12,6.8980531580618e-12
128,25,0,25,3.0808662422369e-07,7.7090591549188e-11,-1.8663142794975e-19,-1.7428675473212e-19,5.7918032337643e-12,7.8035809344383e-12
128,26,0,26,2.7763454045518e-07,6.8942425467969e-11,-2.220781050781e-19,-1.0897607292666e-19,6.5977412772125e-12,8.7260425231973e-12
128,27,0,27,2.4306490606573e-07,5.9865375755176e-11,-3.7702947377309e-19,-6.3123445013629e-20,7.4509293381654e-12,9.6655980520387e-12
128,28,0,28,2.0413848944112e-07,4.9842481862233e-11,-4.2446062948972e-19,-8.4750944852357e-20,8.3527451410355e-12,1.062173972719e-11
128,29,0,29,1.6061116782715e-07,3.8857579377928e-11,-3.1956655216707e-19,-1.1989906723243e-19,9.3034677172081e-12,1.1593162441039e-11
128,30,0,30,1.1223972800659e-07,2.6896149778759e-11,-1.9006255327829e-19,-1.1547074936078e-19,1.0302111184538e-11,1.2577621435844e-11
128,31,0,31,5.8788518457409e-08,1.3946316862575e-11,-8.7086954626844e-20,-6.509091994998e-20,1.1346248041311e-11,1.357177883256e-11
128,32,0,32,3.7e-11,0,-1.2591998411327e-20,-9.7430001593313e-21,1.2156834074426e-11,1.4321050531039e-11
