x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,-4.2095303594576e-20,4.7170707745836e-19,-5.2291359577543e-12,-1.5418689101585e-11
128,1,0,1,2.4228748001973e-08,1.5043815076049e-11,-2.9801123754214e-19,3.2597511058205e-18,-4.4562677608377e-12,-1.4669031827322e-11
128,2,0,2,4.3615566102247e-08,2.9089203920417e-11,-6.5878881820382e-19,6.6780672889232e-18,-3.5472772819133e-12,-1.3671605986043e-11
128,3,0,3,5.8883437977659e-08,4.2139497453835e-11,-1.0360849233903e-18,9.5940676729837e-18,-2.7739472295757e-12,-1.2678062362636e-11
128,4,0,4,7.0689829860056e-08,5.4199182200623e-11,-1.3948264800379e-18,1.2301127560904e-17,-2.1291689117628e-12,-1.1689285555578e-11
128,5,0,5,7.9646593352731e-08,6.5273263669953e-11,-1.6471371590316e-18,1.2158435638521e-17,-1.6027151324578e-12,-1.0705598373058e-11
128,6,0,6,8.6307050590738e-08,7.5366824112569e-11,-1.76588117266e-18,6.8915421629991e-18,-1.1821025959223e-12,-9.7269523029258e-12
128,7,0,7,9.1157398848049e-08,8.4484726345165e-11,-1.9448672918157e-18,5.4247299181603e-18,-8.534419931683e-13,-8.7530373342955e-12
128,8,0,8,9.4613562665386e-08,9.2631428254024e-11,-2.0999316877931e-18,4.2050086327323e-18,-6.0306553530425e-13,-7.783404672673e-12
128,9,0,9,9.7024871547257e-08,9.9810892902336e-11,-2.0790231466817e-18,2.4031209635301e-18,-4.3748162193602e-13,-6.938108196516e-12
128,10,0,10,9.8665645424695e-08,1.060265455483e-10,-2.180994246314e-18,1.3156704560103e-18,-2.95598030249e-13,-5.9750865869339e-12
128,11,0,11,9.9753475929861e-08,1.1128128691614e-10,-2.2619959541204e-18,5.6501922048161e-19,-1.9444023084249e-13,-5.0148351535583e-12
128,12,0,12,1.0045759731524e-07,1.1557751147832e-10,-2.0683034752265e-18,-2.6531755204364e-18,-8.8242623345608e-14,-3.3396016245865e-12
128,13,0,13,1.0089881052664e-07,1.1891711392164e-10,-2.0683034752265e-18,-2.6531755204364e-18,-8.8242623345608e-14,-3.3396016245865e-12
128,14,0,14,1.0115844574272e-07,1.2130152660741e-10,-2.1023369582843e-18,-3.6017956415514e-18,-5.1927028116344e-14,-2.3844125558867e-12
128,15,0,15,1.0129310751118e-07,1.2273177148974e-10,-2.1260444307653e-18,-3.8324159470104e-18,-2.6932345085265e-14,-1.4302447815968e-12
128,16,0,16,1.0133459224728e-07,1.2320845269303e-10,-2.1374567260245e-18,-4.0032124890805e-18,-8.2969444146528e-15,-4.7668113323055e-13
128,17,0,17,1.012931306735e-07,1.2273177031495e-10,-2.1372471922418e-18,-4.119574354299e-18,8.2923117419152e-15,4.7668242439007e-13
128,18,0,18,1.0115849126066e-07,1.2130152420191e-10,-2.1250460181411e-18,-4.2034927418649e-18,2.692787338092e-14,1.4302461506499e-12
128,19,0,19,1.0089887680539e-07,1.189171101323e-10,-2.0993676660897e-18,-4.3034319247605e-18,5.192287456248e-14,2.3844141319303e-12
128,20,0,20,1.00457681976e-07,1.1557750837954e-10,-2.0583034327062e-18,-4.4745138199081e-18,8.8238941305007e-14,3.3396018615204e-12
128,21,0,21,9.9753575894832e-08,1.1128128336131e-10,-2.1444923507601e-18,-3.44485662687e-18,1.9443766448256e-13,5.0148360016717e-12
128,22,0,22,9.8665757201077e-08,1.0602654138799e-10,-2.0362388891526e-18,-4.020936819261e-18,2.9559627127263e-13,5.9750877133951e-12
128,23,0,23,9.7024990998119e-08,9.9810887951851e-11,-1.9011839233715e-18,-4.7985592770948e-18,4.3748074460496e-13,6.9381097122868e-12
128,24,0,24,9.4613685275517e-08,9.263142225293e-11,-1.8372993313254e-18,-5.0623461113817e-18,6.0306547100017e-13,7.7834062650085e-12
128,25,0,25,9.1157520001496e-08,8.4484718831994e-11,-1.6561293680023e-18,-5.9372154763189e-18,8.5344286926975e-13,8.7530395198454e-12
128,26,0,26,8.6307165628551e-08,7.5366814192645e-11,-1.4573743985066e-18,-6.4353438156818e-18,1.1821043758307e-12,9.7269559913572e-12
128,27,0,27,7.9646697858115e-08,6.5273249957488e-11,-1.2397644597232e-18,-6.4806718333718e-18,1.6027177680078e-12,1.0705602375157e-11
128,28,0,28,7.0689919433761e-08,5.4199167160576e-11,-1.0072384494097e-18,-6.1177973307753e-18,2.129172439543e-12,1.1689283593748e-11
128,29,0,29,5.8883508640712e-08,4.2139484815622e-11,-7.6424802929142e-19,-5.4113970365375e-18,2.7739514320056e-12,1.2678058483852e-11
128,30,0,30,4.3615614866171e-08,2.9089195008286e-11,-5.1073670624127e-19,-4.0172554309422e-18,3.5472819560462e-12,1.367160123409e-11
128,31,0,31,2.4228772877403e-08,1.5043810467833e-11,-2.4309904481458e-19,-1.9962465843067e-18,4.4562727021014e-12,1.4669026559669e-11
128,32,0,32,3.7e-11,0,-3.4944903661224e-20,-2.8971106383879e-19,5.2291409706887e-12,1.5418683681253e-11
