x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,-2.5366740579946e-62,-4.4531015675991e-15,-2.9643414650962e-12,3.7747030160665e-25,-6.950701873729e-19
1,16,0,1,4.6292064644017e-11,2.6241436714e-12,3.986540579329e-17,-2.0009508554208e-12,2.8671435508693e-24,-1.2574289566095e-17
2,16,0,2,4.5596891726215e-11,4.448017411836e-12,-5.6528522076792e-17,-1.2073388029865e-12,2.1516385410214e-24,-5.1725341002603e-17
3,16,0,3,4.5879534336158e-11,5.6553654014536e-12,-5.6528522076792e-17,-1.2073388029865e-12,2.1516385410214e-24,-5.1725341002603e-17
4,16,0,4,4.5804781154998e-11,6.4166751940666e-12,1.4950636254727e-17,-7.6130183876473e-13,2.2171922006695e-24,-6.8865820281742e-17
5,16,0,5,4.5824549884647e-11,6.8745107187023e-12,-3.9537459363505e-18,-4.5782894922836e-13,2.2009164527652e-24,-8.3395075922434e-17
6,16,0,6,4.5819322137581e-11,7.1379362034169e-12,1.0455494145545e-18,-2.6342029052655e-13,2.2060821310671e-24,-9.516467137582e-17
7,16,0,7,4.5820704354575e-11,7.2835966235951e-12,-2.7644339952713e-19,-1.4565649575825e-13,2.2053961527701e-24,-1.0428327929792e-16
8,16,0,8,4.5820338860532e-11,7.3613719641402e-12,7.3098808741042e-20,-7.7772501277793e-14,2.206083908213e-24,-1.110469665546e-16
9,16,0,9,4.5820435466471e-11,7.4016558293575e-12,-1.9321188020065e-20,-4.0281895418215e-14,2.206261461239e-24,-1.1585603299154e-16
10,16,0,10,4.5820409918311e-11,7.4219778369832e-12,5.1096319938496e-21,-2.0320695018511e-14,2.2064593706629e-24,-1.1913843926289e-16
11,16,0,11,4.5820416666578e-11,7.4319978368421e-12,-1.3496535591211e-21,-1.001915817113e-14,2.2065668072073e-24,-1.2129273420165e-16
12,16,0,12,4.582041488068e-11,7.4368410070584e-12,3.5717963889046e-22,-4.8426497921566e-15,2.2066404779806e-24,-1.2265484613488e-16
13,16,0,13,4.5820415351605e-11,7.4391416599521e-12,-9.4185136840155e-23,-2.3003419343847e-15,2.2066865222139e-24,-1.2348622963294e-16
14,16,0,14,4.5820415226674e-11,7.4402180332798e-12,2.4986301451123e-23,-1.0761933666949e-15,2.2067110791383e-24,-1.2397714989701e-16
15,16,0,15,4.5820415259466e-11,7.4407149187429e-12,-6.5584022992638e-24,-4.9678435513899e-16,2.206727073451e-24,-1.2425821880177e-16
16,16,0,16,4.5820415250703e-11,7.4409415948969e-12,1.7525018427002e-24,-2.2662088111519e-16,2.2067346667105e-24,-1.2441459967442e-16
17,16,0,17,4.5820415252974e-11,7.4410439217215e-12,-4.5422587698561e-25,-1.0229736091639e-16,2.2067488838773e-24,-1.2449933628679e-16
18,16,0,18,4.5820415252356e-11,7.4410896836844e-12,1.2383523848901e-25,-4.5746621617224e-17,2.206705343804e-24,-1.2454414125487e-16
19,16,0,19,4.5820415252509e-11,7.4411099783165e-12,-3.0923953329839e-26,-2.0286825443296e-17,2.2068810389048e-24,-1.2456728917169e-16
20,16,0,20,4.5820415252471e-11,7.4411189112625e-12,8.5721437737209e-27,-8.9290758012043e-18,2.2062365004178e-24,-1.2457896597376e-16
21,16,0,21,4.5820415252458e-11,7.4411228170302e-12,-7.0084169868262e-28,-3.9039207860502e-18,2.2086394439414e-24,-1.2458468307583e-16
22,16,0,22,4.5820415252541e-11,7.4411245158044e-12,-4.3218571418762e-27,-1.6979362701714e-18,2.1996249524104e-24,-1.2458736797303e-16
23,16,0,23,4.5820415252218e-11,7.441125255565e-12,1.8581190744326e-26,-7.3931187998275e-19,2.233389431039e-24,-1.2458865464187e-16
24,16,0,24,4.582041525343e-11,7.4411255911839e-12,-6.9958961865386e-26,-3.3491962673276e-19,2.1069477658269e-24,-1.2458980266456e-16
25,16,0,25,4.5820415248889e-11,7.4411257854884e-12,2.6215001510682e-25,-1.9188568950167e-19,2.580498811432e-24,-1.2459292074036e-16
26,16,0,26,4.5820415265894e-11,7.4411260071101e-12,-9.8152847588759e-25,-2.157536240844e-19,8.0699869807644e-25,-1.2460120758432e-16
27,16,0,27,4.5820415255684e-11,7.4411259885863e-12,-6.4692277055866e-25,-9.463632024345e-21,1.0764955956746e-24,-1.2457908827487e-16
28,16,0,28,4.5820415269761e-11,7.4411258796757e-12,7.121619561711e-25,1.2053344710955e-19,2.3788648129517e-25,-1.2456272367048e-16
29,16,0,29,4.5820415171382e-11,7.4411258563283e-12,5.8146443055152e-24,3.0886750599062e-20,1.0571425581771e-23,-1.2458188583514e-16
30,16,0,30,4.5820415257275e-11,7.4411258843389e-12,-5.0744835780789e-24,-2.2828364240738e-20,1.2328517630636e-23,-1.2459460748138e-16
31,16,0,31,4.5820415403846e-11,7.4411259396739e-12,-3.2065059970848e-23,-5.163916483944e-20,2.975291599847e-24,-1.2460348554764e-16
32,16,0,32,4.5820414668376e-11,7.4411259805937e-12,1.4868677493157e-22,-3.8862569953527e-20,4.1332588313031e-24,-1.2460923859632e-16
33,16,0,33,4.582041466409e-11,7.4411259859839e-12,-2.2618413744953e-25,-5.4584045152144e-21,3.623845467176e-24,-1.2461122764803e-16
34,16,0,34,4.5820415407664e-11,7.4411259519513e-12,-1.4713737097085e-22,3.1772689913726e-20,3.1298275175239e-24,-1.2460889946817e-16
35,16,0,35,4.5820415211547e-11,7.4411258992805e-12,3.8810938878538e-23,4.9762919988081e-20,1.9648672171587e-24,-1.2460373161049e-16
36,16,0,36,4.5820415263267e-11,7.4411258544434e-12,-1.0236062327635e-23,4.254102143784e-20,2.2695046697268e-24,-1.2459852771462e-16
37,16,0,37,4.5820415249626e-11,7.4411258259545e-12,2.6995191155859e-24,2.7087034255195e-20,2.190134347351e-24,-1.2459482980707e-16
38,16,0,38,4.5820415253223e-11,7.441125810682e-12,-7.1184255459473e-25,1.4533185719064e-20,2.2111364954155e-24,-1.2459268856837e-16
39,16,0,39,4.5820415252275e-11,7.4411258033763e-12,1.8768437293144e-25,6.9412631890963e-21,2.2055821068492e-24,-1.2459158487033e-16
40,16,0,40,4.5820415252525e-11,7.4411258001601e-12,-4.9481394943297e-26,3.0373659108486e-21,2.2070529373759e-24,-1.2459104166803e-16
41,16,0,41,4.5820415252459e-11,7.4411257988301e-12,1.3043281166769e-26,1.238735884886e-21,2.2066643886702e-24,-1.2459077154984e-16
42,16,0,42,4.5820415252476e-11,7.441125798305e-12,-3.4399081254842e-27,4.7627286563924e-22,2.2067640703963e-24,-1.2459063144784e-16
43,16,0,43,4.5820415252472e-11,7.441125798104e-12,9.0779841053427e-28,1.7414252157515e-22,2.2067325664472e-24,-1.2459055575516e-16
44,16,0,44,4.5820415252473e-11,7.4411257980282e-12,-2.3991468938306e-28,6.0962564910305e-23,2.2067418560732e-24,-1.2459051409043e-16
45,16,0,45,4.5820415252473e-11,7.4411257979999e-12,6.3169456935202e-29,2.0321258866885e-23,2.2067437139984e-24,-1.2459049125759e-16
46,16,0,46,4.5820415252473e-11,7.44112579799e-12,-1.2116903504195e-29,5.6548578912118e-24,2.2067474298489e-24,-1.2459047896701e-16
47,16,0,47,4.5820415252473e-11,7.4411257979888e-12,3.2311742677853e-30,-1.0500306628343e-24,2.2067462989379e-24,-1.2459047248214e-16
48,16,0,48,4.5820415252473e-11,7.4411257979953e-12,-1.4540284205034e-30,-7.7034223769877e-24,2.2067430677636e-24,-1.2459046907396e-16
49,16,0,49,4.5820415252473e-11,7.4411257980154e-12,-5.8161136820135e-30,-2.0740907624914e-23,2.20674225997e-24,-1.2459046719978e-16
50,16,0,50,4.5820415252473e-11,7.4411257980665e-12,1.5509636485369e-29,-5.1575296843017e-23,2.2067435524397e-24,-1.2459046604948e-16
