Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,0.25000898375551,8.397177670131e-21,0,-5.7539573526285e-15,-1.9333268527562e-06,1,4.3037883693406e-07,0,0,0,3.9055929940329e-06,3.9055929940329e-06,0,0
1,0.25000898375551,8.4392644787249e-21,1,-5.0208136283738e-15,-1.8830497593698e-06,2.9584784843784,0.000153076237153,1,5.3839067494706e-15,0,1.155461286312e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.4815537456179e-21,2,-4.1412129138034e-15,-1.7081744584408e-06,4.7840694208173,0.0020666823413212,2,9.8462094614426e-15,0,1.8684628052294e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.5240464005409e-21,3,-3.3728972526335e-15,-1.4391052062536e-06,6.3671541713252,0.0097183585446765,3,1.3498630189318e-14,0,2.4867512777447e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.5667433772713e-21,4,-2.7122211584898e-15,-1.1196332617615e-06,7.6385981271731,0.026048631018831,4,1.6450409107843e-14,0,2.9833255395519e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.6096456136501e-21,5,-2.152829222715e-15,-7.9907760260551e-07,8.5781892031986,0.048823273085064,5,1.8805401678175e-14,0,3.350291572872e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.6527540515979e-21,6,-1.6862816090602e-15,-5.2208020431678e-07,9.2143902510172,0.071926819202472,6,2.0659755799303e-14,0,3.5987658091294e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.6960696371319e-21,7,-1.3022815429834e-15,-3.1240345758233e-07,9.6091431430896,0.090271408561977,7,2.2099983307897e-14,0,3.7529402226707e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.7395933203826e-21,8,-8.9392184676263e-16,-1.3687529886835e-07,9.8351661590884,0.10238360760559,8,2.3203341725389e-14,0,3.8412156138895e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.7833260556103e-21,9,-7.7612747865231e-16,-9.9480252572988e-08,9.9561962085563,0.10939463550759,9,2.4038366388096e-14,0,3.8884850255504e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.8272688012224e-21,10,-4.596969405291e-16,-2.8071248011997e-08,10.017414220901,0.11308708547278,10,2.4662796356177e-14,0,3.9123942898123e-05,3.9055929940329e-06,0,0
1,0.25000898375551,8.87142251979e-21,11,-4.596969405291e-16,-2.8071248011997e-08,10.046162980836,0.11485582783884,11,2.5122493296706e-14,0,3.9236223855352e-05,3.9055929940329e-06,0,0
