Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,2,8.397177670131e-21,0,-2.7565031403291e-15,9.6021821808948e-08,1,4.3037883693406e-07,0,0,0,0.00010879477024678,0.00010879477024678,0,0
1,2,8.4392644787249e-21,1,-2.4988470211504e-15,9.5811358651792e-08,0.99955918564541,4.2935242866836e-07,1,2.6276750807397e-15,0,0.00010874681195166,0.00010879477024678,0,0
1,2,8.4815537456179e-21,2,-1.9848216242399e-15,9.4582270547387e-08,0.99912222498108,4.2833696411701e-07,2,4.7765253521837e-15,0,0.00010869927291766,0.00010879477024678,0,0
1,2,8.5240464005409e-21,3,-1.5994393821763e-15,9.2623221140207e-08,0.99869288629993,4.273411206051e-07,3,6.5155347459673e-15,0,0.00010865256311535,0.00010879477024678,0,0
1,2,8.5667433772713e-21,4,-1.2015806697894e-15,8.9105467018682e-08,0.99827476741084,4.2637311637302e-07,4,7.9072584712261e-15,0,0.00010860707396757,0.00010879477024678,0,0
1,2,8.6096456136501e-21,5,-1.0029144701105e-15,8.6471580094906e-08,0.99787121358926,4.2544052854033e-07,5,9.0079413284232e-15,0,0.00010856316942282,0.00010879477024678,0,0
1,2,8.6527540515979e-21,6,-7.7942075918271e-16,8.2416997610802e-08,0.99748524302378,4.2455013120867e-07,6,9.8676712323134e-15,0,0.00010852117784426,0.00010879477024678,0,0
1,2,8.6960696371319e-21,7,-5.9780988517471e-16,7.7823074832594e-08,0.99711948876716,4.2370777365228e-07,7,1.0530539803596e-14,0,0.00010848138569427,0.00010879477024678,0,0
1,2,8.7395933203826e-21,8,-4.5236858793288e-16,7.2785174267992e-08,0.9967761579454,4.2291829927466e-07,8,1.1034839911815e-14,0,0.00010844403309666,0.00010879477024678,0,0
1,2,8.7833260556103e-21,9,-3.3766428893427e-16,6.7404578390508e-08,0.99645700204164,4.2218549013528e-07,9,1.141332096078e-14,0,0.00010840931060362,0.00010879477024678,0,0
1,2,8.8272688012224e-21,10,-2.4862176779617e-16,6.1787736220856e-08,0.99616329197479,4.2151202189999e-07,10,1.1693516893142e-14,0,0.00010837735648452,0.00010879477024678,0,0
1,2,8.87142251979e-21,11,-1.8060153847665e-16,5.6045166777776e-08,0.99589579718283,4.2089942688941e-07,11,1.1898152874681e-14,0,0.00010834825445019,0.00010879477024678,0,0
1,2,8.9157881780647e-21,12,-1.2946724482679e-16,5.028914791701e-08,0.99565477300864,4.2034807464537e-07,12,1.2045624550594e-14,0,0.00010832203228061,0.00010879477024678,0,0
1,2,8.9603667469963e-21,13,-9.16291192104e-17,4.4629677222081e-08,0.99543996354442,4.1985718599557e-07,13,1.2150530604726e-14,0,0.00010829866213435,0.00010879477024678,0,0
1,2,9.0051592017489e-21,14,-6.4056166295669e-17,3.9168894978587e-08,0.99525062786739,4.1942489841072e-07,14,1.222422948157e-14,0,0.00010827806340291,0.00010879477024678,0,0
1,2,9.0501665217192e-21,15,-4.4257776952548e-17,3.3995854320425e-08,0.99508559147758,4.1904838658212e-07,15,1.2275388915418e-14,0,0.00010826010830682,0.00010879477024678,0,0
1,2,9.0953896905529e-21,16,-3.0240058620193e-17,2.9182285147828e-08,0.99494331923482,4.187240298006e-07,16,1.2310500616604e-14,0,0.00010824462983088,0.00010879477024678,0,0
1,2,9.1408296961621e-21,17,-2.0446739373437e-17,2.4780535600399e-08,0.99482200144199,4.184476073655e-07,17,1.2334341014553e-14,0,0.00010823143108949,0.00010879477024678,0,0
1,2,9.1864875307431e-21,18,-1.369034581138e-17,2.0822126124437e-08,0.99471964737873,4.182145094974e-07,18,1.2350366246167e-14,0,0.0001082202955027,0.00010879477024678,0,0
1,2,9.2323641907933e-21,19,-9.082479373751e-18,1.7316098698482e-08,0.99463418600296,4.1801996360819e-07,19,1.2361037178828e-14,0,0.00010821099775197,0.00010879477024678,0,0
1,2,9.2784606771292e-21,20,-5.974759628898e-18,1.4259064337911e-08,0.9945635435838,4.178592075824e-07,20,1.2368080711897e-14,0,0.00010820331222621,0.00010879477024678,0,0
1,2,9.3247779949033e-21,21,-3.8996957187714e-18,1.1631316392132e-08,0.99450570855033,4.1772763396034e-07,21,1.2372692491392e-14,0,0.00010819702007703,0.00010879477024678,0,0
1,2,9.3713171536224e-21,22,-2.5289174794686e-18,9.4038057625156e-09,0.99445878782498,4.1762091500607e-07,22,1.2375690738683e-14,0,0.0001081919153475,0.00010879477024678,0,0
1,2,9.4180791671648e-21,23,-1.7242498071334e-18,7.7541784387772e-09,0.99442105328241,4.1753510571518e-07,23,1.2377627649162e-14,0,0.00010818781002661,0.00010879477024678,0,0
1,2,9.4650650537985e-21,24,-1.1030367718078e-18,6.1662440261809e-09,0.99439097641068,4.1746672045493e-07,24,1.2378869309224e-14,0,0.00010818453782026,0.00010879477024678,0,0
1,2,9.5122758361984e-21,25,-7.0325023605045e-19,4.8709156541104e-09,0.99436718345016,4.1741262928406e-07,25,1.2379661201025e-14,0,0.00010818194927059,0.00010879477024678,0,0
1,2,9.5597125414648e-21,26,-4.4647714461548e-19,3.8195103196242e-09,0.99434848867777,4.1737013239766e-07,26,1.2380164611641e-14,0,0.00010817991537712,0.00010879477024678,0,0
1,2,9.607376201141e-21,27,-2.0078716048269e-19,2.4558282082183e-09,0.99433390619607,4.1733698600413e-07,27,1.2380483430427e-14,0,0.00010817832887937,0.00010879477024678,0,0
1,2,9.6552678512315e-21,28,-2.0078716048269e-19,2.4558282082183e-09,0.99432261967833,4.1731133290343e-07,28,1.2380684217588e-14,0,0.00010817710096527,0.00010879477024678,0,0
1,2,9.7033885322199e-21,29,-1.2554166980661e-19,1.8859262185234e-09,0.99431395232137,4.1729163376013e-07,29,1.2380809759257e-14,0,0.00010817615800216,0.00010879477024678,0,0
1,2,9.7517392890871e-21,30,-7.835731629687e-20,1.43922664563e-09,0.99430733791039,4.1727660105647e-07,30,1.2380888116574e-14,0,0.00010817543838884,0.00010879477024678,0,0
