time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,1.0000099533621e-06,1.0330199436294e-06,1.0000099879912e-06,1,1.0330193605827e-06,-2.1845759078228e-14,6.7619512824148e-17,-3.6971557430829e-13,-4.7664980729173e-16,0.065536652303537,0.067699995025693
2.2,2.1999886355496e-06,2.2726199221573e-06,2.1999892027667e-06,1,2.2726195723912e-06,-9.0583442668267e-14,7.0976517168442e-17,-2.7318883134246e-13,-4.7844538537578e-16,0.14417845521938,0.1489384192185
3.64,3.6399456909025e-06,3.7601398785307e-06,3.6399465341269e-06,1,3.7601398343173e-06,-1.3015040076562e-13,7.5327412558307e-17,-1.9872299098185e-13,-4.8093477820115e-16,0.23854748079899,0.24642452707939
5.368,5.3678674832563e-06,5.5451637986938e-06,5.3678683418384e-06,1,5.5451641318325e-06,-1.4222563620554e-13,8.0724342394812e-17,-1.4648737202292e-13,-4.8409751644444e-16,0.35178856338269,0.36340785471119
7.4416,7.4413345162544e-06,7.6871924625604e-06,7.4413352025186e-06,1,7.6871932497131e-06,-1.3530243424377e-13,8.7315373571597e-17,-1.1164358207357e-13,-4.8809113995232e-16,0.48767529885725,0.50378784522636
9.92992,9.9294383276033e-06,1.0257626800798e-05,9.9294387544989e-06,1,1.0257628126011e-05,-1.1869189006877e-13,9.5419487991225e-17,-8.8113731854082e-14,-4.9324251760301e-16,0.65073567023781,0.67224383001708
12.915904,1.2915081231691e-05,1.3342147922416e-05,1.2915081395447e-05,1,1.3342149877151e-05,-9.9284739640404e-14,1.0558262749297e-16,-7.1085645907037e-14,-5.0006502314651e-16,0.84640276360008,0.87439100624343
16.4990848,1.6497735062357e-05,1.7043573146892e-05,1.6497735006923e-05,1,1.7043575828387e-05,-8.076741888607e-14,1.1861308776639e-16,-5.7805771992095e-14,-5.0925124555637e-16,1.0811955650466,1.1169676097547
20.79890176,2.0796750220602e-05,2.1485283241226e-05,2.0796750008291e-05,1,2.1485286749535e-05,-6.4441397842619e-14,1.3559389491925e-16,-4.7205378325191e-14,-5.2168181009406e-16,1.3629358224573,1.408059522497
