x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
5000.0,5.098250181145e-13,0.00029227884311533,1.973369646149e-20,2.0176759576521e-12,1.0,0.000181,3.870680284477148e-08,3.813954120895669e-05,1.5278874536821948e+16,1.5278874536821948e+16,591396384.3867663,582729265023.5997
