time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3461400069583e-13,3.7788026278422e-11,8.6749266092882e-20,1.723520674749e-21,8.2888793676335e-20,-4.3731799023846e-22,1.1730700034791e-11,1.8894013139211e-09
186.68799962237,1.6871244889305e-12,3.9313162393548e-11,1.3860144437936e-20,2.7976208303588e-22,5.2043170876993e-21,-8.5773780440364e-23,8.4356224446525e-11,1.9656581196774e-09
1181.8815689988,1.0680674475586e-11,4.8756393400212e-11,-2.7420617253478e-21,-6.6696285611169e-21,-1.1356593658701e-20,1.2716599208381e-21,5.3403372377931e-10,2.4378196700106e-09
7343.8578398454,6.6365600468499e-11,1.0722571269767e-10,-2.0792606413198e-21,1.8440491455086e-19,-1.8085270117706e-21,-1.2374803737754e-20,3.3182800234249e-09,5.3612856348835e-09
45497.190750011,4.1104071211116e-10,4.6914443543172e-10,-1.2977429835191e-20,3.2342915580068e-18,-1.1885965016928e-20,2.8637725934573e-18,2.0552035605558e-08,2.3457221771586e-08
281732.57176583,2.5217988623616e-09,2.6867992430328e-09,-3.9218287202364e-20,1.1481593037697e-18,-3.9471404469805e-20,1.1355923680161e-18,1.2608994311808e-07,1.3433996215164e-07
1744439.784661,1.1809385619223e-08,1.2640352934796e-08,-4.0366413892588e-22,2.4581637614021e-21,-4.102815838263e-22,2.4818134837722e-21,5.9046928096117e-07,6.3201764673978e-07
8681468.6931355,1.3991016503168e-08,1.8000124654607e-08,0,-8.8394505490887e-25,6.6174449004242e-24,-5.1503573660002e-25,6.9955082515839e-07,9.0000623273033e-07
17362942.386271,1.2345978990403e-08,2.0328286112355e-08,0,1.8445465915442e-25,0,6.4678906456746e-26,6.1729894952015e-07,1.0164143056178e-06
26044416.079407,1.0936539552245e-08,2.28861916083e-08,-6.6174449004242e-24,-1.8924568926233e-25,0,-7.8093790758886e-25,5.4682697761227e-07,1.144309580415e-06
34725889.772542,9.73564402693e-09,2.56476349867e-08,0,-4.2161064949583e-25,0,-3.4016313766141e-25,4.867822013465e-07,1.282381749335e-06
43407363.465678,8.7166462632846e-09,2.8586720205351e-08,-6.6174449004242e-24,2.0601429464001e-25,0,-2.5632011077303e-25,4.3583231316423e-07,1.4293360102676e-06
52088837.158813,7.8525320276159e-09,3.1677079255914e-08,0,4.5035683014327e-25,6.6174449004242e-24,3.4974519787722e-25,3.926266013808e-07,1.5838539627957e-06
60770310.851949,7.1181879091357e-09,3.4894144363598e-08,0,-2.2517841507164e-25,0,2.682976860428e-25,3.5590939545678e-07,1.7447072181799e-06
71188079.283711,6.3774571393528e-09,3.8891695525473e-08,-3.3087224502121e-24,3.3058107744559e-25,0,-5.7492361294886e-26,3.1887285696764e-07,1.9445847762736e-06
