Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,4,8.397177670131e-21,0,-1.624211348325e-15,-1.7558674774354e-08,1,4.3037883693406e-07,0,0,0,0.00032980598593338,0.00032980598593338,0,0
1,4,8.4392644787249e-21,1,-1.624211348325e-15,-1.7558674774354e-08,1.0000133098503,4.304098591626e-07,1,1.624211348325e-15,0,0.00032981037560208,0.00032980598593338,0,0
1,4,8.4815537456179e-21,2,-1.2692723737436e-15,-1.7558876656051e-08,1.0000266198538,4.3044088357167e-07,2,2.8934837220686e-15,0,0.00032981476532124,0.00032980598593338,0,0
1,4,8.5240464005409e-21,3,-9.9188835683527e-16,-1.7559032204802e-08,1.0000399299755,4.3047191007939e-07,3,3.8853720789039e-15,0,0.00032981915507929,0.00032980598593338,0,0
1,4,8.5667433772713e-21,4,-7.7511274125138e-16,-1.755914140456e-08,1.0000532401801,4.3050293860389e-07,4,4.6604848201553e-15,0,0.00032982354486464,0.00032980598593338,0,0
1,4,8.6096456136501e-21,5,-6.0570161440388e-16,-1.7559204243183e-08,1.0000665504325,4.3053396906327e-07,5,5.2661864345592e-15,0,0.0003298279346657,0.00032980598593338,0,0
1,4,8.6527540515979e-21,6,-4.7330465892764e-16,-1.7559220711347e-08,1.0000798606975,4.3056500137561e-07,6,5.7394910934868e-15,0,0.00032983232447088,0.00032980598593338,0,0
1,4,8.6960696371319e-21,7,-3.6983286052405e-16,-1.7559190803196e-08,1.0000931709398,4.3059603545898e-07,7,6.1093239540109e-15,0,0.00032983671426858,0.00032980598593338,0,0
1,4,8.7395933203826e-21,8,-2.8896435219364e-16,-1.7559114513527e-08,1.0001064811244,4.3062707123144e-07,8,6.3982883062045e-15,0,0.00032984110404721,0.00032980598593338,0,0
1,4,8.7833260556103e-21,9,-2.2575821382914e-16,-1.7558991840172e-08,1.0001197912161,4.3065810861101e-07,9,6.6240465200336e-15,0,0.00032984549379517,0.00032980598593338,0,0
1,4,8.8272688012224e-21,10,-1.7635261789437e-16,-1.7558822782262e-08,1.0001331011796,4.3068914751574e-07,10,6.800399137928e-15,0,0.00032984988350087,0.00032980598593338,0,0
1,4,8.87142251979e-21,11,-1.2932033536282e-16,-1.7558547680055e-08,1.0001464109799,4.3072018786361e-07,11,6.9381927399951e-15,0,0.0003298542731527,0.00032980598593338,0,0
1,4,8.9157881780647e-21,12,-1.0108625000327e-16,-1.7558274256844e-08,1.0001597205817,4.3075122957263e-07,12,7.0459037894103e-15,0,0.00032985866273908,0.00032980598593338,0,0
1,4,8.9603667469963e-21,13,-7.9011528682111e-17,-1.7557954451897e-08,1.0001730299499,4.3078227256079e-07,13,7.1300948930655e-15,0,0.00032986305224841,0.00032980598593338,0,0
1,4,9.0051592017489e-21,14,-6.175249877958e-17,-1.7557588267384e-08,1.0001863390494,4.3081331674604e-07,14,7.1958970205577e-15,0,0.00032986744166908,0.00032980598593338,0,0
1,4,9.0501665217192e-21,15,-4.8258601246336e-17,-1.7557175707207e-08,1.0001996478449,4.3084436204635e-07,15,7.2473218064832e-15,0,0.00032987183098952,0.00032980598593338,0,0
1,4,9.0953896905529e-21,16,-3.7708449979972e-17,-1.755671677527e-08,1.0002129563013,4.3087540837967e-07,16,7.287505726406e-15,0,0.00032987622019812,0.00032980598593338,0,0
1,4,9.1408296961621e-21,17,-2.9459838945344e-17,-1.7556211475474e-08,1.0002262643835,4.3090645566393e-07,17,7.3189010072342e-15,0,0.0003298806092833,0.00032980598593338,0,0
1,4,9.1864875307431e-21,18,-2.3010654086096e-17,-1.7555659813026e-08,1.0002395720563,4.3093750381705e-07,18,7.3434248908841e-15,0,0.00032988499823345,0.00032980598593338,0,0
1,4,9.2323641907933e-21,19,-1.7968311340941e-17,-1.7555061793129e-08,1.0002528792846,4.3096855275696e-07,19,7.3625763353134e-15,0,0.000329889387037,0.00032980598593338,0,0
1,4,9.2784606771292e-21,20,-1.2391564168874e-17,-1.7554077854937e-08,1.0002661860332,4.3099960240157e-07,20,7.3775276678152e-15,0,0.00032989377568235,0.00032980598593338,0,0
1,4,9.3247779949033e-21,21,-1.0945004863856e-17,-1.7553726703104e-08,1.000279492267,4.3103065266877e-07,21,7.3891959523315e-15,0,0.00032989816415792,0.00032980598593338,0,0
1,4,9.3713171536224e-21,22,-8.5348484975151e-18,-1.7552989645987e-08,1.0002927979509,4.3106170347645e-07,22,7.3982963253126e-15,0,0.00032990255245213,0.00032980598593338,0,0
1,4,9.4180791671648e-21,23,-6.4440896217943e-18,-1.7552105437482e-08,1.0003061030498,4.3109275474251e-07,23,7.4053897049371e-15,0,0.00032990694055338,0.00032980598593338,0,0
